Noun Phrase,Count
’ s heart,76
deep breath,72
sunny afternoon,70
’ s eyes,60
vibrant village,49
baobab tree,49
magical drum,48
old woman,39
gentle breeze,37
curious girl,36
kola nut,32
lush green hills,31
magical calabash,31
small village,28
warm glow,25
heart swelling,25
vibrant colors,25
sweet scent,24
pure heart,23
jollof rice,23
adventurous spirit,22
bright eyes,22
village square,22
’ s words,20
intricate carvings,20
magic calabash,20
journey begins,19
magical creatures,18
final challenge,17
curious boy,17
's heart,16
magical items,16
’ s hand,15
golden light,15
soft voice,15
rainbow fish,15
old man,15
brave girl,14
brilliant light,14
brave heart,14
warm light,14
young readers,14
young girl,14
night sky,14
grant wishes,14
young ones,14
golden glow,14
bright smile,13
shadow beast,13
kind heart,13
intricate patterns,13
village elders,12
old tortoise,12
gentle voice,12
lush green forests,12
lesson learned,12
starry stone,11
whispering woods,11
vibrant flowers,11
insatiable curiosity,11
warm smile,11
new friends,10
brave children,10
obinna,10
well,10
melodic voice,10
legend,10
bayo,10
lesson,10
colorful beads,10
golden feather,10
colorful flowers,10
hope,10
drum ’ s,10
bobo,10
spice,10
pure hearts,9
dawn,9
magic baobab tree,9
village * *,9
journey,9
sunny morning,9
you. ” * * chapter,9
sweet melodies,9
test,9
# # #,9
riddle. ”,9
whenever,9
don,9
colorful fabrics,9
igbom,9
golden hue,9
excuse,9
eagle,9
listen,9
iya eko,9
golden flute,9
silver feather,9
tree,9
old baobab tree,9
tale,9
calabash,9
hard work,9
raji,9
olumo rock,9
ugo,9
baba olu,9
mama eko,9
curiosity,8
homeward bound,8
lush green fields,8
gentle smile,8
’ s hands,8
mama amina,8
great baobab tree,8
great bravery,8
tall trees,8
great courage,8
gift * *,8
ground shook,8
hidden,8
alright,8
dream,8
shadow,8
warm breeze,8
's eyes,8
may,8
uzoakoli,8
golden rays,8
moko,8
share,8
great power,8
ilesha,8
magical gourd,8
olumo,8
baba tunde,8
afolabi,8
sun shone,8
be,8
mofor,8
mama ayo,8
rainbow stone,8
iya titi,8
igbokwe,8
simi,8
colors,8
dream thief,8
pako,8
dapo,8
mama ada,7
reflection,7
soft glow,7
all. ”,7
akwaba,7
small bag,7
true meaning,7
delicious food,7
dark clouds,7
enchanted baobab,7
colorful birds,7
whispering wind,7
darkness flies,7
’ s mind,7
insatiable thirst,7
shell,7
own adventures,7
glow brighter,7
friendship. ”,7
unity,7
large mango tree,7
adebayo,7
village storyteller,7
curious,7
following,7
magical world,7
chill run,7
boundless energy,7
wish. ”,7
wild imagination,7
mr. baobab,7
rough bark,7
deep voice,7
thunder,7
sacred,7
spirits,7
awon,7
clarity,7
wise woman,7
igbokodi,7
akamkpa,7
iya ife,7
baba olumide,7
lila,7
mama tolu,7
silence,7
ogbomosho,7
bird,7
elephant,7
baba jide,7
dream snatcher,7
lush green forest,6
pass. ”,6
others. ”,6
magic kente cloth,6
magical land,6
village needs,6
hey,6
mystical creatures,6
fear. ”,6
ripe mangoes,6
kito,6
” # # # # chapter,6
golden leaves,6
’ s guidance,6
new friend,6
baba,6
villagers,6
mango tree,6
lively village,6
sun setting,6
magic. ”,6
ancient spirits,6
dance,6
smooth surface,6
irewole,6
shiver run,6
baba tortoise,6
olumide,6
village ’ s,6
intricate designs,6
true,6
delicious aroma,6
full moon,6
’ s voice,6
drums,6
ancient drum,6
rhythms,6
nearby forest,6
wide eyes,6
beautiful drum,6
power,6
whispering trees,6
mama nneka,6
igbo,6
way home,6
baba ibeji,6
oduro,6
bountiful harvest,6
old mango tree,6
ikenna,6
ogbomoso,6
ikorodu,6
enchantment,6
’ s imagination,5
heart. ” * * chapter,5
tiny hands,5
colorful butterflies,5
inspired,5
small creature,5
magical seeds,5
cool water,5
young adventurers,5
’ s shoulder,5
courage. ”,5
spirit stone,5
riddle,5
clever tortoise,5
tall grasses,5
bravery. ”,5
magic drum,5
pure heart. ”,5
okay,5
village thrive,5
calabar,5
lush greenery,5
ancient baobab tree,5
elderly woman,5
mama obi,5
wait,5
call,5
joy. ”,5
jiji,5
wise tortoise,5
baba torto,5
dark cave,5
dear. ”,5
kola nuts,5
massive trunk,5
annual festival,5
igbokoda,5
hero,5
village. ” * * chapter,5
fear,5
wide branches,5
reflections,5
good luck,5
true treasure,5
legends,5
young boy,5
wisdom. ”,5
wisely. ”,5
thick trunk,5
restore balance,5
others. ” “,5
people. ”,5
mama sade,5
obo,5
newfound determination,5
curious eyes,5
lost,5
magical powers,5
bravery,5
trials,5
whispering baobab,5
stories,5
true bravery,5
baba okechukwu,5
ordinary drum,5
okwudu,5
ordinary calabash,5
have,5
foolish,5
sorceress,5
shadowy creatures,5
treasure,5
healing,5
oba,5
yemi,5
fatima,5
magical children,5
baba alabi,5
akosua,5
bird ’ s wing,4
great kindness,4
final test,4
magical glow,4
dark shadow,4
’ s spine,4
love,4
mischievous monkey,4
bright colors,4
faraway lands,4
close,4
soft light,4
curious spirit,4
magical place,4
according,4
smooth stones,4
kindness. ”,4
big smile,4
low growl,4
bright blue fur,4
carefully,4
golden hues,4
favorite spot,4
magnificent baobab tree,4
’ s eyes lit,4
determination filling,4
tortoise,4
’ s excitement,4
excellent,4
ancient tree,4
another. ”,4
soft earth,4
summon spirits,4
celebration * *,4
great festival,4
isn ’ t,4
warmth envelop,4
rich culture,4
darkest night,4
beautiful calabash,4
final wish,4
big dreams,4
adventure begins,4
iya yeye,4
oko,4
soft breeze,4
river spirit,4
forgotten trees,4
long time,4
colorful smoke,4
wits,4
potential children 's novel,4
colorful markets,4
stone pedestal,4
tall figure,4
together. ”,4
palm tree,4
blue cloth,4
giant tree,4
wherever,4
face,4
new places,4
new adventures,4
wild mane,4
wise eyes,4
trial,4
guardian spirit,4
mma ify,4
step,4
sharing,4
akowonjo,4
misty mountain,4
couldn ’ t sleep,4
way. ”,4
young man,4
story captures,4
mischievous spirits,4
newfound sense,4
playful shadows,4
upon,4
dear child,4
strange warmth,4
panic,4
melodic hum,4
harmony. ”,4
adventure awaits,4
calabash. ”,4
clean water,4
colorful banners,4
granted,4
mirth,4
voice gentle,4
thorny bush,4
stop,4
hearts swelling,4
lagos,4
valuable lessons,4
aso,4
long trek,4
mama adaku,4
evil sorceress,4
eziokwu,4
mama tayo,4
wishes,4
forgotten drum,4
drum 's,4
awakening,4
village children,4
sweet aroma,4
umudike,4
together. ” “,4
ancestors. ”,4
noble wish,4
filled,4
nuru,4
beautiful melody,4
tobi,4
mama eniola,4
drum. ”,4
vibrant feathers,4
harvest festival,4
okeke,4
cheerful voice,4
rainbow,4
dream gem,4
magical market,4
market,4
oka,4
brave,4
titi,4
keke,4
magic bicycle,4
iya oloja,4
