Noun Phrase,Count
little bamboo,294
deep breath,82
small village,76
’ s heart,70
sunny afternoon,56
bamboo grove,46
’ s eyes,45
magic paintbrush,45
whispering woods,40
gentle breeze,38
magical lantern,36
old man,35
curious little girl,34
night sky,33
magical creatures,32
warm glow,31
moon rabbit,29
sunny morning,26
jade dragon,26
full moon,25
bright eyes,24
soft voice,23
vibrant colors,23
adventurous spirit,23
colorful flowers,23
wise owl,23
curious girl,22
magic bamboo,22
's eyes,20
magical items,20
sweet scent,19
new friends,19
's heart,18
ancient tree,18
old turtle,18
old tortoise,17
dark clouds,17
silver feather,17
brave heart,16
gentle voice,16
dark cloud,16
bamboo kingdom,16
warm light,15
pure heart,15
golden light,15
old woman,15
vibrant flowers,14
bamboo forest,14
delicate wings,14
enchanted bamboo,13
kind heart,13
brilliant light,13
’ s words,13
village square,13
lantern keeper,13
old owl,12
bamboo trees,12
golden bamboo,12
heart tree,12
starlight bridge,12
magical place,11
magical forest,11
curious little boy,11
golden glow,11
shadow sprite,11
golden lotus,11
rainbow bridge,11
young girl,10
small bag,10
deep voice,10
whispering bamboo,10
bamboo stalks,10
colorful fish,10
soft glow,10
wisdom,10
new friend,10
please,10
moon goddess,10
bright smile,10
tree,10
brave girl,10
golden lantern,10
quaint village,9
playful shadows,9
warm breeze,9
young readers,9
be,9
green hills,9
magical journey,9
misty mountains,9
warm smile,9
gift * *,9
sharing,9
lumi,9
final challenge,9
crystal flower,9
zhen,9
lila,9
alright,8
grove * * * * chapter,8
test,8
misty,8
lao shu,8
intricate carvings,8
# # #,8
hold,8
promise,8
xiao yue,8
garden * *,8
shadows,8
quest,8
moonlight blossom,8
niao,8
laughter,8
huā,8
mysterious discovery,8
yao,8
bamboo spirit,8
moonlight pond,8
hong,8
’ s time,7
rice balls,7
you. ” * * chapter,7
lush green mountains,7
following,7
bun bun,7
excited,7
count,7
power,7
lao hu,7
moonflowers,7
golden rays,7
colorful lanterns,7
tale,7
well,7
curious boy,7
bamboo flute,7
bamboo leaves,7
golden hue,7
golden leaf,7
golden leaves,7
lush green fields,7
soft whispers,7
big heart,7
’ s expression,7
silver moon,7
feng,7
silver pebble,7
magical paintbrush,7
mr. liang,7
torto,7
nature,7
xia,7
hu,7
old oak,7
emerald hills,6
according,6
village elders,6
greetings,6
open locks,6
dark cave,6
me. ”,6
soft breeze,6
bright light,6
lush green hills,6
slowly,6
chinese culture,6
rice cakes,6
forest * * “,6
true,6
special place,6
really,6
noble wish,6
hard work,6
wish. ”,6
narrow path,6
mid-autumn,6
home. ”,6
lesson learned,6
fluffy creature,6
forest. ”,6
beautiful garden,6
crystal lake,6
wind spirits,6
village. ”,6
beautiful lantern,6
bedside table,6
grandma liu,6
singing,6
tallest tree,6
magical bamboo grove,6
chang'an,6
jiao,6
clarity,6
gathering,6
magical garden,6
little lu,6
lanterns,6
moonlit peach tree,6
moon blossom,6
magical rice bowl,6
xiu,6
insatiable curiosity,5
way home,5
bamboo stalk,5
tall bamboo,5
great courage,5
dance,5
fireflies,5
others. ”,5
inspire others,5
’ s spirit,5
glow brighter,5
may,5
dear,5
close,5
singing stream,5
intricate designs,5
wide eyes,5
young adventurers,5
” master,5
whisper,5
village * *,5
intricate patterns,5
lights,5
grants wishes,5
small inscription,5
little,5
golden pebbles,5
true happiness,5
* * word,5
favorite place,5
gentle rustle,5
soft light,5
fluffy rabbit,5
nature. ”,5
lesson,5
’ s adventures,5
sweet melodies,5
voice melodious,5
yours. ”,5
gentle glow,5
forever. ”,5
little jin,5
magic. ”,5
silver hair,5
excellent,5
kindness. ”,5
moonlight,5
quiet village,5
journey. ”,5
countless adventures,5
’ s hand,5
keeper,5
courage. ”,5
playful fox,5
black hair,5
ancient oak,5
dear child,5
little chen,5
wide river,5
grandmother,5
curiosity,5
celebration * *,5
magnificent dragon,5
proud smile,5
grandfather zhu,5
’ s determination,5
trunk thick,5
colorful butterflies,5
grant wishes,5
dark woods,5
grove *,5
dark spirit,5
wind guardian,5
storm giant,5
village * * * * chapter,4
golden eyes,4
green leaves,4
greedy merchant,4
world. ”,4
small pond,4
river * *,4
wise turtle,4
peculiar sight,4
bamboo shoot,4
mr. jin,4
water kills,4
grandmother ’ s stories,4
fire crystal,4
steep hill,4
air crystal,4
chinese folklore,4
clever girl,4
ancient legends,4
tiny voice,4
magnificent lantern,4
pure hearts,4
choose,4
brave adventurers,4
friendly creatures,4
gentle wave,4
fluffy tail,4
sound brave,4
shadowy figure,4
homeward bound,4
