Noun Phrase,Count
birch tree,116
whispering woods,114
’ s heart,105
small village,85
deep breath,85
’ s eyes,71
bright blue eyes,48
old owl,43
enchanted birch tree,36
silver birch,36
adventurous spirit,35
soft voice,34
curious boy,33
gentle breeze,33
magical creatures,32
's heart,30
warm glow,28
night sky,27
curious girl,27
vibrant colors,26
sunny morning,26
sunny afternoon,24
snowy owl,23
wise owl,22
magical place,21
sweet scent,20
golden light,19
great forest,19
silver feather,19
new friends,18
brave heart,18
white bark,18
brown hair,18
vibrant flowers,18
whispering pines,18
pure heart,17
dear child,17
crystal flower,16
warm light,15
magical forest,15
's eyes,15
melodic voice,14
magical items,14
kind heart,14
bushy tail,14
brilliant light,14
shadowy figure,14
frosty glen,14
golden glow,13
magnificent birch tree,12
way home,12
brave girl,12
new adventures,12
ancient tree,12
frost giant,12
small satchel,11
magnificent tree,11
final challenge,11
’ s hand,11
gentle rustle,11
colorful flowers,11
gentle voice,11
’ s expression,10
’ s words,10
tiny hands,10
homeward bound,10
curiosity,10
* * “,10
promise,10
challenge,10
didn ’ t,10
great courage,10
soft glow,10
woods,10
magic matryoshka,10
magic birch tree,10
brightest star,10
silver star,10
zarnak,10
delicate wings,9
stone,9
dark cave,9
dark spirit,9
golden eyes,9
zolotaya,9
golden leaves,9
ancient oak tree,9
small bag,9
quest begins,9
forest ’ s,9
deep voice,9
magical birch tree,9
beautiful tree,9
mysterious forest,9
tuzik,9
true friend,9
thorny bush,9
ancient trees,9
grandmother ’ s,9
eldri,9
matryoshka doll,9
whimsy,9
berezka,9
zephyr,9
aqualis,9
verde,9
be,8
forest floor,8
cool water,8
startled,8
secrets,8
bright eyes,8
brave boy,8
old woman,8
fluffy fox,8
have,8
curious little boy,8
power,8
golden hue,8
own adventures,8
village elders,8
wish. ”,8
tall trees,8
trials,8
lisek,8
true adventure,8
sorcerer,8
olgak,8
home. ”,8
new friend,8
felik,8
masha,8
lyra,8
frost wolf,8
silver birch tree,8
sanya,8
pasha,8
shadow spirit,8
zarya,8
silver,7
yours. ”,7
whisper secrets,7
alright,7
perched,7
wise,7
curious eyes,7
soft whispers,7
