story_id,sentiment,confidence,model,date
GQ_1,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_2,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_3,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_4,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_5,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_6,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_7,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_8,joy,0.9,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_9,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_10,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_11,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_12,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_13,surprise,0.92,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_14,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_15,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_16,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_17,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_18,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_19,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_20,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_21,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_22,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_23,fear,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_24,joy,0.75,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_25,surprise,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_26,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_27,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_28,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_29,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_30,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_31,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_32,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_33,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_34,joy,0.69,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_35,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_36,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_37,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_38,joy,0.88,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_39,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_40,joy,0.6,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_41,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_42,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_43,joy,0.89,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_44,anger,0.83,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_45,fear,0.67,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_46,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_47,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_48,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_49,joy,0.92,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
GQ_50,fear,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
