Noun Phrase,Count
vaduz castle,64
# # # # chapter,26
rich history,24
tiny principality,20
small principality,19
young historian,18
future generations,17
old man,17
charming villages,16
cobblestone streets,16
stone walls,15
young woman,15
whispering pines,15
true treasure,14
royal family,13
crisp autumn morning,13
elderly man,12
deep breath,12
rich tapestry,12
intricate carvings,11
warm smile,11
golden hue,11
countess elisabeth,11
# # # chapter,11
deep connection,10
national museum,10
mystic horn,10
valley spirits,10
chill run,9
local historians,9
# # #,9
cultural heritage,9
rainy afternoon,9
herr weiss,9
herr müller,9
ruling family,8
full moon,8
treasure trove,8
picturesque landscapes,7
ancient pines,7
heart swelling,7
golden glow,7
warm glow,7
silver key,7
majestic mountains,7
castle grounds,7
capital city,7
small nation,7
ancient manuscripts,6
long shadows,6
elegant script,6
ancient texts,6
tiny nation,6
grand halls,6
old woman,6
narrow staircase,6
journey begins,6
profound sense,6
ornate chest,6
deep sense,6
untold stories,6
secrets beneath,5
childhood friend,5
local historian,5
hans-adam ii,5
lush valleys,5
local library,5
young man,5
ancient artifacts,5
schloss vaduz,5
ancient carvings,5
material wealth,5
vibrant colors,5
rich heritage,5
town hall meeting,5
european history,5
low rumble,5
stone pedestal,5
gutenberg castle,5
dense forests,5
picturesque villages,5
true power,5
ruine gutenberg,5
castle walls,5
secret society,5
crisp autumn afternoon,4
golden leaves,4
gentle breeze,4
long forgotten,4
drawing attention,4
great importance,4
ancient oak tree,4
gold coins,4
dusty tomes,4
proud smile,4
insatiable curiosity,4
mere folklore,4
old journal,4
ethereal glow,4
profound connection,4
national library,4
countless hours,4
treasure revealed,4
old manuscripts,4
tumultuous times,4
legacy continues,4
local legend,4
inexplicable pull,4
alpine landscapes,4
local legends,4
elderly woman,4
soft glow,4
ancient manuscript,4
whispering woods,4
old documents,4
frau müller,4
brother elias,4
thirty years,4
whispering vale,4
herr falk,4
blue eyes,4
your highness,4
medieval castles,3
old chest,3
shadows dance,3
intricate symbols,3
forest floor,3
ancient walls,3
intricate tapestries,3
secret chamber,3
rich culture,3
historical texts,3
lit chamber,3
grand hall,3
satisfying click,3
tapestry woven,3
adventurous spirit,3
historical documents,3
ancient map,3
golden rays,3
ancient oak,3
ornate box,3
soft whisper,3
young couple,3
hidden legacy,3
serene valleys,3
ancient trees,3
dusty manuscripts,3
bygone era,3
own gain,3
clara müller,3
ancient secrets,3
wooden box,3
own life,3
hidden treasure,3
serene beauty,3
large chamber,3
shiver run,3
ancient tome,3
small chamber,3
warm smiles,3
unexpected invitation,3
world war,3
various artifacts,3
new chapter,3
quaint village,3
whisper secrets,3
lush green valleys,3
ancient tree,3
own stories,3
inviting locals,3
new generation,3
small village,3
ancient stone walls,3
own purpose,3
quest begins,3
sun shone,3
