Story_ID,Summaries,Prompt,Model,Date
HT_1,"In ""The Essence of Papaya,"" Elodie returns to her Haitian village after ten years, hoping to implement sustainable farming practices. Confronting skepticism from the elders, she unites the community through a flourishing garden and a celebratory festival. Together, they cultivate resilience and hope, transforming Petit-Goâve into a beacon of vibrant tradition and progress.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_2,"In ""The Heart of the Mountain,"" Marie returns to her struggling village of Jacmel after years in Port-au-Prince, determined to inspire change. Facing challenges from nature and a corrupt mayor, she unites the community to create a thriving garden. Their resilience transforms Jacmel, fostering hope and empowerment for generations.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_3,"In ""Whispering Winds of Jacmel,"" Madame Elise runs a bakery in Jacmel while her daughter Amara pursues her art in Port-au-Prince amid political unrest. When Amara returns to organize an exhibit, their bond strengthens, inspiring community unity. Together, they channel their creativity into a movement for change and hope.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_4,"In the village of Bwa Nwa, Haiti, Amara embarks on a transformative journey to La Montagne Mystique, seeking wisdom from her ancestors. Guided by the spirit Ti Moun, she confronts her grief over her mother’s loss, ultimately discovering her purpose. Amara returns to inspire her community through storytelling and unity.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_5,"In a vibrant Haitian fishing village, twelve-year-old Amara and her father, Jean, are swept into a storm, separating them. After awakening on a serene beach, Amara discovers a conch shell that leads her to Sirena, a guardian of the sea. Together, they must calm a furious Sea Serpent to restore balance and heal their connection with the ocean.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_6,"In the coastal town of Jacmel, Haiti, young Amara learns from her grandmother, Ti’Nene, about their family's deep-rooted legacy tied to a mango tree. After a storm damages the tree, Amara discovers resilience through community service and art. Together, they celebrate recovery, honoring their heritage and embracing hope for the future.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_7,"In the Haitian village of Lagrange, a young girl named Mireille dreams of becoming a writer. Amidst the vibrancy of the annual Mango Festival, a fierce storm threatens her community and their beloved mango tree. Emerging stronger, the villagers unite, inspiring Mireille to document their resilience in her stories.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_8,"In ""The Colors of Papillon,"" fifteen-year-old Léa returns to Haiti after two years in the U.S. to reconnect with her roots. Embracing her vibrant culture, she inspires her community to restore a historic building through art. Together, they weather storms—literal and metaphorical—discovering resilience, identity, and the beauty of their shared history.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_9,"In the vibrant village of Ti Kaye, thirteen-year-old Amélie eagerly awaits her father’s return from the capital. Their joyous reunion is overshadowed by the impending threat of a hurricane. As the storm strikes, the community's resilience shines through, leading to a heartfelt rebuilding, inspiring Amélie to dream of a brighter future.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_10,"In Cap-Haïtien, curator Amélie discovers a journal belonging to revolutionary healer Marie-Claire, revealing a hidden amulet with ancestral power. Joined by friend Jean-Paul, they journey through the mountains, uncovering the amulet and connecting with their heritage. Their exhibition honors ancestors, fostering community pride and resilience in Haiti's vibrant culture.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_11,"In the heart of Haiti, young Amara embarks on an adventure inspired by her grandmother's tales. Guided by the spirit of Ti-Jean, she seeks three treasures from the mountains: the stone of courage, the feather of wisdom, and the water of life. Amara's journey unites her village, restoring their strength and connection to their ancestors.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
HT_12,"**Plot Summary:**

In ""The Threads of Kanaval,"" twelve-year-old Amara dreams of dancing in Haiti's vibrant Kanaval parade. As she prepares with her grandmother, tensions rise amid political unrest. During the celebration, Amara transforms her dance into a powerful act of resistance, uniting her community and igniting a spirit of hope and resilience.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
