story_id,sentiment,confidence,model,date
SH_1,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_2,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_3,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_4,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_5,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_6,joy,0.81,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_7,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_8,surprise,0.4,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_9,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_10,love,0.61,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_11,love,0.63,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_12,fear,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_13,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_14,fear,0.6,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_15,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_16,sadness,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_17,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_18,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_19,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_20,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_21,joy,0.87,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_22,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_23,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_24,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_25,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_26,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_27,joy,0.93,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_28,joy,0.85,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_29,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_30,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_31,fear,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_32,joy,0.7,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_33,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_34,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_35,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_36,joy,0.91,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_37,joy,0.88,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_38,joy,0.55,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_39,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_40,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_41,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_42,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_43,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_44,love,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_45,joy,0.92,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_46,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_47,fear,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_48,fear,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_49,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
SH_50,surprise,0.51,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
