Noun Phrase,Count
kunta kinteh,71
baobab tree,44
young girl,31
whispering baobab,25
small village,25
golden hue,21
heart swelling,21
palm trees,20
young woman,17
vibrant colors,16
warm glow,14
journey begins,13
young girls,12
deep connection,12
lush greenery,12
jang jang,12
own stories,11
deep breath,11
mama neneh,11
mami wata,11
mama sira,11
rough bark,10
open arms,10
intricate patterns,9
capital city,9
distant lands,9
colorful fabrics,9
golden glow,9
deep sense,8
gentle breeze,8
future generations,8
ancient baobab tree,8
baba jallow,8
mama binta,8
aunty binta,7
bright eyes,7
annual festival,7
young man,7
baobab project,7
full moon,7
baobab trees,7
lush landscapes,6
old woman,6
scholarship program,6
maame neneh,6
cultural center,6
profound sense,6
adventurous spirit,6
aunty yaye,6
ancient baobab,6
village storyteller,6
pursue education,6
sunny afternoon,6
aunt nene,6
colorful beads,5
warm embrace,5
rich history,5
childhood friend,5
young boy,5
community center,5
mr. jallow,5
newfound determination,5
harvest season,5
great baobab,5
vivid pictures,5
village elders,5
harvest festival,5
sustainable practices,5
traditional attire,5
old baobab tree,5
new generation,5
wise woman,5
stories woven,5
own right,5
hard work,5
bi juma,5
young women,5
rich culture,4
wise eyes,4
young people,4
great baobab tree,4
kente cloth,4
local artisans,4
village square,4
village chief,4
inviting villagers,4
vibrant culture,4
cool breeze,4
rapt attention,4
jollof rice,4
groundnut stew,4
vibrant markets,4
watchful gaze,4
sustainable future,4
long shadows,4
vibrant fabrics,4
ancient spirits,4
insatiable curiosity,4
warm evening,4
river spirit,4
great drought,4
warm breeze,4
midday sun,4
profound connection,4
long past,4
central square,4
golden hues,4
inexplicable pull,4
village life,4
tapestry woven,4
own story,4
story club,4
mama kumba,4
vibrant villages,3
oral traditions,3
sweet scent,3
mango trees,3
mango tree,3
far-off lands,3
familiar streets,3
rich tapestry,3
new stories,3
soft rustle,3
palm leaves,3
mr. ndoye,3
drawing visitors,3
voice thick,3
palm oil,3
young artists,3
warm smile,3
countless stories,3
vibrant community,3
stark contrast,3
salty breeze,3
fierce storm,3
community gathering,3
rhythmic beats,3
inexplicable urge,3
expansive branches,3
deep roots,3
fateful day,3
new adventure,3
own children,3
ripple effect,3
vast expanse,3
movements fluid,3
old man,3
golden light,3
sandy shore,3
mr. kamara,3
local artists,3
newfound confidence,3
inspire others,3
unbreakable bond,3
golden rays,3
gathering place,3
vibrant tapestry,3
entire village,3
annual tradition,3
vibrant spirit,3
unique stories,3
ethereal glow,3
new trees,3
gentle rustle,3
water spirit,3
unbreakable spirit,2
elderly man,2
cultural festival,2
traditional music,2
bright colors,2
newfound energy,2
cultural events,2
cultural preservation,2
bright smile,2
heart race,2
pure hearts,2
nearby village,2
soft glow,2
whispering baobab.,2
curious glances,2
collective effort,2
ancient tree,2
fresh fruits,2
traditional crafts,2
fashion show,2
vibrant atmosphere,2
full circle,2
intricate designs,2
twelve-year-old girl,2
large corporation,2
colorful stalls,2
local media,2
warm golden hue,2
kora music,2
colorful murals,2
daily life,2
community gatherings,2
handmade jewelry,2
local community center,2
auntie fatou,2
modern techniques,2
# # #,2
infectious laughter,2
great warriors,2
treasures lie,2
traditional dances,2
center stage,2
newfound appreciation,2
timeless reminder,2
narrow dirt paths,2
inquisitive spirit,2
imagination painting,2
moonlit sky,2
cool water,2
transatlantic slave trade,2
countless souls,2
new light,2
pride swelling,2
community initiative,2
vibrant hub,2
local organizations,2
gentle flow,2
rich traditions,2
city life,2
tall man,2
stories deserve,2
modern world,2
outside world,2
daily lives,2
lush green,2
thick trunk,2
chill run,2
ancestors flow,2
whole world,2
evening stars,2
village meeting,2
silver hair,2
sunset painting,2
ancient wisdom,2
radiant smile,2
deep-set eyes,2
community leaders,2
rich cultural heritage,2
dream takes,2
vibrant cities,2
small bag,2
dusty paths,2
magical powers,2
distant land,2
newfound purpose,2
small satchel,2
tall grasses,2
old stories,2
evening breeze,2
djembe drums,2
brave warrior,2
vivid dreams,2
ancient artifacts,2
gentle wave,2
ripe mangoes,2
narrow paths,2
diverse cultures,2
young tree,2
new paths,2
community hub,2
invite speakers,2
urban life,2
river speaks,2
social media,2
life skills,2
inviting families,2
drawing people,2
dark skin,2
massive trunk,2
heart swell,2
human experience,2
real adventure,2
warm sand,2
dark clouds,2
journey ahead,2
cool embrace,2
vibrant oranges,2
annual celebration,2
unbreakable bonds,2
traditional ways,2
local school,2
crop rotation,2
deep appreciation,2
soft smile,2
voice thoughtful,2
true treasure,2
mama fatou,2
different backgrounds,2
leadership roles,2
ancient trees,2
nearby beach,2
newfound friendships,2
community members,2
thatched-roof huts,2
large baobab tree,2
collective strength,2
vibrant crops,2
magical properties,2
narrow streets,2
annual event,2
inviting people,2
own dreams,2
ripe mangos,2
curious spirit,2
starlit sky,2
expressive eyes,2
magnificent baobab tree,2
share stories,2
great storyteller,2
curious eyes,2
small home,2
distant hum,2
community program,2
rich earth,2
village herbalist,2
fateful evening,2
own heritage,2
women farmers,2
small group,2
families thrive,2
sun shone,2
way home,2
colorful markets,2
mysterious stranger,2
lush landscape,2
wild mane,2
night sky,2
lay awake,2
modern life,2
countless others,2
thread woven,2
watchful eyes,2
lively backdrop,2
art scene,2
new experiences,2
amina kinteh,1
college student,1
powerful narratives,1
distant sounds,1
woven mat,1
colorful threads,1
various villages,1
unique perspectives,1
deep lines,1
traditional fishermen,1
delicate process,1
vibrant celebration,1
nearby baobab tree,1
faces downcast,1
local high school,1
generational gap,1
woven tighter,1
beautiful exchange,1
powerful connections,1
local businesses,1
entire community,1
renowned documentary filmmaker,1
cultural pride,1
community centers,1
international recognition,1
film festivals,1
beautiful patterns,1
sandy paths,1
morning activity,1
traditional buba,1
clear sky,1
ancient roots,1
storyteller arrives,1
warm air,1
colorful pagne,1
‘ round,1
mythical tree,1
grant wishes,1
secret mission,1
dense underbrush,1
occasional snake,1
offering shelter,1
mystical energy,1
skin tingle,1
ancient limbs,1
family thrive,1
friends laugh,1
small orb,1
small hut,1
woven reeds,1
mere girl,1
new crops,1
community garden,1
vibrant village,1
western culture,1
childhood village,1
traditional tales,1
tie-dye batiks,1
elderly woman,1
local seamstress,1
weaving traditions,1
sew intricate patterns,1
modern styles,1
certain colors,1
different aspects,1
western education,1
broader market,1
small venue,1
contemporary art,1
models strut,1
bigger—a community,1
local boutique owner,1
entrepreneurial journey,1
familiar faces—friends,1
newfound knowledge,1
new collection,1
traditional craftsmanship,1
pop-up shop,1
international fashion magazines,1
unique blend,1
cultural identity,1
cultural festivals,1
collective force,1
empower others,1
rhythmic sounds,1
purpose—a thread,1
mud-brick houses,1
river—a world,1
tide turns,1
development project,1
economic growth,1
new opportunities,1
skilled storyteller,1
drawing inspiration,1
countless evenings,1
gathering storm,1
resort project cast,1
slick man,1
rising tide,1
resilience—a testament,1
local culture,1
new beginning,1
inviting artisans,1
eager children,1
market streets,1
childhood memories,1
bright beads,1
vibrant market,1
neighborhood houses,1
modest home,1
