Noun Phrase,Count
small town,17
valuable lessons,14
grandmother 's attic,13
quirky friends,10
new friends,8
greedy developer,7
thrilling adventure,7
true meaning,7
magical world,7
magical treehouse,6
secret garden,6
ancient map,6
lucy,6
teaming,6
magical forest,5
whimsical,5
lily,5
curious girl,5
magical realm,5
ancient curse,5
whiskers,5
maple grove,4
magical creatures,4
adventure,4
long-lost treasure,4
whimsical creatures,4
grants wishes,4
adventurous friends,4
gardeners,4
thrilling adventures,4
whimsical town,4
magical worlds,4
magical adventures,4
whimsical adventures,4
mythical tree,3
treasure hunt,3
benny,3
magic paintbrush,3
flower grants,3
loyal dog,3
whimsical adventure,3
fantastical worlds,3
true treasure,3
important lessons,3
magical paintbrush,3
whispering woods,3
ten-year-old mia,3
mischievous sorcerer,3
quirky creatures,3
fantastical creatures,3
magical adventure,2
legendary treasure,2
true value,2
maplewood hollow,2
clara,2
magical realms,2
shy girl,2
new backyard,2
oliver,2
whimsical woods,2
wishes,2
alongside,2
willa,2
grandmother ’ s attic,2
maplewood tree,2
magical tree,2
tinkerwood,2
newfound powers,2
quirky woodland creatures,2
quirky forest creatures,2
grandmother 's backyard,2
family ’ s history,2
ella,2
brave squirrel,2
wise owl,2
mysterious key,2
different worlds,2
family bonds,2
will,2
magical books,2
dreamland,2
land,2
restore harmony,2
time runs,2
ethan,1
maplewood pond,1
water 's surface,1
magical locket,1
town ’ s,1
new animal friends,1
’ s,1
magical abilities,1
treehouse 's mysterious origins,1
powerful legacy,1
willa willow,1
curious girl discovers,1
quirky friends—a,1
shy fairy—willa embarks,1
ancient myths,1
unexpected friendships,1
mystical garden,1
curious young girl,1
new friend,1
mischievous dragon,1
doodle,1
fantastical quests,1
awakens magical plants,1
unique power—but,1
navigate adventures,1
newfound magical haven,1
wonders,1
quirky animal friends,1
own potential,1
friends discovers,1
wobbleton,1
fantastical realm,1
creatures need,1
vibrant colors,1
gloomy sorcerer,1
own uniqueness,1
nurture magical plants,1
whimsical garden creatures,1
magical plants,1
secret haven,1
hollow,1
unravel clues,1
unforgettable journey,1
magical town,1
willowbrook,1
quirky inhabitants,1
forgotten stories await,1
forest 's,1
navigate fantastical creatures,1
wishes unfold,1
magical haven,1
treetop hollow,1
squirrel friend,1
nutty,1
mythical creatures,1
mischievous friend,1
young siblings,1
transported,1
befriend quirky creatures,1
wombat,1
curious young wombat discovers,1
newfound friends,1
pinecone hollow,1
forgotten stories,1
quirky neighbor,1
sam,1
learning courage,1
moonlit adventure,1
curious kitten,1
playful puppy friend,1
magical journey,1
sock adventure,1
magical laundry basket,1
quirky sock characters,1
sock goblin,1
dreams,1
darkness threatens,1
inner strength,1
adventurous wishes,1
explore magical worlds,1
tree 's,1
evil sorcerer,1
ellie,1
navigates vibrant adventures,1
colorful creations,1
new friends—a,1
brave dragon—she embarks,1
colorland,1
grayscale,1
magical library,1
book transports,1
incredible adventures,1
true self,1
adventurous friend,1
ancient tree,1
adventurous quest,1
maya,1
secret passages,1
’ re,1
sinister shadow threatens,1
magical journal,1
different times,1
family ’ s legacy,1
backyard tree,1
magical home,1
page transports,1
enchanted treehouse,1
way home,1
dark sorceress,1
eternal darkness,1
own courage,1
grants wishes—but,1
surprising twists,1
shy eleven-year-old,1
magical notebook,1
navigates friendships,1
mischievous creature,1
key,1
forgotten magic,1
ancient riddles,1
own hearts,1
newfound friends—a mischievous fox,1
old owl—mia embarks,1
treasure map,1
great balloon,1
ben,1
hot air balloon,1
whimsical journeys,1
open transports,1
new world,1
secret oasis,1
development project,1
lost hopes,1
restore forgotten dreams,1
young girl,1
creates fantastical creatures,1
vibrant landscapes,1
whimsical drawings,1
vibrant world,1
mischievous creature escapes,1
causes chaos,1
friendship,1
creativity triumph,1
young artist,1
creates whimsical creatures,1
restore balance,1
unique strengths,1
magical books—she embarks,1
lost dreams,1
forgotten dreams,1
brave friends,1
navigate magical,1
outsmart mischievous forest creatures,1
willow woods,1
rufus,1
mysterious darkness,1
lost colors,1
restore vibrancy,1
magical key,1
whimsical worlds,1
uncover secrets,1
wishes spiral,1
imaginative creations,1
colorful adventure,1
secret garden club,1
misfit kids,1
nurture plants,1
vibrant sanctuary,1
true beauty,1
time-traveling treehouse,1
different historical eras,1
magical flowers,1
navigates friendship,1
’ s roots,1
shadowy villain,1
curious cloud,1
ancient ruins,1
mystical puzzles,1
own dreams,1
wondrous land,1
willow,1
guided,1
forgotten book,1
magical creations,1
pip,1
puddle,1
curious raccoon,1
clever squirrel embark,1
rainbow acorn,1
grumpy owl,1
mysterious map,1
loyal friends,1
secret map,1
secret caves,1
mischievous goblin,1
learning bravery,1
magic,1
