Word,Frequency
feel,522
city,492
hong,411
kong,365
story,318
heart,313
voice,294
hope,228
people,226
street,216
find,213
stand,212
share,196
like,195
life,193
art,184
protest,176
day,175
sense,165
night,158
future,154
change,153
begin,144
dream,143
community,143
light,142
eye,140
moment,139
fight,139
fill,135
resilience,133
vibrant,132
work,130
friend,130
come,129
spirit,128
home,127
know,127
air,127
face,127
fear,119
evening,109
time,109
continue,108
say,107
lantern,107
alex,105
struggle,105
world,105
echo,103
crowd,102
love,100
tram,100
way,100
new,100
create,95
turn,95
chaos,91
long,90
journey,89
mural,88
artist,87
leave,85
small,83
week,82
watch,81
grow,80
weight,80
laughter,79
past,79
speak,79
old,78
year,78
look,77
tell,77
local,76
paint,75
take,75
realize,74
step,74
smile,73
sound,73
place,73
tear,72
need,72
sun,71
skyline,71
hand,71
young,71
family,71
word,70
hold,70
train,70
capture,69
project,68
race,68
lose,67
energy,67
connection,66
identity,66
want,65
inspire,65
bustling,63
man,63
color,62
tapestry,62
passion,62
reply,60
month,59
approach,59
exhibition,59
design,58
experience,58
memory,58
familiar,57
uncertainty,56
group,56
pass,55
grandmother,55
cast,55
title,55
embrace,54
alive,54
weave,54
flicker,54
think,54
movement,54
gather,53
thought,53
piece,53
tension,52
ask,52
sit,52
meet,52
creativity,51
reminder,51
live,51
freedom,50
purpose,50
join,50
determination,50
culture,49
spend,48
rise,48
child,48
away,48
erupt,48
excitement,48
deep,47
mind,47
harbor,47
reflect,46
conversation,46
resonate,46
mother,46
window,45
matter,45
let,45
whisper,45
police,45
rally,44
set,44
arrive,44
victoria,44
wave,44
atmosphere,43
testament,43
gallery,43
walk,43
activist,43
understand,43
thread,42
help,42
parent,42
ming,42
surge,42
beauty,42
later,41
belong,41
neon,41
central,41
childhood,41
emotion,41
message,40
close,40
ignite,40
amidst,39
shout,39
organize,39
catch,39
kowloon,39
market,39
kok,39
mong,39
glow,39
call,38
draw,38
return,38
follow,38
park,38
sky,38
remain,38
unity,38
shift,38
nod,38
pride,38
apartment,37
different,37
fellow,37
mix,37
generation,37
warm,37
political,37
father,37
illuminate,37
stop,36
wall,36
strength,36
chant,36
large,36
thick,36
canvas,36
challenge,35
bring,35
decision,35
showcase,35
wash,35
outside,35
swell,35
pull,35
carry,35
rush,35
essence,35
spark,34
shape,34
right,34
transform,33
pour,33
unfold,33
raise,33
see,33
shoulder,32
beneath,32
event,32
support,32
decide,32
spot,32
woman,32
late,32
heavy,31
gaze,31
history,31
breath,31
dip,31
remember,31
festival,31
ride,31
idea,31
symbol,31
surround,31
auntie,31
reach,31
buzz,31
witness,30
scent,30
renew,30
konger,30
mean,30
silence,30
skyscraper,29
sight,29
celebrate,29
democracy,29
feeling,29
elderly,29
loom,29
tea,29
phone,29
food,29
forward,29
nostalgia,29
pulse,28
believe,28
government,28
resistance,28
water,28
blend,28
explore,28
power,28
wander,28
horizon,28
collective,28
beautiful,28
building,28
narrative,28
ahead,27
soul,27
invite,27
expression,27
remind,27
learn,27
adorn,27
envelop,27
hear,26
ready,26
document,26
space,26
music,26
london,26
warmth,26
break,26
joy,26
stay,26
graphic,26
reality,26
epilogue,26
far,26
receive,25
designer,25
fade,25
station,25
seek,25
connect,25
depict,25
write,25
wear,25
sketch,25
solace,25
painting,25
settle,24
café,24
distant,24
vendor,24
form,24
powerful,24
bright,24
student,24
umbrella,24
start,24
tower,24
fabric,24
shake,24
finally,24
jian,24
corner,24
hesitate,24
dim,24
run,24
gathering,24
well,24
heartbeat,24
importance,23
