Word,Frequency
heart,402
story,361
village,304
al,258
feel,258
share,257
voice,252
hope,246
tree,235
begin,229
dream,219
find,210
eye,199
day,199
family,185
life,175
stand,172
spirit,171
face,163
mountain,161
whisper,159
home,157
olive,153
sun,153
like,144
laughter,144
villager,142
world,138
echo,130
child,129
resilience,129
fill,128
father,127
air,126
fear,126
gather,125
come,124
people,123
say,120
community,120
know,118
journey,116
tale,114
city,113
yemen,112
time,112
evening,109
young,107
land,107
love,104
speak,104
night,103
future,100
grow,99
mahwit,98
beneath,98
small,98
storm,97
turn,96
man,94
ancient,92
sky,92
wind,90
sense,90
sound,89
long,89
way,87
change,87
leave,86
return,86
set,86
old,85
place,84
sit,84
continue,82
weave,81
strength,81
hold,78
take,78
woman,78
word,78
conflict,77
friend,77
mother,76
race,75
help,75
listen,74
unity,74
week,73
light,73
hand,73
moment,73
cast,72
work,71
let,71
desert,71
horizon,70
pass,70
close,70
look,69
street,69
bring,69
festival,69
year,67
generation,66
new,66
past,66
carry,66
gathering,65
star,64
create,63
seek,63
vibrant,63
ancestor,63
war,62
determination,62
reply,62
smile,61
approach,61
sea,61
rise,61
struggle,61
elder,61
tear,59
want,58
water,58
lose,58
reach,58
deep,58
inspire,58
shadow,57
distant,57
need,56
tradition,55
learn,55
tell,54
adventure,54
explore,53
paint,53
dip,52
path,52
hue,52
weight,52
hear,51
watch,51
embrace,50
sand,50
step,50
wisdom,50
grandmother,50
beauty,49
symbol,49
market,49
ask,49
tapestry,49
play,49
live,48
glow,48
title,48
chaos,47
reminder,47
strong,47
promise,47
name,47
understand,47
treasure,46
warm,46
excitement,46
realize,46
scent,45
dance,45
music,45
bond,43
steady,43
see,43
legacy,43
pride,43
secret,43
wave,43
group,43
thought,42
spice,42
peace,42
organize,42
crowd,42
art,42
courage,42
valley,41
travel,41
coffee,41
break,41
root,40
call,40
amidst,40
color,40
dawn,40
remember,40
meet,40
golden,39
resonate,39
nod,39
follow,39
heavy,38
bright,38
power,38
narrow,38
joy,38
draw,38
join,38
girl,37
wish,37
uncertainty,37
earth,36
connection,36
guide,36
dark,36
thrive,36
ignite,36
mind,36
loom,36
testament,35
challenge,35
remind,35
open,35
history,35
culture,35
far,35
outside,35
gaze,34
transform,34
heritage,34
etch,34
prepare,34
wall,34
ubar,34
surround,34
weather,33
alive,33
hair,33
despair,33
spread,32
field,32
shore,32
bustling,32
discover,32
month,32
breeze,32
breath,32
purpose,32
morning,32
catch,31
hudaydah,31
tremble,31
spend,31
familiar,31
lantern,31
fight,31
fall,31
think,30
curiosity,30
warmth,30
believe,30
away,30
melody,30
landscape,30
news,30
arrive,30
thread,30
reflect,30
orange,30
teach,30
youth,30
sparkle,30
urge,30
silence,30
experience,30
house,29
cave,29
rich,29
loss,29
lead,29
stone,29
decide,29
mango,28
fabric,28
flourish,28
honor,28
safe,28
swell,28
later,28
glance,28
reality,28
piece,28
wide,28
town,28
traditional,28
remain,28
darkness,28
edge,27
reveal,27
celebration,27
protect,27
thick,27
branch,27
forge,27
forward,27
square,26
daughter,26
adorn,26
flicker,26
food,26
rugged,26
wander,26
worry,26
garden,26
soft,26
tension,25
flow,25
hide,25
shout,25
spark,25
plant,25
wonder,25
celebrate,25
emerge,25
twinkle,25
support,24
effort,24
venture,24
walk,24
notice,24
shoulder,24
end,24
hang,23
vast,23
unite,23
connect,23
violence,23
importance,23
