story_id,sentiment,confidence,model,date
TJ_1,joy,0.71,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_2,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_3,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_4,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_5,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_6,joy,0.86,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_7,joy,0.69,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_8,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_9,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_10,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_11,fear,0.62,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_12,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_13,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_14,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_15,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_16,joy,0.85,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_17,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_18,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_19,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_20,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_21,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_22,joy,0.84,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_23,joy,0.78,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_24,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_25,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_26,fear,0.8,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_27,fear,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_28,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_29,fear,0.67,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_30,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_31,joy,0.87,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_32,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_33,fear,0.91,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_34,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_35,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_36,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_37,surprise,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_38,joy,0.84,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_39,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_40,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_41,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_42,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_43,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_44,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_45,joy,0.74,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_46,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_47,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_48,joy,0.65,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_49,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
TJ_50,joy,0.79,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
