Word,Frequency
village,492
heart,435
bamboo,398
grove,368
spirit,354
lotus,338
feel,309
story,300
villager,300
whisper,272
voice,228
eye,220
share,212
flower,193
begin,188
like,178
love,171
day,162
know,158
river,148
fill,144
find,141
ban,140
life,139
dream,138
water,137
listen,133
grandmother,131
come,127
world,127
air,121
tale,121
leave,121
journey,115
stand,110
night,110
adventure,106
wish,106
golden,106
land,105
return,104
say,102
festival,99
beauty,99
hope,98
gather,98
echo,96
sun,95
nature,95
home,95
connection,95
sense,94
wisdom,93
light,91
dance,90
learn,88
ancestor,88
young,87
vibrant,86
tree,85
small,85
evening,84
face,84
gentle,83
woman,83
year,81
pond,81
place,80
set,80
race,79
child,79
soft,79
speak,78
seek,77
field,77
hold,76
close,76
guide,76
grow,75
sky,75
deep,75
rice,75
continue,74
time,73
live,73
past,73
pass,73
turn,72
bloom,72
approach,72
wind,71
family,71
create,71
sound,71
smile,70
hand,70
sit,70
fear,70
embrace,69
laughter,69
excitement,69
glow,68
people,68
moment,67
help,67
magic,65
understand,64
name,63
whispering,63
aran,63
watch,63
secret,63
thailand,62
weave,62
hear,60
long,60
community,60
explore,59
generation,59
ask,59
call,59
girl,58
protect,58
see,58
take,57
strength,57
forest,57
way,56
friend,56
word,56
ancient,55
cast,55
future,55
path,55
carry,55
shimmer,55
surround,55
remember,55
shadow,54
bond,54
honor,54
reply,54
step,54
tell,53
bring,53
breeze,51
guardian,51
celebrate,51
power,51
moon,50
want,49
anan,49
rustle,48
believe,48
flow,48
work,48
old,47
earth,47
horizon,46
lose,46
nod,45
legend,45
tradition,45
promise,45
storm,44
edge,44
legacy,43
week,43
purpose,43
open,43
energy,43
inspire,43
title,43
realize,43
nestle,43
fade,42
paint,42
warmth,42
joy,42
root,42
rise,42
illuminate,42
let,42
decide,41
respect,41
blossom,41
true,41
great,41
away,41
experience,41
warm,40
phong,40
importance,40
resilience,40
new,40
envelop,40
reach,40
courage,40
spend,40
suddenly,39
culture,39
symbol,39
teach,39
sparkle,39
star,39
mountain,39
lake,39
mind,39
northern,39
traditional,39
unity,38
gratitude,38
determination,38
lush,38
hue,38
remind,38
sway,38
alive,38
elder,37
follow,37
beautiful,37
wander,37
thrive,37
reveal,37
hair,37
transform,37
change,37
lantern,37
deeply,37
reflect,37
travel,37
adorn,36
vision,36
intertwine,36
thought,36
sacred,36
reminder,35
temple,35
art,35
look,34
strong,34
bright,34
color,34
lead,34
curiosity,34
challenge,34
grant,33
walk,33
visit,33
emerge,33
knowledge,33
emerald,33
kindness,33
newfound,32
forever,32
surface,32
petal,32
think,32
scent,32
clearing,31
paddy,31
sing,31
dip,31
resonate,31
gently,31
notice,31
peace,31
krathong,30
flourish,30
stalk,30
beneath,30
wise,30
discover,30
tear,30
distant,29
song,29
form,29
arrive,29
morning,29
float,28
draw,28
venture,28
pong,28
plant,28
balance,28
mean,28
gift,28
encounter,28
wave,28
center,27
harmony,27
chai,27
delicate,27
music,27
orange,27
rain,27
organize,27
hill,27
tao,27
heritage,26
tremble,26
green,26
serene,26
wash,26
connect,26
need,26
wide,26
tapestry,26
forward,26
pink,26
intrigue,26
break,26
testament,25
understanding,25
landscape,25
pure,25
prepare,25
pull,25
curious,25
dark,25
swirl,25
moonlight,25
presence,25
afternoon,25
truth,25
intricate,25
season,24
banyan,24
different,24
darkness,24
breath,24
shape,24
spread,24
gathering,24
figure,24
swell,24
craft,24
pride,24
market,23
man,23
weight,23
wonder,23
riverbank,23
tower,23
adventurous,23
tall,23
thick,23
softly,23
anticipation,23
welcome,23
celebration,23
urge,23
release,22
thank,22
captivate,22
familiar,22
surge,22
phra,22
struggle,22
month,21
far,21
pour,21
stumble,21
sunlight,21
dragon,21
desire,21
cool,21
pound,21
steady,21
naga,21
passion,21
ensure,20
gaze,20
play,20
remain,20
intently,20
guidance,20
fish,20
shimmering,20
melody,20
mother,20
rush,20
declare,20
city,19
chao,19
inspiration,19
creature,19
herb,19
forget,19
bravery,19
profound,19
dawn,19
ignite,19
bustling,19
meet,19
appear,19
lesson,19
soul,19
magical,19
nurture,19
depth,18
dare,18
fall,18
special,18
clarity,18
history,18
spot,18
ethereal,18
arm,18
slowly,18
compassion,18
restore,18
capture,18
creativity,18
choose,18
artist,18
invite,18
mystical,18
plan,17
hour,17
enchant,17
ploy,17
essence,17
brush,17
fateful,17
warn,17
heal,17
strange,17
sight,17
memory,17
thong,17
present,17
happen,17
ground,16
save,16
nearby,16
recount,16
ready,16
catch,16
expression,16
show,16
healing,16
later,16
answer,16
emotion,16
rich,16
statue,16
jungle,16
purity,16
good,16
finally,16
awe,16
simple,16
bind,16
mix,16
near,16
suriya,16
rustling,16
garden,16
blend,16
witness,16
wait,15
large,15
tranquil,15
storyteller,15
hide,15
pak,15
willing,15
dense,15
nakhon,15
image,15
twinkle,15
radiant,15
fabric,15
sacrifice,15
parent,15
street,15
atmosphere,15
som,15
offering,15
heavy,15
dress,15
exclaim,15
dear,15
piece,15
traveler,15
glance,15
soon,15
