story_id,sentiment,confidence,model,date
VN_1,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_2,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_3,love,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_4,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_5,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_6,love,0.55,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_7,fear,0.51,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_8,love,0.86,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_9,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_10,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_11,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_12,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_13,anger,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_14,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_15,fear,0.48,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_16,joy,0.9,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_17,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_18,sadness,0.92,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_19,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_20,joy,0.75,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_21,sadness,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_22,sadness,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_23,love,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_24,fear,0.92,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_25,joy,0.9,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_26,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_27,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_28,joy,0.73,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_29,joy,0.78,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_30,joy,0.8,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_31,joy,0.92,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_32,surprise,0.83,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_33,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_34,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_35,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_36,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_37,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_38,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_39,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_40,joy,0.54,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_41,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_42,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_43,sadness,0.83,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_44,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_45,joy,0.88,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_46,joy,0.93,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_47,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_48,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_49,joy,0.63,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
VN_50,surprise,0.6,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
