Noun Phrase,Count
whispering pines,35
small village,25
young woman,18
deep breath,18
# # #,16
cobblestone streets,16
babcia zofia,15
vibrant colors,14
young girl,13
golden hue,13
warm glow,12
gentle breeze,12
ancient trees,11
zimowy książę,11
ancient oak tree,11
wawel castle,10
forest floor,10
heart swelling,10
ancient oak,10
elderly man,9
own stories,9
insatiable curiosity,8
oak tree,8
deep sense,8
village square,8
old town,8
# # # #,8
old books,7
warm embrace,7
soft glow,7
inexplicable connection,7
old woman,7
rough bark,7
stara wieś,7
delicate balance,6
intricate patterns,6
damp earth,6
distant call,6
ancient wisdom,6
newfound purpose,6
night sky,6
rich history,6
heavy heart,6
childhood home,6
deep connection,6
harvest moon,6
world war,6
golden leaves,6
crisp autumn afternoon,6
sunny afternoon,6
dense forests,6
złoty gaj,6
adventurous spirit,5
crisp autumn morning,5
small satchel,5
ornate box,5
brilliant light,5
fresh bread,5
village library,5
elderly woman,5
old church,5
inspire others,5
gentle smile,5
warm smile,5
stark contrast,4
profound sense,4
quaint village,4
strange connection,4
unbreakable bond,4
newfound determination,4
shiver run,4
crisp morning,4
whispering woods,4
dear child,4
wise woman,4
złotego rycerza,4
inexplicable pull,4
restore balance,4
babcia halina,4
mythical creatures,4
serce zimy,4
childhood friend,4
rich tapestry,4
old house,4
golden glow,4
golden light,4
watchful gaze,4
new beginning,4
young couple,4
soft voice,4
childhood friends,4
part ii,4
part iii,4
part iv,4
long forgotten,4
autumn leaf,4
city life,3
ancient oaks,3
deep-set eyes,3
vast expanse,3
human spirit,3
small fox,3
autumn evening,3
cool air,3
open arms,3
journey begins,3
familiar landscape,3
distant lands,3
soft breeze,3
warmth envelop,3
silent guardian,3
bright blue eyes,3
autumn leaves,3
old stories,3
heart race,3
transcends time,3
które prowadziły,3
vibrant market square,3
new beginnings,3
vibrant community,3
tapestry woven,3
voice melodic,3
quaint houses,3
trunks thick,3
soft rustle,3
new life,3
wide eyes,3
future generations,3
skinął głową,3
kryształ nadziei,3
lód prawdy,3
dark clouds,3
old newspapers,3
gathering place,3
każdym dniem,3
intricate carvings,3
crisp autumn day,3
countless hours,3
delicate handwriting,3
great storm,3
natural world,3
radiant smile,3
narrow alley,3
young artist,3
part v,3
rainy afternoon,3
tumultuous years,3
distant memory,3
złotego gaju,3
vibrant flowers,3
mr. kowalski,3
vibrant tapestry,2
inexplicable urge,2
narrow trails,2
forest spirits,2
long slumber,2
ancient rituals,2
gathering storm,2
nearby town,2
natural heritage,2
final stand,2
bright green eyes,2
soft melody,2
strong urge,2
ancient stones,2
soft moss,2
cool surface,2
unexplainable urge,2
gentle voice,2
ordinary people,2
wawel dragon,2
electric thrill,2
air thick,2
mystical creatures,2
final surge,2
golden hues,2
wooden cottage,2
familiar scent,2
story woven,2
family history,2
narrow path,2
community gatherings,2
elegant handwriting,2
passionate romance,2
silver hair,2
local historian,2
sun cast,2
warm light,2
spakowała plecak,2
serce zabiło szybciej,2
pan marek,2
kazimierz dolny,2
countless summer afternoons,2
familiar faces,2
old tree,2
time capsule,2
dark eyes,2
starry sky,2
ancient forest,2
vibrant wildflowers,2
vibrant landscape,2
whispering stream,2
wild hair,2
green eyes,2
dry leaves,2
trials ahead,2
low growl,2
shadowy figure,2
crystal stone,2
final stone,2
old wood,2
ancient secrets,2
small exhibition,2
forgotten memories,2
inspire generations,2
legendary dragon,2
clever shoemaker,2
vibrant hues,2
such actions,2
real story,2
historical texts,2
zbliżyła się,2
w pewnym momencie,2
aby przywrócić równowagę w królestwie,2
lush forests,2
tallest pine,2
cozy cottage,2
mrs. kowalska,2
autumn morning,2
familiar landmarks—the,2
wonderful woman,2
old man,2
local library,2
town square,2
small gathering,2
na której stał stary dąb,2
nie wiedział,2
– zapytała,2
brave knights,2
unexpected visitor,2
ancient castle,2
local artist,2
vibrant paintings,2
rich folklore,2
new chapter,2
biały kwiat,2
fiery red hair,2
fellow villagers,2
earthy aroma,2
colorful flowers,2
ethereal beauty,2
long hair,2
fateful night,2
damp soil,2
long shadows,2
soft light,2
small exhibit,2
own path,2
vast fields,2
simple lives,2
nearby forest,2
ancient spirits,2
soft murmurs,2
soft whisper,2
own heart,2
gentle pace,2
gentle breeze caress,2
magical realm,2
eternal dance,2
w małym miasteczku,2
że miłość,2
earthy scent,2
market square,2
old days,2
small art gallery,2
sunset paint,2
newfound friends,2
picturesque village,2
young lady,2
stone circle,2
sweet scent,2
annual tradition,2
otworzyła oczy,2
w sercu,2
own connections,2
families gathering,2
small wooden box,2
family tree,2
old trunk,2
secret rendezvous,2
true treasure,2
old friends,2
old ways,2
forgotten path,2
charming cottages,2
fiery spirit,2
profound connection,2
jewish community,2
indelible mark,2
small journal,2
hope amidst despair,2
treasure trove,2
rare gift,2
red poppy,2
wooden box,2
new generation,2
long-forgotten hero,2
autumn cast,1
peculiar pull,1
vibrant oranges,1
deep reds,1
endless greens,1
particular day,1
generations —,1
majestic woodland,1
european bison,1
mystical beings,1
stone altar,1
studies —,1
gentle sigh,1
unspoken bond,1
leaves woven,1
woodland creature,1
feeling shy,1
forest speaks,1
delicate interconnections,1
— deforestation,1
human development,1
community events,1
inviting locals,1
tranquil stillness,1
conservation efforts,1
crucial town meeting,1
public hearing,1
town council,1
collective cheer,1
immediate threat,1
conservation programs,1
forest thrive,1
whispering trees,1
quiet evenings,1
vibrant hills,1
lower silesia,1
delicate birches,1
soft murmur,1
nervous laughter,1
wild stories,1
raven-black hair,1
grandmother goodbye,1
circular formation,1
stones—a symbol,1
sudden gust,1
discern words woven,1
voice gentle,1
liquid crystal,1
villagers gathering,1
deep understanding,1
tears prick,1
tales woven,1
familiar warmth,1
forest—a role,1
place—a place,1
small bookstore,1
cozy place,1
old leather,1
pages turning—an,1
ideal sanctuary,1
warm tide,1
favorite stories,1
distant mountains,1
familiar surroundings,1
stone walls,1
glorious past,1
mysterious object,1
delicate silver necklace,1
dragon—a nod,1
vivid dream,1
mystical forest,1
ethereal beings—fairies,1
wildest fantasies,1
legendary quest,1
parallel realm,1
new world,1
palpable darkness,1
malevolent force,1
desolate wasteland,1
restore harmony,1
extraordinary place,1
diverse array,1
characters—a wise,1
old elf,1
ancient knowledge,1
fierce warrior faun,1
unmatched courage,1
playful sprite,1
darkest moments,1
common goal,1
fierce beasts,1
treacherous terrain,1
full potential,1
own fears,1
mind—the laughter,1
full force,1
serene stillness,1
bid farewell,1
new energy,1
everyday life,1
own extraordinary journey,1
brilliant shades,1
familiar sight,1
small-town life,1
promising career,1
red shutters,1
— laughter,1
unmistakable scent,1
open window,1
wild herbs,1
vibrant complexion,1
rich beetroot soup,1
dark cloud,1
quiet routines,1
local market,1
village life,1
family photographs,1
heart quicken,1
choice —,1
ancient hearth,1
tale —,1
time draws,1
nearby woods,1
old stone hearth,1
serene smile,1
bittersweet tranquility,1
new role,1
cold evening,1
unbreakable bonds,1
lush green valleys,1
magnificent willow tree,1
countless seasons,1
long chestnut hair,1
special bond,1
reading stories,1
magical properties,1
annual harvest festival,1
skilled farmer,1
willow tree,1
silver light,1
cool earth,1
unexpected encounter,1
harvest festival,1
mere folklore,1
fateful day,1
new factory,1
village meeting,1
sustainable solution,1
smile radiant,1
helena kowalska,1
young historian,1
particular tale,1
old map,1
fragile ribbon,1
letter bore,1
old photographs,1
young man,1
visit local archives,1
labor camp,1
familiar air,1
woman recount,1
spirit unbroken,1
treasure revealed,1
local residents,1
final bits,1
unexpected revelation,1
jan kowalski.,1
narrative—a bridge,1
autumn day,1
zatoka marzeń,1
gdzie fale śpiewały swoją odwieczną melodię,1
wiatr przynosił zapach soli i tajemnic,1
żyła dziewczyna o imieniu,1
szesnaście lat i serce pełne marzeń,1
po szkole,1
wędrowała nad brzeg morza,1
gdzie spędzała godziny,1
zbierając muszle i rysując w piasku,1
jej ulubione miejsce,1
gdzie mogła zapomnieć o codzienności i marzyć o wielkich przygodach,1
w którym mieszkała,1
nazywało się,1
miejsce z bogatą historią,1
że jej serce pragnie czegoś więcej,1
marzenia o podróżach,1
odkryciach i miłości były silniejsze niż cokolwiek innego,1
podczas spaceru,1
natknęła się na tajemniczą butelkę unoszącą się na wodzie,1
zaczęła ją wyciągać,1
znajdowała się stara mapa,1
mapa skarbów,1
stworzył jakiś nieznany żeglarz,1
od razu poczuła,1
może być początek jej wielkiej przygody,1
na mapie wskazywały na ukryty skarb gdzieś w pobliskim lesie,1
że nie może tego zignorować,1
w sobotę rano,1
wzięła latarkę,1
