Noun Phrase,Count
baobab tree,44
mama nia,38
young girl,25
indian ocean,25
young woman,23
heart swelling,16
future generations,14
vibrant colors,14
gentle breeze,13
deep connection,13
golden hue,13
deep sense,13
# # # # chapter,13
deep breath,12
tio paulo,12
golden glow,11
journey begins,11
sustainable practices,10
small village,10
salty breeze,9
own stories,9
rich history,9
colorful fabrics,8
vibrant fabrics,8
dark clouds,8
warm glow,8
ancient baobab tree,8
open arms,8
mama juma,8
kijani stone,8
intricate patterns,7
annual festival,7
village elders,7
night sky,7
rich tapestry,7
peri-peri chicken,7
lush landscapes,6
baobab trees,6
rich culture,6
unbreakable bond,6
azure waters,6
abuela maria,6
insatiable curiosity,5
indomitable spirit,5
everyday life,5
great baobab,5
wise woman,5
traditional attire,5
traditional music,5
lush green hills,5
community center,5
elderly woman,5
young girls,5
true treasure,5
cool water,5
own children,5
dona fátima,5
# # chapter,5
avo rosa,5
great baobab tree,4
intricate carvings,4
traditional dances,4
material wealth,4
small home,4
daily life,4
lush greenery,4
full moon,4
watchful gaze,4
ancient baobab,4
vibrant culture,4
fateful night,4
air thick,4
evening breeze,4
vibrant city,4
young artists,4
legacy continues,4
senhor joaquim,4
distant lands,4
sandy shores,4
old man,4
small boat,4
tall man,4
marine conservation,4
delicate balance,4
vibrant life,4
small coastal village,4
hearts swelling,4
rocky outcrop,4
warm smile,4
marine life,4
inspire generations,4
village square,4
local artists,4
cultural heritage,4
new life,4
profound sense,4
fish farm,4
sweet scent,4
gentle waves,4
mama mabel,4
abuela rosa,4
massive trunk,3
natural resources,3
true wealth,3
rough bark,3
ancient tree,3
young boy,3
vivid colors,3
fateful day,3
colorful cloth,3
inexplicable pull,3
civil war,3
infectious laughter,3
newfound respect,3
drawing visitors,3
newfound knowledge,3
ocean breeze,3
brown eyes,3
warm embrace,3
sun dip,3
vibrant streets,3
young man,3
elderly man,3
thick trunk,3
elders recount tales,3
long forgotten,3
dark hair,3
weave tales,3
coral reefs,3
clean-up efforts,3
dark curls,3
bright eyes,3
gentle rustle,3
vibrant tapestry,3
woven basket,3
rich cultural heritage,3
gathering place,3
diverse cultures,3
village storyteller,3
twelve-year-old girl,3
# # #,3
mama zita,3
city life,3
woven baskets,3
inspire others,3
palm trees,3
long shadows,3
vivid imagination,3
street vendors,3
local musicians,3
countless stories,3
vast expanse,3
nana maria,3
golden hues,3
thatched-roof huts,2
vibrant shades,2
wild mane,2
starlit sky,2
government officials,2
nearby indian ocean,2
thread woven,2
colorful dhows,2
long hours,2
empty nets,2
different kind,2
intricate details,2
ancient baobab trees,2
warm afternoon,2
great drought,2
true strength,2
company representatives,2
resilient spirit,2
gentle flow,2
magnificent baobab tree,2
vibrant scenes,2
mystical pool,2
modern influences,2
traditional songs,2
lush forests,2
earthy aroma,2
bare feet,2
part ii,2
part iii,2
part iv,2
great fish,2
part v,2
eco-tourism venture,2
economic opportunities,2
own right,2
new generation,2
distant shores,2
far-off lands,2
long silence,2
new techniques,2
local markets,2
village thrive,2
new experiences,2
whispering baobab,2
vast savanna,2
grandmother amina,2
colorful banners,2
cashew nuts,2
small bag,2
local gallery,2
vibrant canvases,2
serene beaches,2
newfound confidence,2
young people,2
brilliant hues,2
unexpected visitor,2
urban life,2
village life,2
weave baskets,2
integral part,2
constant reminder,2
narrow paths,2
mud-brick houses,2
ancient presence,2
golden rays,2
salty air,2
fishermen haul,2
rich heritage,2
sandy beach,2
newfound sense,2
marine environment,2
serious expression,2
local organizations,2
palm leaves,2
inviting people,2
soft glow,2
traditional patterns,2
local market,2
persistent cough,2
old friend,2
intricate designs,2
heavy fog,2
rich traditions,2
warm breeze,2
spirit world,2
new places,2
new stories,2
tapestry woven,2
wet earth,2
own story,2
new people,2
ancient warriors,2
mystical creatures,2
new adventure,2
drawing inspiration,2
bright sun,2
expansive canopy,2
boundless energy,2
soft whisper,2
ocean waves,2
new school,2
golden light,2
sunny afternoon,2
national park,2
ancient spirits,2
slender man,2
treasure hunt,2
own tales,2
old coins,2
tight embrace,2
colorful fish,2
fierce determination,2
story—a story,2
cool breeze,2
voice melodic,2
local culture,2
vibrant space,2
nearby market,2
new ideas,2
new practices,2
skilled hands,2
faces lit,2
special connection,2
silent guardian,2
great harvest festival,2
soft lullaby,2
central figure,2
small bakery,2
avenida julius nyerere,2
local businesses,2
new café,2
cassava leaves,2
ripple effect,2
community members,2
cultural events,2
hard work,2
familiar sights,2
coastal village,2
marine biology,2
eduardo mondlane,2
marine ecosystems,2
traditional practices,2
marine resources,2
vibrant heart,2
untold stories,2
tunduru botanical gardens,2
