Word,Frequency
ocean,812
heart,359
feel,357
story,350
wave,333
island,325
sea,258
spirit,255
water,244
voice,238
ancestor,234
eye,226
storm,219
like,212
share,206
shore,202
begin,195
whisper,186
people,172
sun,169
home,166
listen,165
day,163
star,156
guide,155
know,149
gather,146
shell,143
horizon,140
life,138
find,138
villager,136
sky,134
village,134
community,128
come,128
tide,122
journey,120
child,119
stand,118
grandmother,116
dream,113
learn,112
face,109
tale,109
wind,108
say,108
beach,108
coral,102
fish,101
connection,101
night,100
echo,98
sense,97
elder,97
speak,96
small,96
reef,94
hold,93
dance,93
fill,92
sail,92
return,91
pass,91
set,91
young,91
adventure,90
deep,89
turn,89
legacy,87
friend,86
race,86
understand,85
protect,85
call,84
sand,84
vibrant,83
world,83
generation,83
weave,82
close,82
excitement,81
respect,81
aunty,80
sit,79
canoe,79
way,79
grow,78
rise,77
air,77
watch,75
approach,75
time,75
hand,74
evening,74
explore,74
smile,73
laughter,73
light,73
past,72
ebon,71
continue,71
ask,70
look,70
hope,69
hear,69
honor,69
guardian,69
wisdom,68
islands,67
culture,67
marshall,66
boat,66
bond,66
conch,65
gentle,65
beneath,65
remember,65
sound,65
carry,65
change,65
girl,63
long,63
fear,63
prepare,63
crash,63
vast,62
embrace,61
new,60
cast,60
week,60
future,60
year,60
word,59
live,59
majuro,59
take,59
secret,58
festival,58
land,58
ancient,57
moment,57
glow,57
great,57
depth,57
song,56
help,56
surge,55
surface,55
tell,55
love,54
moon,54
importance,53
seek,53
atoll,53
nod,53
determination,53
dark,52
old,52
dip,52
family,52
warm,51
reach,51
teach,51
need,51
see,51
title,51
strength,50
work,50
resilience,50
place,50
pacific,50
reminder,49
discover,48
want,48
gift,48
lose,48
name,48
let,47
rhythm,47
bring,47
pride,46
balance,46
strong,46
navigate,46
curiosity,45
alive,44
navigator,44
calm,44
foot,44
paint,43
soft,43
reply,43
energy,43
follow,42
color,42
pull,42
hair,42
vision,42
lagoon,41
golden,41
flow,41
shimmer,41
dawn,41
leave,41
transform,40
open,40
father,40
suddenly,40
swell,40
fishing,40
nani,40
tradition,40
break,39
realize,39
woman,39
step,39
emerge,38
finally,38
history,38
wise,38
knowledge,38
surround,38
sparkle,38
symbol,37
breeze,37
cloud,37
weight,37
hue,37
connect,36
purpose,36
marshallese,36
heritage,36
think,36
figure,36
away,35
remind,35
power,35
stone,35
adorn,35
rush,35
palm,35
treasure,35
fade,35
steady,35
courage,34
unity,34
twinkle,34
gaze,34
thrive,34
envelop,33
man,33
map,33
lead,33
reveal,33
exclaim,33
inspire,33
challenge,33
tree,33
join,33
illuminate,33
howl,32
orange,32
remain,32
paddle,32
celebrate,32
restore,32
gathering,32
wide,32
shout,32
mili,32
promise,32
beauty,32
kiss,32
forever,32
organize,31
lesson,31
spend,31
current,31
edge,31
nature,31
path,31
distant,31
newfound,31
wonder,31
venture,30
morning,30
forward,30
anticipation,30
experience,30
lap,30
mind,30
shine,30
form,29
