Noun Phrase,Count
conch shell,49
young girl,32
coral reefs,28
heart swelling,19
vast ocean,18
pacific ocean,18
deep breath,16
dark clouds,16
vibrant colors,16
vibrant coral reefs,16
deep connection,15
warm sand,14
small canoe,14
vast expanse,14
small island,14
journey begins,14
gentle breeze,14
mamma nela,14
aunty gelet,14
old man,14
young woman,13
aunty miri,13
aunty mele,13
turquoise waters,10
warm glow,10
beach clean-ups,10
ebon atoll,10
golden glow,9
golden hue,9
gentle waves,9
small atoll,9
aunty tula,9
familiar shores,8
adventurous spirit,8
soft sand,8
wise woman,8
night sky,8
salty breeze,8
delicate balance,8
fateful day,8
mera miki,8
aunty lani,8
profound sense,7
gathering storm,7
palm trees,7
marine life,7
bare feet,7
aunty lora,7
# # #,7
distant islands,6
newfound determination,6
small boat,6
aunty joka,6
own stories,6
distant lands,6
lush greenery,6
golden light,6
sun kisses,6
full moon,6
soft glow,5
palm fronds,5
cool sand,5
golden snapper,5
future generations,5
massive wave,5
unbreakable bond,5
ancient stories,5
storm approaches,5
colorful fish,5
voice melodic,5
ocean speaks,5
wise eyes,5
traditional dances,5
grandmother juna,5
lay awake,5
waan aelōn̄,5
young boy,5
community center,5
silver hair,5
dark shadow,5
sustainable practices,5
tide pools,4
great wave,4
dark hair,4
small hut,4
ancient art,4
majuro atoll,4
insatiable curiosity,4
open ocean,4
vibrant marine life,4
curious spirit,4
vibrant fish,4
great whale,4
fateful afternoon,4
underwater world,4
tranquil waters,4
night air,4
waves crash,4
sandy shores,4
vibrant corals,4
golden rays,4
rich tapestry,4
breadfruit tree,4
new lands,4
deep sense,4
young man,4
intricate carvings,4
vibrant flowers,4
lost pearl,4
whispering tides,4
coral reef,4
ralik chain,4
mama turi,4
te urooj,4
pandanus leaves,3
modern world,3
woven palm fronds,3
ocean hears,3
strange sense,3
starlit sky,3
newfound purpose,3
true navigator,3
sun setting,3
salty scent,3
rising tide,3
vibrant coral,3
own children,3
ancient trees,3
strange pull,3
bid farewell,3
azure waters,3
woven mats,3
warm light,3
setting sun,3
dear ones,3
wild beast,3
shallow waters,3
deep sleep,3
crystal-clear waters,3
coral gardens,3
sea breeze,3
powerful force,3
palm tree,3
cool water,3
ancient legends,3
central pacific ocean,3
rich heritage,3
waves dance,3
great voyagers,3
small outrigger canoe,3
underwater realm,3
sun dip,3
great navigator,3
village elders,3
constant reminder,3
vast oceans,3
warm embrace,3
open arms,3
master navigator,3
soft breeze,3
treasure map,3
intricate designs,3
village chief,3
inexplicable connection,3
close-knit community,3
long black hair,3
sea levels,3
vibrant tapestry,3
traditional dance,3
brilliant colors,3
own right,3
skilled navigator,3
starry sky,3
turtle figure,3
great responsibility,3
warmth envelop,3
tapestry woven,3
woven mat,3
aunty taimane,3
new friends,3
open sea,3
rich culture,3
serene lagoon,3
special shell,3
sea glass,3
air thick,3
dark shape,3
community hall,3
aunty tasi,3
marine biologist,3
marshall islands—a,2
soft hum,2
wise leader,2
unspoken words,2
new stories,2
ujae atoll,2
tranquil island,2
deep respect,2
evening catch,2
voice firm,2
rich history,2
silent prayer,2
pacific sky,2
ordinary piece,2
powerful teacher,2
share stories,2
day sail,2
deep understanding,2
treacherous waters,2
ancient ways,2
