Noun Phrase,Count
sri lanka,79
banyan tree,60
mango tree,38
sri lankan,19
young woman,19
golden hue,19
mr. perera,19
small village,17
heart swelling,17
young girl,16
dark clouds,15
old man,14
coconut tree,13
deep breath,12
young man,12
monsoon season,12
golden glow,12
weli oya,12
vibrant colors,11
tea leaves,11
lush green hills,11
indian ocean,10
amma nanda,10
# # #,9
deep connection,9
tea plantations,9
warm glow,9
small town,8
warm embrace,8
lush greenery,8
sweet scent,7
arches bridge,7
deep sense,7
own stories,7
tea estate,7
gentle breeze,7
village square,7
open arms,7
nuwara eliya,7
mr. wijesinghe,7
coconut grove,7
tea bushes,6
elderly woman,6
annual festival,6
whispering waves,6
dark hair,6
quaint village,6
profound sense,6
verdant hills,6
ancient banyan tree,6
whispering woods,6
tea estates,6
# # # # chapter,6
southern coast,6
guardian spirit,6
journey begins,6
coral queen,6
kuda araa,6
sustainable practices,5
shiver run,5
little adam,5
salty breeze,5
coconut palms,5
silver hair,5
night sky,5
stories woven,5
ancient kings,5
familiar sights,5
coconut trees,5
distant lands,5
ripe mangoes,5
fateful evening,5
childhood friend,4
sudden storm,4
newfound determination,4
rich history,4
small coastal village,4
vast expanse,4
small boat,4
paddy fields,4
warm breeze,4
treasure trove,4
future generations,4
gentle smile,4
center stage,4
endless possibilities,4
vibrant hues,4
stark contrast,4
colorful banners,4
city life,4
own path,4
local artisans,4
monsoon clouds,4
vivid pictures,4
forgotten island,4
ancient ruins,4
amma nila,4
cinnamon grove,4
palm trees,4
ancient temples,4
malwathu oya,4
wet earth,3
community hall,3
soft voice,3
human spirit,3
lush green fields,3
rich cultural heritage,3
golden sands,3
silver glow,3
traditional sweets,3
torrential downpour,3
darkest storms,3
vibrant flowers,3
deep appreciation,3
grandfather aiya,3
traditional dance,3
inexplicable pull,3
local fishermen,3
fragrant aroma,3
tea fields,3
distant call,3
quiet moments,3
emerald hills,3
government officials,3
morning sun,3
dark curls,3
sea breeze,3
coral reefs,3
rich heritage,3
family business,3
delicate balance,3
small notebook,3
warm smile,3
passionate advocate,3
new chapter,3
environmental organizations,3
gentle reminder,3
old banyan tree,3
lay awake,3
azure waters,3
wise eyes,3
long forgotten,3
