Noun Phrase,Count
se convirtió,73
valle verde,64
el susurro,47
el tiempo,40
se dio cuenta,40
con fuerza,33
su alrededor,32
el bosque,29
san miguel,27
su corazón,26
se acercó,23
se encontró,22
un pequeño pueblo llamado,22
su pueblo,20
su mente,20
naturaleza y,18
ese instante,18
el corazón,18
ese momento,17
había sentido una conexión especial,17
san esteban,16
vivía una joven llamada,16
una joven,15
como si,15
un símbolo,15
el aire,15
se adentró,15
el pequeño pueblo,14
se sentó,14
los habitantes,14
día siguiente,14
don manuel,13
el pueblo,13
los pájaros,13
don miguel,12
el centro,12
medida que,12
las montañas,11
plaza del pueblo,11
las hojas,11
el viento,11
dio cuenta,11
su comunidad,11
un grupo,11
taita yacu,11
todos que,10
las historias,10
su abuela,10
su abuelo,10
pensarlo dos veces,10
los ojos,10
su vida,10
el guardián,10
su casa,9
se encontró frente,9
un instante,9
ese día,9
el legado,9
su poder,9
sino también,9
este lugar,9
los niños,9
san mar,9
valle escondido,9
los corazones,8
sus manos,8
escuchando el canto,8
el claro,8
los demás,8
un recordatorio,8
los años,8
las personas,8
con ella,8
el horizonte,7
se encontraba,7
diecisiete años,7
colores vibrantes,7
con el mundo,7
con una sonrisa,7
sí misma,7
sintió una mezcla,7
un rato,7
su viaje,7
las estrellas,7
su familia,7
el camino,7
los árboles,7
su hogar,7
luna llena,7
con determinación,7
se encontraron,7
¿por qué,7
lago espejo,7
san cristóbal,7
doña elvira,7
vida transcurría,6
como si el viento,6
con curiosidad,6
con cuidado,6
final del día,6
san martín,6
con el corazón lleno,6
aceptó el desafío,6
con las estrellas,6
su madre,6
su fin,6
se dirigió,6
un claro,6
cada uno,6
san pedro,6
estado esperando tu llegada,6
su causa,6
este bosque,6
cada paso,6
sintiendo una mezcla,6
el pueblo comenzó,6
durante horas,6
un momento,6
comprendió que,6
con una curiosidad,5
se detuvo,5
el viento comenzó,5
se trata,5
y que,5
había algo más,5
con el viento,5
el eco,5
una tarde,5
perfecta armonía,5
el corazón palpitante,5
había algo,5
se despidió,5
sintió una oleada,5
los sueños,5
su sueño,5
un tiempo,5
decidió que,5
un faro,5
abrió los ojos,5
una mujer,5
su gente,5
un día,5
su búsqueda,5
verdadera magia,5
decidió que era el momento,5
medida que pasaban los días,5
las noches,5
sintió una corriente,5
viejo roble,5
el encuentro,5
y poco,5
su conexión,5
un nuevo comienzo,5
con atención,5
se sentaba,5
valle sereno,5
habló sobre,5
san felipe,5
palabras resonaron,5
pero también,5
una leyenda,5
el mundo,5
se acercó y,5
aquel día,5
san javier,5
doña rosa,5
dieciocho años,4
sintió un escalofrío recorrer su espalda,4
el poder,4
un lugar donde,4
un anciano,4
un lugar,4
sol comenzaba,4
voz alta,4
esperanza y,4
luz del sol,4
sus ojos,4
abrir los ojos,4
días pasaron,4
sus antepasados,4
y aunque,4
cada noche,4
decidió que era hora,4
varias horas,4
energía recorrer su cuerpo,4
el rostro,4
con los demás,4
tiempo pasó,4
las paredes,4
un lugar donde el tiempo parecía haberse detenido,4
los ojos y se concentró,4
el campo,4
lo largo,4
el paso del tiempo,4
con orgullo,4
un movimiento,4
un joven,4
presentó como,4
los animales,4
proteger su hogar,4
un claro iluminado por,4
el apoyo,4
un antiguo árbol,4
sintió un escalofrío recorrer su cuerpo,4
su rostro,4
su infancia,4
el corazón latiendo,4
se transformó,4
soñar y,4
sobre todo,4
viento sopló,4
el suelo,4
con lágrimas,4
las palabras,4
su sombra,4
mañana siguiente,4
leyenda del,4
flores silvestres,4
su lugar favorito,4
se dedicó,4
guardiana del bosque,4
un hombre,4
selva y,4
dijo el espíritu,4
su pecho,4
cobrar vida,4
escuchar el susurro del viento,4
con un grupo,4
nunca dejó,4
las nuevas generaciones,4
se quedó,4
decía el viento,4
el paso,4
sintió que,4
tiempos pasados,4
sus amigos,4
el canto,4
su cuaderno,4
caminar un rato,3
estuviera hablando,3
estado esperando,3
voz continuó,3
¿qué debo hacer,3
decidió hablar,3
con escepticismo,3
sus vecinos,3
más tarde,3
mientras paseaba por el bosque,3
aprendido que,3
mientras el sol comenzaba,3
una joven llamada,3
su sorpresa,3
viento te,3
lo cotidiano,3
cada historia,3
años pasaron,3
lo habitual,3
por un momento,3
medida que avanzaba,3
unos minutos,3
tiñendo el cielo,3
asombro y miedo,3
¿cómo puedo hacerlo,3
noche avanzaba,3
plaza se llenó,3
el desván,3
sus pies,3
se sintió diferente,3
su deseo,3
su juventud,3
su voz,3
el momento,3
el fondo,3
gente comenzó,3
con una nueva perspectiva,3
su mochila,3
prometiendo regresar,3
—¿por qué,3
su valentía,3
cada rincón,3
lo que más,3
lugares lejanos,3
los abrió,3
su tronco,3
había nadie más,3
