Word,Frequency
story,558
heart,401
silk,318
samarkand,294
share,277
journey,245
city,244
dream,234
road,231
feel,229
tale,218
whisper,214
eye,205
ancient,182
fill,173
adventure,169
day,166
voice,164
begin,160
find,157
spirit,155
weave,153
like,152
world,150
wind,145
know,141
sun,136
tapestry,133
vibrant,132
treasure,129
village,129
history,128
life,125
young,118
people,117
air,115
echo,114
speak,113
past,112
love,111
listen,110
tell,109
culture,109
desert,104
say,103
mountain,102
set,100
travel,98
time,97
laughter,97
old,97
return,95
stand,95
learn,92
merchant,92
thread,92
come,91
pass,89
evening,89
place,88
father,88
sky,87
sense,87
traveler,86
grandmother,85
carry,84
land,83
explore,83
small,82
seek,82
hand,82
rich,81
color,80
gather,80
uzbekistan,80
smile,79
face,79
man,78
art,78
generation,77
legacy,77
bukhara,76
bazaar,76
sit,74
street,74
new,74
continue,74
bustling,74
fabric,73
intricate,73
work,73
connection,73
home,73
secret,72
live,72
wisdom,72
excitement,72
golden,71
name,71
festival,71
inspire,71
path,71
meet,70
beauty,70
step,69
word,68
race,68
embrace,67
experience,67
light,67
realize,67
hope,66
hear,66
turn,65
family,65
long,64
create,64
knowledge,64
distant,63
river,63
deep,63
woman,63
dance,61
fear,61
guide,61
carpet,61
grow,61
night,60
child,60
way,59
approach,59
star,58
week,58
sparkle,58
hold,58
take,58
spice,57
ask,56
adorn,56
beneath,56
moment,55
sand,55
villager,55
paint,55
year,55
heritage,54
discover,54
girl,54
follow,53
close,53
ancestor,53
encounter,53
understand,52
vast,52
cast,52
piece,51
sound,50
curiosity,50
bond,50
pattern,50
great,48
draw,48
power,48
whispering,48
tree,48
warm,47
hue,47
music,47
let,47
hide,47
community,47
reply,47
horizon,46
surround,46
water,46
leave,45
look,45
far,45
captivate,45
title,45
alive,44
want,44
tradition,44
future,43
lead,43
change,43
open,43
scent,43
map,43
wander,42
ignite,42
visit,41
shadow,41
watch,41
essence,41
morning,40
see,40
bring,40
majestic,40
storyteller,40
wait,39
stumble,39
scroll,39
valley,39
true,39
reach,38
walk,38
compass,38
landscape,37
promise,37
connect,37
pride,37
fade,37
decide,37
melody,37
soft,36
symbol,36
desire,36
glow,36
joy,36
workshop,36
reveal,36
beautiful,35
registan,35
