Word,Frequency
feel,1126
heart,581
life,558
say,545
chapter,525
like,523
find,504
know,458
voice,451
sun,443
story,411
eye,395
mia,387
old,376
town,370
come,352
day,349
time,342
share,340
place,340
land,338
home,334
stand,333
reply,327
leave,325
face,324
laughter,302
outback,301
think,298
fill,298
turn,295
father,294
past,294
look,292
air,291
begin,288
jake,282
smile,281
new,277
jack,270
love,270
long,268
way,259
sky,258
sense,256
family,254
step,249
want,241
moment,241
memory,236
year,229
sam,227
dream,226
take,222
ask,220
let,217
weight,213
need,212
away,208
city,206
hand,206
beneath,199
mother,199
small,196
night,196
whisper,195
horizon,192
word,190
local,188
community,186
paint,186
embrace,186
sit,185
thought,181
evening,178
childhood,174
echo,174
tree,172
hope,170
sarah,165
sound,165
adventure,165
pass,163
spend,159
world,159
work,158
connection,157
claire,156
call,156
tom,155
deep,155
light,154
journey,152
help,152
return,151
wave,149
close,149
familiar,149
week,148
lily,148
creek,146
landscape,146
friend,145
people,144
break,144
set,144
change,143
race,143
star,142
cast,142
watch,141
pull,141
ready,137
hold,136
warmth,135
man,134
excitement,134
good,133
dust,132
warm,129
gaze,127
water,127
maybe,127
cross,126
lose,125
scent,125
shadow,125
bring,125
ellie,124
dip,124
settle,124
nod,124
alice,121
promise,119
spirit,119
beauty,118
try,115
vibrant,115
storm,113
morning,113
explore,111
hair,111
fade,111
eliza,111
open,109
ocean,109
afternoon,108
wattle,106
expression,105
approach,105
walk,104
southern,104
silence,103
get,103
clara,103
earth,103
title,102
hang,102
millie,101
future,101
charlie,100
catch,100
alive,99
go,99
house,98
mind,97
finally,97
follow,97
woman,96
run,95
jodie,93
weather,93
inside,93
grow,92
lean,92
wash,92
live,92
low,92
glance,92
belong,92
breath,91
reminder,91
ava,90
realize,90
path,90
see,89
month,89
create,88
art,88
right,87
tell,86
street,86
mean,86
outside,86
meet,86
emma,85
porch,84
max,84
beach,84
thing,84
fear,83
dad,83
remember,83
hue,83
dusty,82
shake,81
garden,81
secret,81
beginning,81
golden,81
heavy,80
speak,80
wind,80
flicker,79
laugh,79
reach,79
arrive,78
wait,78
grin,78
hey,78
head,78
tear,77
shoulder,77
road,77
dance,77
eucalyptus,76
drive,76
history,75
bush,74
sparkle,74
ghost,74
distant,74
beautiful,74
australian,74
different,74
yeah,73
join,73
thick,73
hear,73
gather,72
swell,72
festival,71
vast,71
thank,71
liam,71
rain,71
mix,71
idea,70
wall,70
ahead,69
hill,69
root,69
breeze,69
forget,68
red,68
admit,68
learn,68
café,68
barely,68
twinkle,68
talk,67
grandmother,67
color,67
miss,67
orange,67
escape,66
start,66
understand,65
lie,65
surround,65
transform,65
room,65
welcome,65
shift,65
window,65
rugged,65
station,65
legacy,64
sure,64
hesitate,64
later,64
end,63
figure,63
softly,63
move,63
lead,63
mark,63
zoe,62
plan,62
wear,62
joy,62
chase,62
presence,61
melbourne,61
bond,61
piece,60
young,60
skin,60
fall,60
blue,60
experience,60
glow,59
wander,59
door,59
line,59
letter,59
edge,59
envelop,58
ignite,58
rise,58
capture,58
pride,58
build,58
steady,58
rhythm,58
child,57
jenna,57
distance,57
determination,57
ella,57
mum,57
hard,57
honor,56
photograph,56
resilience,56
gum,56
forward,56
feeling,56
coffee,56
struggle,56
river,56
emily,56
draw,55
stretch,55
swirl,55
curiosity,55
arm,55
crowd,55
canvas,54
conversation,54
wildflower,54
discover,54
shine,54
loss,54
bright,54
brush,54
stay,54
purpose,54
surface,53
pub,53
suggest,53
tall,53
wide,53
racing,53
write,52
weave,52
rush,52
homestead,52
linger,52
spark,52
finn,52
epilogue,52
amy,52
chest,52
finger,52
search,52
rock,52
continue,51
quiet,50
bay,50
raise,50
wooden,50
nostalgia,50
hour,50
spot,49
summer,49
kiss,49
chance,49
comfort,49
tale,49
cattle,49
carry,49
flow,49
reveal,48
play,48
shape,48
table,48
parent,48
wild,48
peace,48
amelia,47
sydney,47
little,47
flood,47
soft,47
thrill,47
emotion,47
roll,46
decide,46
listen,46
slowly,46
mingle,46
well,46
truth,46
read,46
creep,46
today,46
deeply,45
chuckle,45
train,45
okay,45
cool,45
stare,45
anticipation,44
forever,44
sprawl,44
ride,44
tapestry,44
stop,44
sigh,43
maggie,43
enthusiasm,43
wrap,43
ground,43
ellen,43
shout,42
cloud,42
possibility,42
exclaim,42
believe,42
energy,42
press,42
push,41
buzz,41
soften,41
dry,41
great,41
choice,41
visit,41
endless,41
clear,41
decision,41
crash,41
strong,40
freedom,40
job,40
sophie,40
uncertainty,40
dirt,40
matter,40
pour,40
tessa,40
thompson,40
challenge,40
dark,40
breathe,40
far,39
lift,39
seek,39
olivia,39
surge,39
point,39
gold,39
gentle,39
lara,39
notice,39
concern,39
offer,39
sight,39
uncover,39
guide,39
urge,39
foot,38
grandfather,38
smell,38
loom,38
lila,38
force,38
infectious,38
sunset,38
travel,38
happen,38
corner,38
unknown,38
field,38
dawn,38
healing,38
gently,38
laura,37
hannah,37
space,37
willow,37
brow,37
fire,37
support,37
annie,37
friendship,37
peel,36
tousle,36
ago,36
big,36
blanket,36
ute,36
illuminate,36
tone,36
forge,36
remind,36
music,36
hint,36
fresh,36
kookaburra,36
heat,36
hide,36
course,35
reality,35
confront,35
remain,35
purple,35
brother,35
celebrate,35
girl,35
group,35
jamie,35
sink,34
slip,34
contrast,34
pound,34
adorn,34
zara,34
chaos,34
bus,34
cottage,34
kind,33
care,33
stumble,33
kitchen,33
farm,33
bloom,33
stark,33
creak,33
pink,33
climb,33
reverie,33
sand,33
australia,33
reflect,33
invite,33
property,33
connect,32
unspoken,32
map,32
project,32
generation,32
painting,32
page,32
bit,32
passion,32
gratitude,32
fence,32
easy,32
stomach,32
etch,32
overhead,32
gallery,32
responsibility,32
navigate,31
gathering,31
kangaroo,31
nora,31
fight,31
drought,31
slightly,31
iris,31
treasure,31
camera,31
wish,31
cora,31
drift,31
grief,31
late,31
thrive,31
photo,31
elise,31
surprise,30
mixture,30
understanding,30
send,30
glass,30
plant,30
bury,30
mate,30
exhibition,30
maeve,30
suddenly,30
abby,30
sunlight,30
alright,30
spread,30
shimmer,29
townsfolk,29
intertwine,29
hidden,29
sheep,29
pulse,29
winton,29
cheek,29
remnant,29
dinner,29
guess,29
heavily,29
seat,29
sign,29
jazz,29
grab,29
surf,28
unexpected,28
unfold,28
deepen,28
pain,28
box,28
artist,28
newfound,28
countless,28
jessie,28
reminisce,28
soon,28
proud,28
palpable,28
shed,28
journal,28
strength,28
tension,28
amidst,28
celebration,28
aroma,28
tremble,28
ancient,27
margaret,27
intrigue,27
bubble,27
rich,27
solace,27
teach,27
expanse,27
shade,27
pick,27
shore,27
nestle,27
check,27
blur,27
view,27
drop,26
choose,26
truly,26
cup,26
season,26
crack,26
discovery,26
car,26
sea,26
emerge,26
pack,26
book,26
riley,26
stir,26
cassie,26
soul,26
haunt,26
wipe,25
park,25
organize,25
sweet,25
mischief,25
gesture,25
valley,25
arrival,25
beam,25
occasional,25
beat,25
throat,25
bustle,25
worry,25
inspiration,25
ache,25
appear,25
coast,25
pie,25
rustle,25
bed,25
kid,25
eagle,25
simple,25
interrupt,24
leo,24
give,24
glimmer,24
introduce,24
lot,24
jess,24
touch,24
finish,24
event,24
inspire,24
shop,24
opportunity,24
silhouette,24
brightly,24
food,24
fading,24
will,24
ben,24
glint,24
pause,24
josh,23
tomorrow,23
busy,23
friendly,23
resonate,23
saltwater,23
bittersweet,23
sadness,23
eileen,23
worn,23
vastness,23
song,23
early,23
phone,23
determined,23
locket,23
large,23
maya,23
flutter,23
expectation,23
creature,23
strange,23
perfect,23
greet,23
incredible,22
frame,22
salty,22
beer,22
tug,22
drink,22
heritage,22
trip,22
despite,22
anxiety,22
routine,22
longing,22
chatter,22
silver,22
renew,22
protect,22
expect,22
trail,22
essence,22
harsh,22
broken,22
school,22
lighthouse,22
thread,22
lay,22
alex,22
blossom,22
exchange,22
springs,22
backpack,22
real,22
green,22
sketch,22
backdrop,21
murmur,21
desire,21
fix,21
constant,21
waft,21
pique,21
