Noun Phrase,Count
mango tree,143
magical mango tree,56
banyan tree,52
sunny afternoon,36
deep breath,31
small village,27
lush green hills,21
golden mangoes,21
adventurous spirit,19
gentle breeze,19
couldn ’ t,19
land,19
choti,19
tiffin box,19
lila,18
spirit,18
enchanted mango tree,18
wishing tree,18
return,17
oh,17
grizzle,17
hello,17
warm glow,16
don ’ t,16
asha,16
ananya,16
curious boy,15
wow,15
epilogue,15
leela,15
aamgaon,15
piku,14
home * *,14
magic,14
lush green fields,14
sundarpur,14
miko,14
moti,14
momo,13
aam,13
mangla,13
mr. sharma,13
garuda,13
vata,13
curious girl,12
magical mango,12
mango,12
wisdom,12
wonders,12
golden mango,12
chandpur,12
chaiwala bhaiya,12
magical items,12
vanya,12
enchanted,11
quaint village,11
sweet scent,11
didn ’ t,11
ancient mango tree,11
* * “,11
you. ”,11
tree,11
gem,11
mangalpur,11
pankaj,11
chikoo,11
quest begins,10
india,10
amarpur,10
bright eyes,10
black hair,10
ripe mangoes,10
intrigued,10
magnificent mango tree,10
heart swelling,10
whispers,10
soft voice,10
kindness,10
's heart,10
mithila,10
warm light,10
realm,10
aadi,10
baba banyan,10
heart. ”,9
colorful flowers,9
golden light,9
magical,9
old man,9
rough bark,9
final challenge,9
don,9
dark clouds,9
years,9
kaalika,9
echoes,9
love,9
serpent,9
amit,9
granny mira,9
friendship,8
village * *,8
whispering woods,8
journey begins,8
daria,8
courage,8
gentle voice,8
golden fruits,8
village square,8
babu,8
vibrant flowers,8
cave,8
mr. kapil,8
feather,8
phoenix,8
correct,8
moonstone,8
# # # chapter,8
mysterious mango tree,7
vibrant colors,7
new friends,7
brilliant light,7
power,7
sunny morning,7
okay,7
indian culture,7
golden hue,7
warm smile,7
brown eyes,7
magical creatures,7
night sky,7
young readers,7
chhota pura,7
magical adventure,7
chaitanya,7
startled,7
please,7
dear child,7
pure hearts,7
legacy,7
nandpur,7
quest,7
ruby,7
old turtle,7
raj,7
tia,7
glow brighter,6
forest * *,6
pure heart,6
mango mela,6
's eyes,6
golden glow,6
# # chapter,6
really,6
wishes,6
rainbow,6
everyone,6
laughter,6
brave heart,6
following,6
be,6
tree ’ s,6
kindness. ”,6
rainbow gem,6
thorny bush,6
young adventurers,6
well,6
listen,6
noble wish,6
baba amra,6
old mango tree,6
curious eyes,6
determined,6
playful shadows,6
joy,6
lotus,6
bamboo bagh,6
whispering,6
emerald river,6
poonam,6
ollie,6
mystic,6
amba,6
grandma meera,6
pindara,6
stone,6
elephant,6
bhuvan,6
melodic voice,5
mischievous monkey,5
dark sorcerer,5
hey,5
potential children 's novel,5
magic mango,5
choose,5
stop,5
wide eyes,5
’ s words,5
adventure,5
old owl,5
share,5
vibrant village,5
wasn ’ t,5
’ s hands,5
wisely. ”,5
brave,5
it. ”,5
have,5
true adventure,5
true happiness,5
kind heart,5
brave girl,5
’ s expression,5
courage. ”,5
valuable lessons,5
way. ”,5
amrapur,5
ruby custard apple,5
chhoti dilli,5
grant wishes,5
sheru,5
grandma,4
dark cave,4
new adventures,4
village elders,4
's mouth,4
greetings,4
will,4
colors,4
ancient tree,4
sweet fragrance,4
magical journey,4
grants wishes,4
tiny hands,4
wish. ”,4
dense forest,4
heavy heart,4
them. ”,4
test,4
insatiable curiosity,4
lush fields,4
small bag,4
arun,4
festival * *,4
curious,4
delicious food,4
discovery,4
rahul,4
love. ”,4
tree. ”,4
magical gharial,4
intricate carvings,4
spirits,4
river spirits,4
kind girl,4
lesson learned,4
grove * *,4
small backpack,4
mango grove,4
excited,4
good luck,4
soft whisper,4
silver shell,4
full moon,4
tallest tree,4
chhota gaon,4
friendship. ”,4
ullu,4
’ s mind,4
golden fruit,4
rainbow stone,4
me. ”,4
guava,4
adventurous girl,4
rainbow bird,4
beautiful tree,4
mountain,4
banyan,4
true treasure,4
starry squirrel,4
sunflower,4
sorcerer. ”,4
kabir,4
vibrant markets,3
thick trunk,3
