story_id,sentiment,confidence,model,date
VE_1,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_2,joy,0.64,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_3,joy,0.85,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_4,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_5,joy,0.84,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_6,fear,0.5,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_7,anger,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_8,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_9,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_10,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_11,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_12,joy,0.7,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_13,sadness,0.95,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_14,anger,0.67,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_15,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_16,joy,0.92,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_17,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_18,joy,0.82,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_19,joy,0.6,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_20,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_21,joy,0.84,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_22,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_23,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_24,joy,0.8,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_25,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_26,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_27,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_28,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_29,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_30,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_31,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_32,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_33,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_34,fear,0.52,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_35,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_36,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_37,joy,0.8,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_38,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_39,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_40,fear,0.57,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_41,joy,0.93,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_42,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_43,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_44,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_45,sadness,0.44,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_46,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_47,anger,0.64,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_48,joy,0.6,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_49,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
VE_50,fear,0.43,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
