Noun Phrase,Count
bamboo grove,210
whispering bamboo,111
’ s heart,99
deep breath,66
young woman,60
small village,42
bamboo groves,30
young girl,29
golden hue,28
old woman,27
’ s eyes,26
's heart,23
young scholar,22
soft voice,20
warm glow,19
young man,19
old man,19
vibrant colors,19
’ s expression,18
intricate carvings,18
inspired,18
earth,18
xiang,18
lantern,18
bamboo leaves,17
bamboo forest,17
zhao,17
damp earth,16
silvery glow,16
’ s words,16
yu yan,16
yu mei,16
xiu-ling,16
lan,15
own path,15
listen,15
night sky,15
keeper,15
yulan,15
awakening,15
wu,15
whispering lotus,15
shadows,14
ancient stone altar,14
village square,14
past,14
you. ” * * chapter,14
ancient spirits,14
heart. ”,14
determined,14
whispering,14
full moon,14
couldn ’ t,14
bamboo stalks,14
warm embrace,14
brilliant light,14
emerald hills,14
it. ”,14
lotus flowers,13
soft glow,13
inexplicable pull,13
long hair,13
will,13
dark hair,13
small satchel,13
jade pendant,13
journey,12
legend,12
chill run,12
golden glow,12
soft rustle,12
us. ”,12
ancient tree,12
tian,12
lingyu,12
test,12
’ s voice,12
bamboo spirit,12
qinghe,12
xiao lin,12
jiao,12
xun,12
xu fang,12
rice cakes,11
elderly woman,11
embrace,11
newfound clarity,11
newfound determination,11
end * *,11
bamboo maiden,11
heavy heart,11
distant lands,11
dragon,11
” * * chapter,11
qianlong,11
forest * *,11
grandmother,11
plum blossoms,11
xiu ying,10
spirits,10
revelation,10
didn ’ t,10
open arms,10
child,10
memories,10
long black hair,10
golden light,10
willow tree,10
kneeling,10
lan xin,10
encounter,10
zhu shen,10
village. ”,10
villagers,10
lanterns,9
intricate patterns,9
sichuan,9
insatiable curiosity,9
final trial,9
i…,9
inspire others,9
slowly,9
ancient wisdom,9
mingzhu,9
jiangxi province,9
them. ”,9
wisdom,9
elderly man,9
whisper,9
sunhe,9
qingzhong,9
xuancheng,9
emperor,9
lotus whisperer,9
yuki,9
fateful evening,8
months,8
gentle rustle,8
melodic whisper,8
ancient bamboo grove,8
you. ” “,8
newfound sense,8
chang,8
inexplicable connection,8
jade moon,8
quaint village,8
me. ”,8
way. ”,8
find,8
zheng,8
warm smiles,8
true self,8
trial,8
heart race,8
count,8
rice paddies,8
feather,8
golden rays,8
stone tablet,8
deep connection,8
upon,8
lotus,8
father,8
misty mountains,8
family ’ s legacy,8
yunnan,8
ethereal glow,8
empress,8
ai,8
liuhe,8
fenghe,8
voice melodic,7
future generations,7
tranquil village,7
simple lives,7
love,7
unseen force,7
narrow path,7
chengdu,7
own story,7
* * end * *,7
gathering,7
unbreakable bond,7
soft breeze,7
’ s presence,7
seek. ”,7
childhood friend,7
wise woman,7
curiosity,7
# # #,7
cave,7
future. ”,7
yuyuan,7
final confrontation,7
grant wishes,7
share,7
speak,7
pure heart,7
tall stalks,7
rickety bus,7
lost. ”,7
’ s mind,7
chen ming,7
li cheng,7
secrets,7
modest home,7
grandmother ’ s,7
* * word,7
ancestors,7
longhe,7
nature,7
qinglin,7
xianglin,6
evening breeze,6
mythical creatures,6
challenge,6
own stories,6
young boy,6
truth,6
mist-laden mountains,6
free. ”,6
gentle smile,6
’ s spine,6
sweet scent,6
mr. chen,6
soft light,6
lijiang,6
simple life,6
courage,6
images,6
dreams,6
ancient city,6
shuzhen,6
’ s gaze,6
crisp autumn morning,6
willow spirit,6
enclave,6
wind,6
following,6
bright eyes,6
face,6
ancient trees,6
cool shade,6
strange pull,6
restore balance,6
vibrant flowers,6
newfound strength,6
dense forests,6
curious eyes,6
newfound purpose,6
tall bamboo stalks,6
’ s guidance,6
tall bamboo,6
forgotten,6
tallest bamboo,6
please,6
part,6
home. ”,6
mystical creatures,6
fear,6
gentle reminder,6
soft whispers,6
visions,6
qingshui,6
shen,6
knowledge,6
proud smile,6
grandmother ’ s spirit,6
phoenix,6
shuilin,6
shadow,5
dark eyes,5
ancient secrets,5
xianhe,5
village life,5
cool air,5
ancient temple,5
sweet fragrance,5
true treasure,5
silver hair,5
warmth envelop,5
together. ”,5
everything. ”,5
have,5
ancient bamboo,5
fateful day,5
intricate designs,5
curious,5
true path,5
family ’ s expectations,5
here. ”,5
own dreams,5
* * end,5
liu feng,5
laughter,5
gentle caress,5
curious glances,5
soft melody,5
new stories,5
adventurous spirit,5
warm light,5
always. ”,5
final treasure,5
village ’ s,5
power,5
new path,5
dark figure,5
starlit sky,5
world. ”,5
home * *,5
rival kingdom,5
morning sun,5
profound silence,5
’ s curiosity,5
slender stalks,5
long shadows,5
human world,5
delicate balance,5
cobblestone streets,5
ancestral home,5
shiver run,5
zhuque,5
spirit ’ s words,5
mere folklore,5
essence,5
ancients,5
forbidden,5
your majesty,5
lingshan,5
path. ”,5
truth. ”,5
close,5
guardian spirit,5
curse. ”,5
luyun,5
warm smile,5
moon blossom,5
vast fields,5
grove. ”,5
scroll,5
amulet,5
ancient stone tablet,5
xuelin,5
power. ”,5
granny zhang,5
yuhang,5
rapt attention,4
mr. zhao,4
lusheng,4
jiangnan,4
rice fields,4
setting sun,4
guided,4
final challenge,4
's eyes,4
whisper secrets,4
unspoken tension,4
own destiny,4
profound sense,4
new beginnings,4
faint glow,4
chosen,4
gathering storm,4
village * *,4
human spirit,4
embracing,4
qingtan,4
sun cast,4
silver glow,4
true desire,4
choose,4
watchful gaze,4
emerging,4
gentle eyes,4
spirit ’ s form,4
unraveling,4
ethereal form,4
old tales,4
eerie silence,4
fateful night,4
sacrifice,4
voice resolute,4
wooden houses,4
bamboo whispers secrets,4
bamboo trees,4
outside world,4
true,4
familiar faces,4
excerpt,4
heart ’ s,4
myself. ”,4
own path. ”,4
doubt crept,4
old friend,4
’ s time,4
grove ’ s,4
willow,4
new life,4
beijing,4
’ s passion,4
cool water,4
delicate features,4
it. ” * * chapter,4
reflection,4
dark clouds,4
deep sense,4
ethereal beauty,4
soft earth,4
rich tapestry,4
drawing,4
compassion,4
strange energy,4
unity,4
tale,4
rice,4
may,4
fateful afternoon,4
foolish,4
treacherous paths,4
gift. ”,4
liyang,4
forest floor,4
whispers. ”,4
liushui,4
familiar sights,4
black hair,4
profound connection,4
bamboo grove. ”,4
beautiful tune,4
wuling,4
secrets. ”,4
know. ”,4
wisely. ”,4
jiangxi,4
xincheng,4
silence,4
spirit realm,4
warm golden hue,4
hidden,4
huashan,4
sudden chill,4
others. ”,4
hearts. ”,4
lian chen,4
dense foliage,4
stone walls,4
more. ”,4
melodic voice,4
mama,4
tales,4
pure intentions,4
final surge,4
own truths,4
back. ”,4
wooden beams,4
past. ”,4
auntie zhang,4
grandmother 's stories,4
’ s spirit,4
are. ”,4
village elders,4
brave warriors,4
rough bark,4
red lanterns,4
* “,4
generations past,4
rumors,4
decision,4
rich history,4
fateful morning,4
own fears,4
shuyuan,4
spirit ’ s voice,4
