Noun Phrase,Count
’ s heart,92
deep breath,56
southern cross,49
small town,43
long shadows,39
childhood friend,35
new life,31
red earth,25
vibrant colors,24
’ s expression,23
stark contrast,22
golden hue,22
childhood home,21
’ s voice,21
’ s eyes,20
new beginnings,20
’ s time,19
warm glow,19
own path,18
golden glow,17
blue eyes,17
don,17
memories,17
j.j.,17
longreach,17
callum,17
jasper,17
eucalyptus trees,16
dawn,16
mother ’ s,16
city life,16
luke,16
saltwater,16
wattle,15
weeks,15
have,15
main street,15
beth,15
tall man,15
well,15
gulgong,15
heart,14
gum trees,14
jonah,14
back. ”,14
okay,14
count,14
old homestead,14
dark hair,13
you. ” “,13
ghosts,13
local café,13
that. ”,13
unspoken words,13
local pub,13
* * word,13
’ day,13
kookaburra creek,13
beginnings,12
young woman,12
’ s gaze,12
flinders ranges,12
journey,12
’ s mind,12
sun setting,12
looks,12
” * * chapter,12
decision,12
storm,12
nice,12
tara,12
kookaburra,12
mick,12
adam,12
aiden,12
grace,12
marlin,12
zach,12
oh,11
years,11
wattle tree,11
old friend,11
nambour,11
haven ’ t,11
comfortable silence,11
old gum tree,11
just…,11
warm smile,11
vast expanse,11
who,11
home. ”,11
bunda,11
really,11
’ s bay,11
uncle roy,11
warm embrace,10
doesn ’ t,10
lismore,10
new beginning,10
brisbane,10
twinkle overhead,10
sun dip,10
here. ”,10
air thick,10
old friends,10
profound sense,10
absolutely,10
echoes,10
dirt road,10
hard work,10
wiluna,10
’ s breath,10
wow,10
distant call,10
familiar faces,10
wilcannia,10
koda,10
yarra glen,10
janus,10
salty breeze,9
familiar scent,9
mabel,9
me. ”,9
southern cross * *,9
small-town life,9
curiosity,9
father ’ s health,9
oi,9
familiar voice,9
promise,9
aboriginal,9
sounds,9
easy smile,9
it. ” “,9
shadows,9
bill,9
town ’ s history,9
night sky,9
thornhill,9
tim,9
byron,9
duke,9
* chapter,9
grandmother ’ s,8
back. ” “,8
me. ” “,8
her. ”,8
wales,8
do. ”,8
open arms,8
life. ”,8
’ s hand,8
queensland,8
us. ”,8
salty air,8
exactly,8
home * *,8
legacy,8
coming,8
home wasn ’ t,8
golden light,8
dusty streets,8
wouldn ’ t,8
old man,8
new chapter,8
australian outback,8
hope,8
friendly smile,8
familiar face,8
mae,8
old photographs,8
there. ”,8
land. ”,8
gidgee trees,8
young man,8
koori,8
this. ”,8
walhalla,8
maureen,8
mrs. thompson,8
goulburn,8
borroloola,8
kanyan,8
tidal,8
eli,8
childhood adventures,7
healing,7
fresh start,7
sweet scent,7
family ’ s legacy,7
father ’ s spirit,7
father ’ s legacy,7
enthusiasm infectious,7
journey begins,7
kalgoorlie,7
red dust,7
indigenous,7
’ s encouragement,7
laughter,7
bygone era,7
gumtree,7
’ s presence,7
eucalyptus,7
wide grin,7
* * end,7
excerpt,7
hi,7
constant presence,7
deep sense,7
setting sun,7
’ s words,7
departure,7
mia thompson,7
new path,7
lookout point,7
thompson,7
yamba,7
lucy,7
nathan,7
cooranbong,7
tindarra,7
nestled,6
blue paint,6
want,6
world. ”,6
new memories,6
way. ”,6
family gatherings,6
old life,6
elderly woman,6
gentle breeze,6
childhood memories,6
whisper,6
childhood friends,6
graphic designer,6
gathering storm,6
storm clouds,6
front door,6
father ’ s life,6
bush,6
everyone,6
land,6
horizons,6
home. ” “,6
warm blanket,6
distant sounds,6
cool breeze,6
turning,6
be. ”,6
constant reminder,6
dry earth,6
ahead,6
wild * *,6
southern cross shone,6
remember,6
’ s laughter,6
familiar sights,6
warm breeze,6
finding,6
bright lights,6
him. ”,6
find,6
name,6
thorny,6
ready,6
chill run,6
know. ”,6
heard,6
ash,6
dusty roads,6
train,6
mullumbimby,6
charleville,6
’ s thoughts,6
anna,6
golden rays,6
coonamble,6
coastal town,5
voice thick,5
rocky outcrop,5
pride evident,5
end * *,5
in. ”,5
again. ”,5
sun rise,5
mooloolaba,5
expression turning,5
rocky outcrops,5
new adventures,5
dusty road,5
endless expanse,5
’ s…,5
town ’ s,5
love. ”,5
earthy scent,5
determined,5
enthusiasm contagious,5
gathering,5
locals,5
tight embrace,5
yourself. ”,5
mother ’ s eyes,5
gum tree,5
mother ’ s voice,5
unraveling,5
i…,5
wattle trees,5
’ ll figure,5
kitchen table,5
too. ”,5
greyhound,5
save,5
meat pies,5
definitely,5
dave,5
city girl,5
city lights,5
familiar landscape,5
father ’ s belongings,5
echo,5
old farmhouse,5
it. ” * * chapter,5
’ ll show,5
something. ” “,5
occasional kangaroo,5
tall figure,5
rain,5
long time,5
beautiful,5
fire pit,5
inspired,5
liv,5
deep connection,5
right,5
encounter,5
old ute,5
festival * *,5
woman ’ s eyes,5
stories. ”,5
dreams,5
dinner,5
’ s just…,5
familiar streets,5
proud smile,5
’ s life,5
mara,5
reunion,5
’ s fingers,5
dusty books,5
camera slung,5
own story,5
o ’,5
connor,5
cool water,5
busy,5
way. ” “,5
hope ignite,5
community project,5
dark curls,5
old railway station,5
there. ” “,5
terry,5
community meeting,5
been,5
eleanor,5
morning sun,5
father ’ s memory,5
yarraburra,5
time. ”,5
“ life,5
family ’ s history,5
small coastal town,5
sandy hair,5
quorn,5
cullen,5
glenhaven,5
* “,5
tathra,5
front porch,5
mrs. tilly,5
samira,5
newtown,5
linda,4
own life,4
’ s support,4
local artists,4
away. ”,4
passenger seat,4
expression understanding,4
perfect,4
new friends,4
voice hoarse,4
enough,4
brief moment,4
lay awake,4
dreams. ”,4
warm golden hue,4
adelaide,4
ancient rock formations,4
’ s smile,4
different,4
left. ”,4
’ s eyes lit,4
father ’ s voice,4
sun shone,4
stories,4
heart swell,4
promise. ”,4
hazel eyes,4
family dinners,4
matters. ”,4
dad.,4
father ’ s past,4
familiar embrace,4
john,4
mischievous grin,4
local artist,4
figure things,4
murray,4
’ s shoulders,4
familiar sounds,4
community garden,4
vibrant community,4
evie,4
beautiful. ”,4
father ’ s laughter,4
small smile,4
together. ” * * chapter,4
aren ’ t,4
new day,4
brown hair,4
whole world,4
anything. ”,4
cairns,4
never,4
claire thompson,4
nan,4
mulga creek,4
soft breeze,4
own struggles,4
are. ”,4
reckoning,4
waratah,4
wildflowers,4
tin roof,4
’ s part,4
countless afternoons,4
’ s okay,4
marlene,4
heavy heart,4
bondi,4
dinner table,4
heart race,4
dead-end job,4
general store,4
macdonnell ranges,4
ghost,4
place. ”,4
future. ”,4
doris,4
’ s stomach,4
silver gum,4
evening breeze,4
but…,4
starry sky,4
local markets,4
embrace life,4
berrigan,4
nyngan,4
old days,4
toyota hilux,4
mind,4
’ s pulse,4
homecoming,4
facing,4
sleepy town,4
right words,4
is. ”,4
’ t run,4
strange mix,4
waterhole,4
past. ” “,4
morning air,4
family ’ s,4
too,4
rearview mirror,4
newfound determination,4
confrontation,4
good man,4
uluru,4
own stories,4
rich history,4
morning,4
post office,4
ocean * *,4
silver hair,4
yep,4
karri trees,4
lush greenery,4
sky,4
em,4
pine,4
mataranka,4
horsham,4
’ s cheeks,4
vibrant sunsets,3
's heart,3
’ s belongings,3
figure things out. ” “,3
breathe life,3
old lighthouse,3
local community center,3
stars twinkle,3
auburn hair,3
guess. ” “,3
quiet moments,3
unspoken feelings,3
afternoon sun,3
tentative smile,3
town square,3
dry air,3
’ s check,3
right thing,3
wooden fence,3
secret * *,3
treasure map,3
road trip,3
town hall,3
couldn ’ t ignore,3
harsh beauty,3
carefree days,3
new faces,3
messy hair,3
old house,3
small table,3
garden overgrown,3
’ re home,3
much. ”,3
own journey,3
might,3
different kind,3
doubt crept,3
hawker,3
rich tapestry,3
’ s home,3
place. ” “,3
behind. ”,3
gentle rustle,3
whole town,3
blond hair,3
’ s passion,3
’ s paintings,3
vast sky,3
tall grass,3
cheeky grin,3
slowly,3
this. ” “,3
vibrant art scene,3
t-shirt,3
café,3
enjoy,3
born,3
small community,3
entire community,3
childhood dreams,3
old post office,3
gathering place,3
up. ”,3
yarragoon,3
family ’ s property,3
old gumtree,3
hesitant smile,3
alone. ”,3
charlie harper,3
distant lands,3
sunlight,3
stark reminder,3
karen,3
old place,3
green eyes,3
may,3
cheers,3
sun,3
family ’ s cattle station,3
parched,3
“ things,3
damp earth,3
heart drop,3
both. ”,3
holden ute,3
jack mcallister,3
’ d check,3
aftermath,3
arid landscape,3
ghost town,3
porch railing,3
conspiratorial whisper,3
water ’ s edge,3
wiry man,3
awakening,3
home * * * * chapter,3
summer nights,3
“ home,3
’ d forgotten,3
now. ”,3
jodie sinclair,3
sinclair,3
good morning,3
colorful murals,3
easy conversation,3
surrounded,3
wildflower season,3
back porch,3
“ time,3
local mechanic,3
’ m just…,3
preparations,3
colors vibrant,3
tears prick,3
city skyline,3
thinking,3
bare feet,3
velvet sky,3
damp soil,3
voice softer,3
small group,3
dad ’ s,3
out. ” “,3
wild curls,3
sunburnt path,3
for. ”,3
art,3
years. ”,3
embrace,3
fateful afternoon,3
wooden deck,3
time capsule,3
’ s shoulder,3
local library,3
long day,3
i—i,3
someone,3
stranger,3
out. ”,3
alive. ”,3
help. ”,3
town * *,3
’ s story,3
new chapter * *,3
familiar rhythm,3
’ s spirit,3
aisling,3
old bedroom,3
him. ” “,3
teenage years,3
mother ’ s belongings,3
thomas,3
letter,3
old car,3
adventurous spirit,3
perenjori,3
occasional rustle,3
looking,3
right place,3
’ s stories,3
do. ” “,3
dirt track,3
moved,3
pulse quicken,3
intrigued,3
journey. ”,3
old pub,3
long. ”,3
unraveling threads,3
wooden beams,3
father ’ s house,3
art galleries,3
nala,3
dreamtime,3
fiery glow,3
entire life,3
town ’ s heart,3
heavy blanket,3
stockman,3
’ s hall,3
fame,3
right choice,3
’ s past,3
laughter filling,3
emma sinclair,3
family 's,3
childhood summers,3
soft rustle,3
cattle station,3
underneath,3
wooden porch,3
endless sky,3
big day,3
upon,3
soft glow,3
worn-out hat,3
secret hideouts,3
old men,3
fresh bread,3
families,3
young girl,3
faint aroma,3
family history,3
past. ”,3
flat expanse,3
isn,3
water ’ s surface,3
grandfather ’ s legacy,3
old community hall,3
dusty air,3
own right,3
coast * *,3
countless hours,3
family secrets,3
tomorrow,3
beach * *,3
know. ” “,3
waves crash,3
while. ”,3
waves,3
backpack slung,3
playful grin,3
elaine,3
ella jenkins,3
rich aroma,3
town. ”,3
excitement,3
wave,3
mcallister,3
tone firm,3
keep,3
together.,3
beach house,3
think,3
mistral,3
bright colors,3
hope blossom,3
adventure,3
serious expression,3
’ m planning,3
truth,3
tides,3
hilux,3
dark,3
lizzie,3
ellie thompson,3
blacksmith ’ s shop,3
inexplicable connection,3
cass,3
school trip,3
weren ’ t,3
way home,3
jenny,3
dot,3
crisp morning,3
sarah mckenzie,3
agnes,3
wimmera,3
shouldn ’ t,3
kombi,3
ava mitchell,2
old photograph,2
early thirties,2
narrow streets,2
shaggy hair,2
place hasn ’ t,2
grandmother ’ s house,2
new flowers,2
heart ache,2
vast ocean,2
much. ” “,2
own childhood,2
small art gallery,2
vibrant space,2
delicious food,2
golden sun,2
long years,2
historic buildings,2
friendly faces,2
* * “,2
playful smile,2
family ’ s bakery,2
home. ” * * chapter,2
us. ” “,2
newfound purpose,2
sleepy coastal town,2
long-lost friend,2
dark night,2
ocean ’ s roar,2
constant companion,2
cheerful voice,2
connections,2
newfound strength,2
southern stars,2
blue * * * * chapter,2
old oak tree,2
old trunk,2
seriously,2
wild spirit,2
’ s hands,2
mineral deposits,2
“ open,2
fair share,2
old school,2
outback ’ s,2
corner table,2
get. ”,2
old couch,2
vibrant man,2
everything. ”,2
old photo,2
father ’ s presence,2
golden blossoms,2
watchful gaze,2
whispering gum,2
gravel road,2
small outback town,2
wobbly,2
new café,2
lize,2
’ s father,2
her. ” “,2
after. ”,2
sorry,2
willow creek.,2
dry grass,2
dusty box,2
father ’ s handwriting,2
way back. ”,2
told. ”,2
eventually,2
unbreakable bond,2
lily harrington,2
vibrant life,2
red wine,2
anything,2
thread woven,2
next. ” “,2
empty streets,2
wooden floorboards,2
grandfather ’ s,2
silver curls,2
in. ” “,2
small wooden table,2
local art gallery,2
old town,2
’ m ...,2
’ m in. ” * * chapter,2
late-night conversations,2
relentless pursuit,2
new legacy,2
’ t catch,2
parents ’,2
up. ” “,2
talk,2
back door,2
cool night air,2
vegetable garden,2
potential beginning,2
additional chapters,2
alice harper,2
well-worn backpack,2
yha,2
nook,2
meat pie,2
exhibition * *,2
community ’ s warmth,2
art exhibition,2
sunny afternoon,2
dividing,2
early mornings,2
quiet corner,2
particular morning,2
hard times,2
painful reminder,2
mischievous glint,2
bush dances,2
food stalls,2
festival date,2
live music,2
local crafts,2
music nights,2
late afternoon sun,2
fresh earth,2
blonde curls,2
day. ”,2
’ t stay,2
family farm,2
life ’ s,2
comfortable rhythm,2
local wildlife,2
’ d end,2
listen,2
crisp morning air,2
city years,2
dusty landscape,2
laura finch,2
chestnut mare,2
ride. ”,2
ochre earth,2
greener pastures,2
pivotal moment,2
small fire,2
leaving,2
city. ”,2
undeniable connection,2
choices,2
world. ” “,2
forever. ”,2
wild beauty,2
own destiny,2
akubra,2
outback. ” “,2
road. ”,2
’ s nerves,2
drought,2
severe drought,2
company. ” “,2
here. ” * * chapter,2
starlit sky,2
harsh reality,2
corporate grind,2
new things,2
ghost gums,2
long forgotten,2
tomorrow. ”,2
small gallery,2
local community,2
gentle reminder,2
well. ”,2
unspoken thoughts,2
dusty yard,2
old times,2
fine. ” “,2
go. ”,2
sleepless nights,2
wide-open skies,2
family property,2
easy confidence,2
face. ”,2
doesn ’ t work,2
brilliant idea,2
young couple,2
barrier reef,2
family ’ s story,2
’ s worth,2
cool air,2
horizon,2
familiar blanket,2
constant source,2
quieter life,2
walk,2
playful shadows,2
forest floor,2
familiar warmth,2
johnson,2
are. ” “,2
amber glow,2
stories. ” “,2
memorial garden,2
peace. ”,2
claire donovan,2
mother ’ s memory,2
deep indigo,2
rich aroma filling,2
jack thompson,2
proud. ”,2
fresh air,2
palpable sense,2
joy filling,2
homemade treats,2
small stage,2
town ’ s past,2
from. ” “,2
open road,2
golden grass,2
elderly man,2
sweet nothings,2
stepping,2
gold. ”,2
small café,2
small apartment,2
smile radiant,2
art project,2
milky,2
kangaroo stew,2
clear,2
head. ” “,2
wildflowers filling,2
small rise,2
street food,2
quiet life,2
quiet beauty,2
vast tapestry,2
distant calls,2
’ s all. ”,2
music festival,2
night air,2
’ s performance,2
sydney.,2
dusty plains,2
warm air,2
previous life,2
good choice,2
stick,2
bush tucker,2
change. ”,2
deep blue sky,2
dusty trails,2
’ s enthusiasm,2
harsh conditions,2
conflicted,2
odd jobs,2
local galleries,2
new journey,2
journey —,2
open sky,2
jen,2
familiar surroundings,2
wide-open sky,2
new horizons,2
mango,2
coral sea,2
iris aldridge,2
old woman,2
tidal wave,2
kids. ”,2
rumor,2
’ s legacy,2
hollow,2
remote town,2
understand. ”,2
dressed,2
leather jacket,2
friendly grin,2
long way,2
“ people,2
spirits. ”,2
lead,2
wait,2
wild man,2
justice. ”,2
coober pedy,2
old wooden table,2
old ghost town,2
different —,2
old locket,2
’ s locket,2
fateful night,2
clara.,2
highlands,2
maeve o'sullivan,2
whisper stories,2
silver gum tree,2
old self,2
mother ’ s cooking,2
fairy lights,2
handmade crafts,2
high school,2
