Noun Phrase,Count
’ s heart,133
deep breath,61
small village,47
childhood home,39
childhood friend,39
’ s eyes,27
warm glow,25
water ’ s edge,25
grandmother ’ s,20
wooden houses,20
golden glow,20
city life,20
whispering pines,19
mother ’ s,19
’ s breath,19
young woman,19
narrow streets,19
warm embrace,18
northern lights,18
’ s mind,18
’ s expression,18
dark hair,18
months,18
wasn ’ t,18
arrival,17
whispers,17
lyngen,17
rocky shore,17
home. ”,17
blue eyes,17
have,16
familiar scent,16
” * * chapter,16
kasper,16
stark contrast,15
secrets,15
unspoken words,15
father ’ s,15
determined,15
’ s voice,15
golden hue,15
henningsvær,15
beneath,15
new beginnings,14
inexplicable pull,14
cold air,14
dust,14
old house,14
vibrant colors,14
it. ”,14
dad,14
familiar faces,14
torben,14
curiosity,13
journey begins,13
long shadows,13
gathering,13
us. ”,13
røros,13
old friends,13
vinterdal,13
inger,13
olav,13
elara,13
old cabin,12
's heart,12
end * *,12
embrace,12
place. ”,12
journey,12
tomas,12
liv,12
lofjord,12
beginnings,11
air thick,11
crisp air,11
’ s time,11
bergen,11
isn ’ t,11
golden light,11
will,11
midnight sun,11
flåm,11
small café,10
revelation,10
family ’ s history,10
night sky,10
family ’ s,10
yeah,10
auburn hair,10
vast expanse,10
embracing,10
soft glow,10
remember,10
simon,10
small boat,10
doesn ’ t,10
’ s hand,10
hello,10
solheim,10
anja,10
johan,10
nordvik,10
lunde,9
own path,9
open arms,9
narrow path,9
old boathouse,9
old man,9
listen,9
was,9
village life,9
alright,9
listen. ”,9
nordland,9
salty breeze,9
nordfjell,9
laughter,9
storm,9
skjoldheim,9
silence,9
sundvik,9
nordskogen,9
small station,8
inexplicable connection,8
gentle breeze,8
golden rays,8
familiar creak,8
i…,8
voice thick,8
nordsund,8
mama,8
deep connection,8
depths,8
’ s words,8
stories,8
elderly woman,8
mother ’ s voice,8
here. ” “,8
winter,8
salty air,8
constant reminder,8
damp earth,8
countless hours,8
weeks,8
new life,8
together. ”,8
shiver run,8
profound sense,8
intricate carvings,8
village square,8
steep cliffs,8
gathering storm,8
own life,8
