Noun Phrase,Count
’ s heart,139
baobab tree,96
deep breath,57
jollof rice,53
’ s eyes,37
childhood friend,35
’ s voice,31
golden hue,30
vibrant colors,26
village square,26
father ’ s legacy,24
’ s mind,21
long shadows,21
warm glow,21
young man,19
’ s words,19
’ s expression,18
warm embrace,17
stark contrast,16
familiar scent,16
traditional attire,16
iwo,16
have,16
slowly,15
threads,15
temi,15
olumo rock,15
aso rock,15
olufemi,15
bisi,15
daddy,15
enugu,14
heart,14
agbor,14
mother ’ s,13
memories,13
it. ”,13
palm trees,13
intricate patterns,13
you. ” “,13
decision,13
balogun,13
young people,13
auntie ify,13
mazi chidi,13
akwukwo,13
ndidi,13
david,13
lola,13
young woman,12
tall man,12
familiar sights,12
’ s time,12
old woman,12
's heart,12
baba,12
ayetoro,12
gathering storm,12
together. ”,12
childhood home,12
” * * chapter,12
ife,12
confrontation,12
eniola,12
mother ’ s voice,11
voice thick,11
listen,11
villagers,11
niger,11
’ s breath,11
family ’ s legacy,11
village chief,11
family home,11
abeokuta,11
abuja,11
london,11
ekwensi,11
olumide,11
yetunde,11
kunle,11
familiar faces,11
obanla,11
mr. okafor,11
yara,11
arrival,10
small village,10
sola,10
determined,10
old man,10
chill run,10
america,10
water ’ s edge,10
please,10
village ’ s,10
embrace,10
turning,10
him. ”,10
okafor,10
chioma,10
wasn ’ t,10
voice firm,10
hey,10
laughter,10
village. ”,10
ndubuisi,10
mama ify,10
mama ife,10
# # # # chapter,10
ekene,10
street vendors,9
city life,9
awakening,9
ancient baobab tree,9
community. ”,9
small town,9
here. ”,9
adebayo,9
panic,9
destiny,9
ikenne,9
community center,9
udo,9
grandma,9
agbani,9
pepper soup,9
mama nneka,9
obi,9
atlantic,8
isn ’ t,8
journey,8
inspired,8
end * *,8
’ s hand,8
colorful fabrics,8
father,8
father ’ s spirit,8
funke,8
old ways,8
silent drum,8
will,8
people. ”,8
air thick,8
palm fronds,8
rich tapestry,8
open arms,8
ikenna,8
old mango tree,8
dreams,8
count,8
expo,8
beginnings,8
aso oke,8
baba tunde,8
oga ndubuisi,8
ijora,8
heart race,7
deep sense,7
ify,7
everyone,7
shiver run,7
golden glow,7
inexplicable pull,7
excuse,7
mango tree,7
stories,7
me. ”,7
embracing,7
vibrant chaos,7
jebba,7
future generations,7
own story,7
oyo,7
annual festival,7
fear,7
elders,7
point * *,7
mama tunde,7
oh,7
’ s smile,7
reckoning,7
tight embrace,7
old friends,7
fatima,7
own path,7
surulere,7
hard work,7
here. ” “,7
golden rays,7
ogbomosho,7
fashion show,7
ikorodu,7
familiar voice,7
umueze,7
okay,7
village elders,7
* * word,7
are. ”,7
binta,7
them. ”,7
eko,7
ogbo,7
orisha,7
orishas,7
small room,6
proud smile,6
dreams. ”,6
umudi,6
vibrant sounds,6
unraveling,6
warm golden hue,6
family business,6
colorful banners,6
new life,6
baba adebayo,6
aftermath,6
you. ” * * chapter,6
obafemi,6
proud. ”,6
narrow streets,6
* * *,6
deep voice,6
truth. ”,6
zaria,6
this. ”,6
healing,6
local market,6
“ mom,6
home. ” “,6
vibrant tapestry,6
salty breeze,6
promise,6
that. ”,6
lay awake,6
run,6
town square,6
me. ” “,6
mama tola,6
intricate designs,6
vibrant life,6
homecoming,6
market stalls,6
* * end,6
excerpt,6
strange occurrences,6
mother ’ s spirit,6
festival * *,6
i…,6
broad smile,6
home. ”,6
ancestral spirits,6
emeka,6
enough,6
village life,6
ijebu-ode,6
market,6
ijebu,6
warm smile,6
epe,6
akintoye,6
ilashe,6
mama iya,6
mama ngozi,6
victoria,5
’ s life,5
wouldn ’ t,5
deep connection,5
colorful beads,5
palm oil,5
haven ’ t,5
handmade crafts,5
may,5
young girl,5
evening air,5
alright,5
whispering shadows,5
it. ” “,5
river ’ s,5
secrets,5
profound connection,5
’ s spirit,5
dusty paths,5
vibrant fabrics,5
local artisans,5
mother ’ s hand,5
new path,5
sun dip,5
new beginnings,5
ajao estate,5
don ’ t stand,5
pride swelling,5
curious eyes,5
’ s gaze,5
warmth envelop,5
on. ”,5
damp earth,5
family compound,5
night sky,5
elderly woman,5
mama abike,5
modest apartment,5
stop,5
well. ”,5
community meetings,5
storm,5
intrigued,5
inspire others,5
’ s encouragement,5
heritage. ”,5
meeting,5
listen. ” * * chapter,5
balogun market,5
flash drive,5
social media,5
startled,5
aunty,5
profound sense,5
’ s legacy,5
mama titi,5
land grabs,5
rhythmic beats,5
modern education,5
golden thread,5
lagos.,5
yam,5
good man,5
mama tolu,5
dapo,5
childhood friends,5
“ mother,5
revelation,5
unspoken words,5
community members,5
see. ”,5
agbede,5
ripe mangoes,5
mother ’ s laughter,5
igbodo,5
speak,5
baba ibeji,5
city girl,5
baobab,5
mama nneoma,5
father ’ s health,5
ekwensu,5
’ s mother,5
nwabueze,5
ancient tree,5
akinyemi,5
okwudili,5
ilesha,5
mama ifeoma,5
owo,5
aso,5
iya nneka,5
mama amadi,5
mr. okwu,5
family. ”,4
’ s shoulders,4
infectious smile,4
harsh realities,4
family ’ s expectations,4
together. ” * * chapter,4
red earth,4
rainy season,4
laughter infectious,4
seek,4
adanna,4
newfound purpose,4
’ s determination,4
’ s efforts,4
bare feet,4
mischievous grin,4
lush greenery,4
spirit,4
restore balance,4
much. ” “,4
new buildings,4
long. ”,4
vendors,4
“ things,4
expression turning,4
path,4
confronting,4
mother ’ s eyes,4
mama.,4
shouldn ’ t,4
old friend,4
wait,4
turning point,4
long day,4
silver glow,4
community leaders,4
beginning. ”,4
begins,4
foreign company,4
drums,4
entire village,4
amidst,4
listen. ”,4
path forward,4
mama chinyere,4
unbreakable bond,4
home * *,4
family members,4
ngos,4
vibrant culture,4
father ’ s funeral,4
right choice,4
long years,4
afrobeats,4
’ s father,4
awakens,4
wide grin,4
time. ”,4
constant reminder,4
quiet village,4
rich history,4
great iroko tree,4
stranger,4
’ s eyes lit,4
keeper,4
evening meal,4
spicy jollof rice,4
was,4
abayomi,4
simpler times,4
spirits,4
dance,4
* “,4
stand,4
be,4
massive trunk,4
elderly man,4
life. ”,4
fashion designer,4
curiosity,4
’ s passion,4
rich culture,4
dusty books,4
encounter,4
familiar streets,4
all. ”,4
grandmother ’ s legacy,4
full circle,4
relief,4
truth,4
long pause,4
keep,4
community gathering,4
mother ’ s illness,4
adunni,4
mama ifeyinwa,4
lights,4
local artists,4
watchful gaze,4
’ s work,4
yoruba,4
village ’ s history,4
us. ” “,4
new chapter,4
expression thoughtful,4
couldn ’ t sleep,4
council members,4
sweet scent,4
fierce determination,4
’ s family,4
african,4
newfound confidence,4
drummers,4
whispering palms,4
nearby stalls,4
family photographs,4
never,4
street hawkers,4
familiar sounds,4
something. ” “,4
mother ’ s words,4
’ s spine,4
’ s house,4
pride evident,4
true treasure,4
large mango tree,4
mama ijeoma,4
search,4
warm blanket,4
france,4
colors,4
fashion line,4
back. ”,4
abike,4
mama efe,4
young women,4
mrs. nwachukwu,4
adaobi.,4
iya abiola,4
’ s thoughts,4
baba ibe,4
eko-ido,4
kola nuts,4
okeke,4
father ’ s land,4
ibrahim,4
ministry,4
adaobi amadi,4
uncle segun,4
tides,3
orange hue,3
typical evening,3
busy streets,3
creative minds,3
late nights,3
’ s laughter,3
humid air,3
people ’ s history,3
grandmother ’ s house,3
lit room,3
soft breeze,3
shadowy figure,3
sun shone,3
colorful attire,3
ibo,3
river * *,3
akwu,3
cool water,3
reluctantly,3
river. ”,3
balance. ”,3
whisper,3
’ s voice rang,3
shea butter,3
english,3
bright light,3
light. ”,3
family ’ s history,3
well. ” “,3
open windows,3
mother. ”,3
community project,3
’ s brow,3
yours. ”,3
’ s confidence,3
’ s phone,3
shadows. ”,3
new dawn,3
vibrant market,3
kitchen,3
adamu,3
skilled fisherman,3
tidal wave,3
for. ”,3
shade,3
yam porridge,3
’ s instincts,3
’ s ...,3
“ people,3
sudden hush,3
iroko tree,3
land,3
stark reminder,3
drawing strength,3
’ s shoulder,3
cowrie shells,3
wide eyes,3
late. ”,3
protest,3
turning tide,3
wide smile,3
intricate beadwork,3
inexplicable connection,3
silvery glow,3
them. ” “,3
ancestors ’ legacy,3
countless afternoons,3
faint smile,3
's voice,3
beside,3
own dreams,3
palm wine,3
’ s son,3
work. ”,3
beautiful tapestry,3
tomorrow,3
national assembly,3
“ senator,3
’ s stomach,3
dark,3
press conference,3
