Noun Phrase,Count
young scribe,27
deep breath,24
golden sands,22
sun god,17
pharaoh khufu,17
journey begins,16
golden rays,15
intricate carvings,13
young girl,12
golden hue,12
old man,12
warm glow,11
insatiable curiosity,10
small dagger,10
low rumble,10
vast expanse,10
air thick,10
high priest,10
restore balance,9
golden light,9
long shadows,9
pharaoh akhenaten,9
vast desert,8
ancient spirits,8
final confrontation,8
brilliant light,8
fateful night,8
true power,8
night sky,8
heart swelling,8
ancient wisdom,7
intricate hieroglyphs,7
strange pull,7
great pyramids,6
powerful artifact,6
ground shook,6
fateful day,6
inexplicable connection,6
grand temples,6
young woman,6
lapis lazuli,6
small village,6
true treasure,6
pharaoh nefer-ka,6
humble scribe,6
ancient texts,5
small boat,5
delicate balance,5
newfound purpose,5
adventurous spirit,5
ancient scroll,5
childhood friend,5
daily life,5
full moon,5
deep sense,5
arid landscape,5
ancient pharaohs,5
watchful gaze,5
restore harmony,5
gentle breeze,5
golden glow,5
ancient city,5
treasure hunters,5
warm light,5
celestial event,5
blood moon,5
ancient secrets,4
ancient gods,4
intricate jewelry,4
pharaoh ramses ii,4
modest home,4
vibrant colors,4
grand chamber,4
unbreakable bond,4
future generations,4
papyrus scrolls,4
deep connection,4
newfound determination,4
great river,4
dark hair,4
fateful evening,4
stone walls,4
young man,4
royal palace,4
ethereal glow,4
old woman,4
vast chamber,4
gold leaf,4
sun disk,4
sun cast,4
eternal tapestry,4
ancient ways,4
layla hassan,4
watchful eyes,4
chill run,4
twilight sky,4
grand temple,4
seti iv,4
loyal nobles,4
setting sun,3
treacherous waters,3
long moment,3
selfish reasons,3
ancient hieroglyphs,3
elderly man,3
great pharaoh,3
long past,3
golden artifacts,3
sudden chill,3
eerie silence,3
skilled artisan,3
raven-black hair,3
ancient rituals,3
grand palace,3
new era,3
pharaoh narmer,3
skilled archer,3
final trial,3
ancient tombs,3
precious stones,3
final lines,3
eternal struggle,3
humble farmer,3
silvery glow,3
open arms,3
dark clouds,3
final surge,3
sun setting,3
distant lands,3
brave prince,3
crown prince,3
young archaeologist,3
pharaoh amun-ra,3
eternal slumber,3
deep voice,3
wildest dreams,3
professor hakeem,3
rival factions,3
personal gain,3
forgotten pharaoh,3
new generation,3
human spirit,3
green eyes,3
true heir,3
strange occurrences,3
grand city,3
oil lamp,3
lush banks,3
gathering storm,3
keen intellect,3
ornate sarcophagus,3
heavy lid,3
true self,3
tall man,3
golden dunes,3
small satchel,3
khufu ii,3
cold sweat,3
new dawn,3
blue eyes,3
ordinary scribe,3
starry sky,3
magnetic pull,3
throne room,3
pharaoh neferhotep,3
ancient scrolls,3
crescent moon,3
ancient sycamore tree,3
midday sun,2
test—a trial,2
countless stars,2
pure heart,2
vibrant fabrics,2
hazel eyes,2
delicate script,2
precious scroll,2
treacherous dunes,2
golden hieroglyphs,2
ancient walls,2
main chamber,2
vibrant murals,2
large stone altar,2
ornate box,2
desert sun,2
ancient knowledge,2
irresistible pull,2
lush fields,2
own aspirations,2
ornate amulet,2
strange connection,2
dusty scroll,2
exquisite jewelry,2
far-off lands,2
recount tales,2
rival faction,2
fierce battle,2
desert sands,2
old storyteller,2
magnificent temples,2
forgotten gods,2
small band,2
arid expanse,2
ancient ruins,2
cool night air,2
grand hall,2
torches cast,2
wise priestess,2
deep understanding,2
ancient curses,2
physical treasure,2
river speaks,2
own heart,2
simple satchel,2
frigid nights,2
treacherous sandstorms,2
quick wit,2
intricate hieroglyphics,2
newfound strength,2
# # #,2
sharp mind,2
tall figure,2
lotus flowers,2
cool water,2
profound sense,2
rightful place,2
sharp wit,2
fierce loyalty,2
small amulet,2
voice firm,2
ancient structure,2
journey home,2
palm tree,2
golden sun,2
papyrus scroll,2
newfound sense,2
sun shone,2
story—a tale,2
intricate baskets,2
soft voice,2
deep slumber,2
opulent palace,2
royal court,2
newfound courage,2
long-lost tomb,2
small team,2
shiver run,2
warning trespassers,2
precious gems,2
anxious glances,2
golden robes,2
ancient voices,2
forgotten queen,2
brave soul,2
tapestry woven,2
cool stone,2
eerie shadows,2
true legacy,2
true essence,2
eager students,2
vibrant culture,2
extensive knowledge,2
stone sarcophagus,2
desert sky,2
energy surge,2
rich heritage,2
stone tablet,2
legendary artifact,2
part ii,2
part iii,2
enigmatic smile,2
part iv,2
deepest fears,2
part v,2
figure clad,2
true meaning,2
part vi,2
inspire others,2
wise leader,2
common folk,2
humble potter,2
wise man,2
long day,2
bright eyes,2
courage swelling,2
youthful face,2
young boy,2
soft breeze,2
warm embrace,2
fabled city,2
skilled navigator,2
arid desert,2
stone pedestal,2
vibrant life,2
face radiant,2
dark sorcerer,2
ancient incantations,2
dark energy,2
true pharaoh,2
damp earth,2
restless spirit,2
face pale,2
team members,2
stark contrast,2
profound silence,2
ancient artifacts,2
golden scarab,2
humble origins,2
elegant script,2
great leader,2
spectral figure,2
wise woman,2
grand halls,2
eternal cycle,2
warm golden hue,2
palace balcony,2
unleash chaos,2
pharaoh amenhotep iii,2
mysterious papyrus,2
majestic temples,2
black hair,2
lit chamber,2
faint smile,2
lush greenery,2
curious girl,2
powerful voice,2
swift motion,2
such knowledge,2
countless souls,2
great dynasties,2
fine linen,2
treacherous sands,2
tribal leaders,2
fateful morning,2
powerful energy,2
silver ribbon,2
morning dew,2
celestial bodies,2
dark cloud,2
curse unleashed,2
ominous signs,2
ancient words,2
newfound respect,2
priestess nefertari,2
great wisdom,2
shadows cast,2
drawing strength,2
true selves,2
radiant jewel,2
glow brighter,2
daily lives,2
strange light,2
great power,2
council members,2
stone door,2
silent prayer,2
dusty streets,2
relentless sun,2
vivid dream,2
great god,2
new day,2
foreign envoy,2
grave news,2
tears prick,2
ancient land,2
true knowledge,2
gentle reminder,2
ancient mysteries,2
narrow alleyways,2
pharaoh seti ii,2
beautiful companion,2
cruel smile,2
priest nebamun,2
stone wall,2
rightful heir,2
golden figure,2
verdant delta,1
humble papyrus merchant,1
unusual shimmer,1
depths—a half-man,1
half-crocodile creature,1
crocodile god,1
delicate papyrus,1
forgotten legend—the tale,1
notice changes,1
surroundings—the air,1
vibrant green,1
ancient stones,1
waters crystal,1
half-crocodile figure,1
emerald eyes,1
village struggles,1
wildest imagination—a lush landscape,1
endless currents,1
golden scales,1
vibrant lotus flowers,1
barren fields,1
intricate balance,1
mind—the secrets,1
hope—a testament,1
divine gifts,1
story contains,1
specific themes,1
majestic pyramids,1
ordinary citizens,1
young age,1
dusty workshop,1
mere story,1
vibrant green fields,1
solitary palm tree,1
harsh desert,1
magnificent structure,1
rocky outcrop,1
silhouette stark,1
thorny bushes,1
forgotten era,1
exquisite treasures—golden artifacts,1
ancient spirits warning,1
long dormant,1
regal attire,1
eternal rest,1
gaze bore,1
true god,1
own path,1
brave girl,1
unbreakable connection,1
earthy scent,1
fertile soil,1
countless artisans,1
ever-watchful eyes,1
smooth surface,1
exceptional skill,1
nights—a vision,1
silver glow,1
childhood companion,1
skilled fisherman,1
faint sounds,1
vision—a treasure,1
journey—water skins,1
stone chest,1
great care,1
dark figures,1
dare disturb,1
constant reminder,1
new scrolls,1
brave fisherman,1
prophecy unveiled,1
ever-watchful gaze,1
woven linens,1
lively scene,1
temple library,1
forgotten prophecy,1
mystical forces,1
legendary jewel,1
legendary treasures,1
different arts,1
master builder,1
courageous warrior,1
unlikely band,1
treacherous oases,1
vast starry sky,1
celestial boat,1
limestone blocks,1
deter intruders,1
false doors,1
dead ends,1
ornate jewel,1
small object,1
sudden tremor shook,1
journey together—a reflection,1
strange unease,1
wrong hands,1
dark relics,1
intricate pieces,1
master architect,1
golden disc,1
tranquil grace,1
forgotten city,1
long-lost dynasty,1
observant eyes,1
delicate strokes,1
insatiable desire,1
vibrant goods,1
wise pharaoh,1
faint memories,1
rocky outcrops,1
rocky terrain,1
forgotten civilization,1
ornate entrance,1
lit torches,1
forgotten treasures—golden artifacts,1
stone statues,1
ancient civilization,1
golden ankh,1
vision—a glimpse,1
warmth pulse,1
historical significance—it,1
twin stars,1
powerful weapon,1
v. visions,1
exotic spices,1
detail—the vibrant colors,1
intricate designs,1
rival kingdoms,1
internal strife,1
restore prosperity,1
golden embellishments,1
golden surface,1
devise plans,1
foster cooperation,1
different cities,1
forgotten legacy,1
great kingdom,1
vast night sky,1
tones—the prophecy,1
divine essence,1
rival kingdom,1
keen insight,1
cool air,1
vast halls,1
ancient altar,1
heart raced—there,1
need allies,1
powerful force,1
young thief,1
roguish nature,1
secret routes,1
crucial asset,1
trials begin,1
small party,1
treacherous body,1
molten lava,1
past failures,1
whispering tombs,1
ancient clues,1
physical object,1
jewel high,1
mere artifact,1
just leader,1
timeless reminder,1
own truths amidst,1
golden grain,1
eternal glow,1
ancient whispers,1
radiant sun,1
blind priestess,1
unexplainable urge,1
cool shadow,1
sightless eyes,1
oil lamps cast,1
great oracle,1
well-worn path,1
solitary palm,1
humble merchant,1
desolate place,1
playful smile,1
numerous trials,1
rich tapestry,1
damp stone walls,1
ornate chest,1
divine balance,1
own potential,1
sustainable practices,1
palm trees,1
generations past,1
market streets,1
keen eye,1
amber glow,1
marble halls,1
lavish throne,1
great darkness,1
strange occurrences—crops,1
ages past,1
loyal companion,1
skilled warrior,1
ancient gods—their triumphs,1
countless hours,1
ancient ruin,1
forgotten time,1
here—a message,1
powerful artifact—the,1
shadows dance,1
night meet,1
unpredictable weather,1
lush palm trees,1
sweet scent,1
grand ceremony,1
brilliant sun,1
shine brighter,1
restoration—a thread,1
grand tapestry,1
waters reflect,1
fiery hues,1
rich black soil,1
dark omen,1
simple hieroglyphs,1
called—her name meaning,1
skilled scribe,1
cosmic order—and,1
unusual visitor,1
rich fabrics,1
waters recede,1
treacherous valley,1
need companions,1
chosen companions,1
strong young man,1
local priestess,1
darkness threatens,1
soft echo,1
hearts alight,1
sun relentless,1
arduous journey,1
various trials—puzzles,1
crucial moment,1
colossal stone door,1
ancient script,1
radiant gem,1
insecurities—the doubt,1
ethereal visage,1
once-familiar landscape,1
village altar,1
brief moment,1
countless hearts,1
eternal dance,1
grand library,1
warm desert,1
ancient herbs,1
intricate carvings—a temple,1
long forgotten,1
low light,1
cool metal,1
figure emerged—a woman,1
great gifts,1
great responsibilities,1
evoke emotions,1
newfound gifts,1
melodic songs,1
gentle desert breeze,1
ancient woman,1
elements—the guardians,1
guardian awaits,1
fierce hawk,1
fiery serpent,1
wise tortoise,1
barren sands,1
vibrant flora,1
crops sprang,1
dark figure emerged—a sorcerer,1
wield powers,1
