story_id,sentiment,confidence,model,date
IR_1,joy,0.9,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_2,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_3,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_4,fear,0.49,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_5,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_6,joy,0.63,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_7,joy,0.76,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_8,fear,0.55,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_9,love,0.88,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_10,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_11,joy,0.71,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_12,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_13,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_14,joy,0.91,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_15,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_16,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_17,sadness,0.51,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_18,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_19,joy,0.88,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_20,joy,0.64,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_21,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_22,anger,0.38,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_23,love,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_24,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_25,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_26,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_27,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_28,anger,0.48,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_29,joy,0.65,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_30,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_31,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_32,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_33,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_34,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_35,anger,0.42,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_36,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_37,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_38,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_39,fear,0.47,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_40,anger,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_41,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_42,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_43,love,0.55,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_44,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_45,surprise,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_46,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_47,joy,0.53,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_48,joy,0.89,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_49,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
IR_50,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
