Noun Phrase,Count
heart swelling,27
deep connection,26
cook islander,25
te aroha,24
journey begins,21
vibrant colors,20
deep breath,20
turquoise waters,19
young woman,19
golden hue,18
open arms,17
te toka,17
te riri,17
small village,16
te tumu,16
warm embrace,15
young man,13
gentle breeze,13
vast expanse,13
palm trees,13
coral reefs,12
warm sand,11
te maeva nui,11
traditional dances,11
sustainable practices,10
adventurous spirit,10
vast ocean,10
warm glow,10
mama kura,10
palm fronds,9
small canoe,9
profound sense,9
dark clouds,9
gentle waves,9
familiar shores,9
papa tane,9
vast oceans,8
deep sense,8
vibrant culture,8
mama rangi,8
soft sand,7
small island,7
colorful fish,7
conch shell,7
golden glow,7
golden light,7
future generations,7
new lands,7
lush greenery,7
papa rongo,7
unbreakable bond,7
cook islanders,7
grandma mara,7
ancient ways,6
old ways,6
young girl,6
salty breeze,6
own story,6
childhood friend,6
village square,6
traditional dance,6
new generation,6
delicate balance,6
old canoe,6
heavy heart,6
fresh fish,6
new island,6
sandy beach,6
traditional attire,6
mama teuila,6
vibrant coral reefs,6
te puna,6
waves dance,5
traditional foods,5
ocean currents,5
storm approaches,5
warm breeze,5
vibrant flowers,5
azure waters,5
vibrant flora,5
rich history,5
endless possibilities,5
distant islands,5
distant lands,5
full moon,5
manta ray,5
modern world,5
legacy continues,5
rich heritage,5
grandmother tua,5
grandma moana,5
turquoise lagoon,4
ancient carvings,4
great storm,4
# # #,4
gathering storm,4
night sky,4
wise woman,4
beach clean-ups,4
deep respect,4
tiare flower,4
tiare flowers,4
community program,4
underwater world,4
tropical flowers,4
great navigators,4
own path,4
old woman,4
stark contrast,4
golden sands,4
newfound sense,4
annual festival,4
rhythmic beats,4
fresh fruit,4
own journey,4
community hall,4
constant reminder,4
soft melody,4
familiar scent,4
pacific ocean,4
island life,4
bright morning,4
radiant smile,4
tranquil waters,4
wooden figure,4
rich tapestry,4
soft rustle,3
small outrigger canoe,3
strange energy,3
bare feet,3
waves crash,3
proud smile,3
own spirit,3
sweet scent,3
distant call,3
annual cultural festival,3
sweet fragrance,3
entire village,3
traditional crafts,3
village elders,3
broad smile,3
cool sand,3
vibrant tapestry,3
wise eyes,3
natural world,3
turquoise waves,3
lush green mountains,3
open waters,3
inexplicable pull,3
ancient songs,3
open sea,3
colorful costumes,3
new journey,3
environmental science,3
familiar warmth,3
thread woven,3
gentle embrace,3
te vaka,3
great navigator,3
local fishermen,3
countless hours,3
traditional practices,3
entire community,3
woven mat,3
tranquil sea,3
intricate patterns,3
crystal-clear lagoons,3
newfound purpose,3
local artisans,3
dark hair,3
natural resources,3
te moana,3
lush mountains,3
intricate carvings,3
salty air,3
new people,3
new adventures,3
own unique beauty,3
educational programs,3
ancient knowledge,3
ancient legend,3
inexplicable connection,3
annual celebration,3
cool water,3
colorful decorations,3
fellow dancers,3
true essence,3
mama rina,3
new horizons,3
newfound clarity,3
colorful banners,3
coconut palms,3
early twenties,3
waves lap,3
voice melodic,3
starlit sky,3
new cultures,3
pride swelling,3
economic growth,3
fateful day,3
celestial navigation,3
morning sun,3
palm leaves,3
marine biologist,3
outer islands,3
ancient navigators,3
community meeting,3
natural beauty,3
rapt attention,3
fish populations,3
warm afternoon,2
beautiful islands,2
pristine beaches,2
breathe life,2
voice hoarse,2
long day,2
familiar tug,2
coral reef,2
daily life,2
young ones,2
sun dip,2
community center,2
strange pull,2
strong woman,2
vast blue expanse,2
expression turning,2
underwater realm,2
ocean floor,2
warm sun,2
newfound connection,2
sun rise,2
natural surroundings,2
crystal-clear waters,2
melodic echo,2
mere whispers,2
village center,2
infectious smile,2
familiar rhythm,2
stories woven,2
true meaning,2
ancestors—the voyagers,2
thoughtful expression,2
new purpose,2
