Word,Frequency
story,413
community,387
village,323
feel,297
heart,285
voice,235
share,227
baobab,217
stand,212
begin,190
life,187
ancestor,179
land,179
villager,172
people,166
child,161
dream,157
come,156
tree,153
spirit,151
future,149
face,149
hope,148
day,147
eye,145
sun,145
change,134
new,128
fill,127
gather,125
gogo,124
resilience,123
find,122
air,119
work,115
culture,114
know,111
grandmother,110
heritage,110
laughter,104
echo,104
young,103
vibrant,101
tapestry,101
sense,101
struggle,100
history,100
whisper,100
journey,100
woman,99
traditional,98
local,98
festival,96
speak,96
generation,94
weave,94
inspire,94
past,93
city,93
family,92
elder,91
legacy,89
set,88
evening,86
continue,86
root,85
world,84
like,83
time,82
say,82
learn,81
small,81
thread,80
home,79
word,79
year,78
embrace,77
strength,76
listen,76
honor,76
create,76
dance,76
take,75
return,74
grow,73
week,73
old,73
want,70
long,69
turn,69
sit,69
fight,68
connection,67
watch,67
way,66
pride,66
celebrate,66
hand,64
organize,63
unity,62
approach,62
street,61
place,61
sky,60
tale,60
night,60
realize,59
pass,59
friend,58
moment,58
south,58
bring,57
weight,57
promise,56
hold,56
cast,56
challenge,56
call,55
johannesburg,55
understand,54
tell,54
fear,54
wisdom,54
smile,54
deep,54
leave,53
step,53
love,53
tear,52
crowd,52
guide,52
horizon,52
title,52
live,52
let,51
excitement,51
center,51
town,51
tradition,51
sound,51
help,50
ubuntu,50
art,50
carry,50
gathering,49
need,49
importance,49
beneath,49
earth,48
support,48
storm,48
look,48
teach,48
experience,48
power,48
follow,47
month,47
africa,46
reminder,46
arrive,46
celebration,46
join,46
wind,45
hue,45
seek,45
thrive,45
name,45
rain,45
reply,45
identity,45
testament,44
walk,44
ask,44
purpose,43
company,43
vision,43
transform,43
garden,43
strong,42
later,42
harvest,42
race,41
project,41
fire,41
mama,41
meeting,41
knowledge,41
rich,41
ignite,41
warm,41
fabric,41
remember,41
reach,40
lose,40
field,40
steady,40
resonate,40
passion,40
cape,40
drum,40
preserve,40
opportunity,39
remind,39
workshop,39
belong,39
hear,39
believe,39
showcase,39
surround,38
nod,38
sustainable,38
protect,38
dip,38
piece,38
alive,38
youth,38
narrative,38
determination,37
rally,37
light,37
cultural,37
shadow,37
symbol,37
joy,36
golden,36
swell,36
branch,36
play,36
artist,36
rise,36
plan,35
soweto,35
music,35
man,35
mind,35
landscape,34
rhythm,34
reflect,34
see,34
star,34
close,33
anticipation,33
event,33
idea,33
meet,33
hill,32
color,32
remain,32
path,32
bright,32
shape,32
open,32
invite,32
eager,32
connect,32
intertwine,32
arm,31
prepare,31
paint,31
buzz,31
ensure,31
far,31
spend,30
farm,30
think,30
beginning,30
memory,30
adorn,30
education,30
decide,30
mining,30
low,29
craft,29
away,29
unite,29
draw,28
father,28
witness,28
urge,28
progress,27
dawn,27
large,27
african,27
crop,27
girl,27
effort,27
epilogue,27
envelop,27
wide,27
welcome,26
childhood,26
explore,26
beauty,26
bustling,26
bridge,26
grandfather,26
afternoon,26
ancient,25
room,25
forward,25
development,25
scent,25
forget,25
erupt,25
amidst,25
spark,25
pour,25
glow,25
lead,25
thick,25
presence,24
aroma,24
student,24
surge,24
mother,24
flourish,24
