Noun Phrase,Count
olive tree,222
olive trees,81
olive grove,64
ancient olive tree,34
young woman,32
olive groves,25
small village,23
rough bark,22
olive oil,21
village square,21
golden hue,18
heart swelling,17
gentle breeze,16
old man,16
agios andreas,16
warm glow,15
kato drys,15
yia yia,15
dark hair,14
olive harvest,13
own stories,13
deep breath,13
deep connection,12
whispering olive tree,12
profound sense,12
olive branches,12
agios nikolaos,12
yiayia maria,12
quaint village,11
vibrant colors,11
young man,11
ancient tree,10
ancient trees,10
harvest festival,10
wild thyme,10
agios georgios,10
kato pyrgos,10
ayios nikolaos,10
olive oil production,9
fresh bread,9
cobblestone streets,9
old olive tree,9
vibrant bougainvillea,9
rich history,9
elderly man,9
yaya maria,8
ancient ruins,8
elderly woman,8
warm smile,8
yiayia eleni,8
narrow cobblestone streets,8
young girl,8
whispering olive,8
long shadows,7
newfound determination,7
stone houses,7
silver fish,7
old tree,6
familiar scent,6
terracotta roofs,6
annual festival,6
hard work,6
golden hues,6
yaya sofia,6
journey begins,6
azure waves,6
village elders,6
rich tapestry,6
# # # #,6
inexplicable pull,5
future generations,5
golden light,5
soft glow,5
ancient olive trees,5
inexplicable connection,5
festival day,5
intricate designs,5
golden glow,5
old house,5
bright green eyes,5
salty breeze,5
true treasure,5
ripe olives,5
stark contrast,5
voice thick,4
narrow streets,4
fig tree,4
warm brown eyes,4
local crafts,4
sweet pastries,4
wooden box,4
inviting villagers,4
fateful night,4
modern world,4
watchful gaze,4
sweet scent,4
silver hair,4
golden rays,4
chestnut hair,4
silvery glow,4
profound connection,4
warm embrace,4
deep sense,4
whispering waves,4
mythical creatures,4
warm breeze,4
city life,4
turbulent times,4
trunk thick,4
colorful banners,4
own tales,4
village life,4
childhood friend,4
newfound sense,4
late twenties,4
yia yia eleni,4
organic olive oil,3
breathe life,3
rich flavors,3
village council,3
historical significance,3
old woman,3
night air,3
transcends time,3
ancient stone walls,3
fateful afternoon,3
strange connection,3
whisper secrets,3
wooden bench,3
open arms,3
night sky,3
modest stone house,3
human experience,3
countless stories,3
white dress,3
warmth envelop,3
starlit sky,3
rival village,3
generations past,3
new generation,3
sun cast,3
dark curls,3
beautiful girl,3
agios mamas,3
lush olive groves,3
sun shone,3
full moon,3
bountiful harvest,3
azure waters,3
new stories,3
familiar sights,3
golden sands,3
countless summers,3
intricate patterns,3
rich heritage,3
sunny afternoon,3
golden sunlight,3
picturesque town,3
lay awake,3
whispering olive trees,3
golden olive oil,3
silvery leaves,3
drawing visitors,3
soft whisper,3
ancient olive grove,3
vibrant landscapes,3
intricate carvings,3
hazel eyes,3
rich traditions,3
old friends,3
small boat,3
fateful evening,3
vibrant tapestry,3
wooden door,3
heavy heart,3
treasure hunt,3
sun setting,3
comfortable silence,3
present day,2
stone wall,2
skilled craftsman,2
young lady,2
ancient spirit,2
church bells,2
tall man,2
local musicians,2
new path,2
new memories,2
adventurous spirit,2
tumultuous times,2
turkish invasion,2
newfound purpose,2
favorite spot,2
ancient city,2
ancient carvings,2
ancient texts,2
young couple,2
societal expectations,2
handmade pottery,2
traditional music,2
back home,2
home—a place,2
soft breeze,2
summer day,2
crisp morning,2
entire life,2
balmy afternoon,2
centuries-old olive tree,2
soft voice,2
deep brown eyes,2
elegant script,2
new story,2
own story,2
gentle pace,2
yiayia sophia,2
transcend time,2
traditional attire,2
kind heart,2
long hair,2
gentle breeze wrap,2
fresh scent,2
annual tradition,2
silver-green leaves,2
small stone cottage,2
cool breeze,2
golden liquid,2
distant lands,2
ancient castle,2
whole world,2
final glance,2
new chapter,2
newfound understanding,2
tapestry woven,2
sun dip,2
old tales,2
faint whisper,2
cultural heritage,2
great olive tree,2
pure heart,2
olive harvesting,2
own identity,2
small backpack,2
narrow path,2
olive festival,2
newfound knowledge,2
handmade crafts,2
small exhibition,2
village storyteller,2
serene atmosphere,2
soft light,2
small satchel,2
thick fog,2
lush greenery,2
warm sand,2
old friend,2
warm sun,2
silver locket,2
balmy evening,2
gentle soul,2
old stone house,2
familiar scents,2
old coins,2
blue eyes,2
old wounds,2
stories woven,2
old records,2
heart ache,2
turquoise waters,2
earthy scent,2
elegant cursive,2
mrs. stavroula,2
beautiful woman,2
fellow villagers,2
ancient olive groves,2
gentle tug,2
warm golden light,2
curious soul,2
ancestors centuries,2
beautiful goddess,2
sea foam,2
olive bread,2
new ones,2
fabric scraps,2
