Noun Phrase,Count
young woman,33
deep breath,25
small village,22
journey begins,19
deep connection,15
warm glow,13
golden hue,12
restore balance,12
fiery red hair,11
ancient spirits,11
old man,11
adventurous spirit,10
northern lights,10
vast chamber,9
heart swelling,9
blue eyes,9
old woman,9
profound sense,8
ancient runes,8
fateful evening,8
old gods,8
night sky,8
long shadows,8
molten lava,7
newfound purpose,7
# # #,7
mythical creatures,7
frozen echoes,7
insatiable curiosity,7
ethereal glow,7
old ways,7
brilliant light,7
ancient stories,7
delicate balance,7
soft glow,7
vast expanse,6
icy expanse,6
inexplicable pull,6
winter solstice,6
intricate carvings,6
ancient gods,6
rocky terrain,6
gentle breeze,6
unbreakable bond,6
dark hair,6
golden light,6
new life,6
sudden gust,6
shiver run,6
vibrant colors,6
great power,5
great responsibility,5
drawing strength,5
proud smile,5
midnight sun,5
young man,5
whispering glaciers,5
newfound determination,5
indomitable spirit,5
ancient stone altar,5
bid farewell,5
profound connection,5
guardian spirit,5
true strength,5
deep sense,5
distant rumble,5
ground shook,5
final surge,5
einar bjornsson,5
warmth seep,5
crisp autumn morning,5
ice guardian,5
distant lands,5
warm embrace,5
treacherous paths,5
molten rock,5
silent guardian,5
small town,5
frigid air,4
final trial,4
stormy evening,4
rocky shore,4
fierce storms,4
ancient carvings,4
inspire others,4
national park,4
black sands,4
raw power,4
volcanic rock,4
fierce storm,4
own spirit,4
fateful night,4
lava fields,4
steep cliffs,4
village square,4
wise woman,4
gathering storm,4
golden rays,4
endless sky,4
small dagger,4
natural world,4
ancient tree,4
rapt attention,4
tectonic plates,4
auburn hair,4
edda björnsdóttir,4
fire spirit,4
sólveig kaldal,4
childhood friend,3
sustainable practices,3
sturdy boots,3
true self,3
mysterious stranger,3
long forgotten,3
intricate designs,3
intricate patterns,3
magnetic pull,3
rocky outcrops,3
small coastal town,3
old tales,3
aurora borealis,3
stormy night,3
future generations,3
vibrant tapestry,3
small fire,3
ancient trees,3
long hair,3
voice melodic,3
cool surface,3
breathe life,3
newfound sense,3
daily life,3
inexplicable connection,3
lush valleys,3
vibrant greens,3
small settlement,3
electric energy,3
deepest fears,3
ethereal beauty,3
warm light,3
own right,3
fierce determination,3
small stone,3
vibrant flowers,3
countless hours,3
true essence,3
dear child,3
lush greenery,3
hot spring,3
cold air,3
hot springs,3
mystical creatures,3
cold waters,3
fierce spirit,3
gratitude swelling,3
low rumble,3
own heart,3
geothermal springs,3
shadowy figure,3
stone tablet,3
distant call,3
warmth envelop,3
narrow path,3
chill run,3
stark beauty,3
soft light,3
council members,3
golden glow,3
bright green eyes,3
thick fog,3
ancient tales,3
intricate runes,3
warm golden glow,2
midnight sky,2
resonant voice,2
ancient beings,2
grant wishes,2
salty air,2
eerie silence,2
strange energy,2
twilight sky,2
wild beauty,2
quaint village,2
vast ocean,2
cool breeze,2
entire life,2
local tavern,2
ancient ruins,2
autumn leaves,2
vast ice cave,2
icy wall,2
rich tapestry,2
local schools,2
colorful wooden houses,2
hearing tales,2
full moon,2
thick woolen scarf,2
faint melody,2
rocky slope,2
great bird,2
profound silence,2
fire ignite,2
town square,2
palpable energy,2
night air,2
fierce trolls,2
mere tales,2
rift valley,2
ancient whispers,2
deep bond,2
coastal village,2
nearby town,2
warm air,2
raven-black hair,2
familiar sounds,2
long moment,2
tears prick,2
cave entrance,2
fellow villagers,2
own destiny,2
mythical creature,2
vast sea,2
icy waters,2
crisp air,2
dark forest,2
own fears,2
powerful spirits,2
silver hair,2
