Word,Frequency
story,459
feel,379
heart,373
dance,258
share,241
river,239
life,220
lucía,219
love,218
find,204
eye,196
whisper,185
begin,179
voice,173
montevideo,166
tango,161
dream,157
like,155
fill,151
day,145
night,144
stand,137
time,137
music,136
spirit,134
know,134
air,130
connection,127
step,124
city,120
family,117
town,117
past,117
evening,116
journey,116
listen,114
come,114
moment,114
echo,113
grandmother,112
pine,106
tale,105
sun,103
small,103
laughter,102
water,99
old,99
village,99
world,99
history,98
sense,96
return,95
place,94
say,94
take,94
art,92
festival,87
street,87
embrace,86
community,86
passion,85
sound,84
río,82
speak,82
turn,81
lose,81
vibrant,81
hand,80
new,80
people,80
weave,80
deep,80
tree,78
set,77
close,76
smile,76
sit,76
word,75
light,75
leave,75
year,75
inspire,74
approach,74
tell,73
colonia,73
spend,73
way,73
face,72
excitement,71
live,70
home,70
hear,68
paint,68
del,68
local,67
pass,67
week,67
young,66
gather,65
hope,65
long,65
dancer,65
let,64
memory,64
continue,64
cast,64
land,64
explore,64
race,64
woman,64
horizon,63
hold,62
flow,62
legacy,62
reply,61
wind,61
bring,60
uruguay,60
abuela,60
carry,58
watch,58
work,58
look,58
beauty,57
away,56
grow,56
adventure,56
create,56
alive,55
whispering,55
hill,55
title,55
ask,55
rhythm,55
want,55
secret,55
guide,54
child,54
learn,54
play,54
capture,54
emotion,53
villager,53
follow,53
future,52
bond,52
generation,52
soul,50
warm,50
fade,50
sky,50
beneath,50
plata,50
artist,49
name,49
friend,49
draw,48
tapestry,48
warmth,48
café,47
walk,47
understand,46
scent,46
rich,46
tear,46
matías,46
joy,46
honor,45
root,45
open,45
seek,45
man,45
call,45
soft,44
join,44
meet,44
essence,44
help,44
crowd,44
celebrate,44
performance,44
treasure,44
great,44
experience,43
fear,43
captivate,43
path,42
glow,42
pour,42
star,42
culture,42
gentle,41
wave,41
hue,41
dip,41
stage,41
realize,41
breeze,41
ancient,40
golden,40
familiar,40
color,40
audience,40
weight,39
song,39
sparkle,39
promise,39
decide,39
write,39
adorn,39
ancestor,39
see,39
wander,39
legend,38
hair,38
remember,38
reminder,38
beautiful,38
figure,38
intertwine,38
competition,38
inspiration,37
discover,37
valle,37
mind,37
pride,36
magic,36
transform,36
teach,36
letter,36
pull,36
riverbank,36
note,36
pines,36
hide,35
moon,35
