Noun Phrase,Count
young girl,46
small village,29
journey begins,24
kyz zhibek,20
heart swelling,18
deep connection,17
young woman,16
deep breath,16
gentle breeze,15
vast expanse,14
warm glow,13
vast steppes,12
nomadic tribes,12
azure sky,12
endless steppe,11
golden hue,11
adventurous spirit,11
wise woman,11
golden grass,11
golden glow,10
dark hair,10
open arms,10
vibrant colors,10
distant mountains,9
crisp autumn morning,9
mythical creatures,9
distant lands,9
own stories,9
vast steppe,9
wild horses,8
ancient warriors,8
ancient tree,8
old man,8
young men,8
forgotten river,8
night sky,7
dense forests,7
warm embrace,7
small bag,7
ancient spirits,7
inexplicable pull,7
brave warriors,7
mystical creatures,7
tall grass,7
eagle spirit,7
profound sense,6
rich tapestry,6
deep sense,6
pure heart,6
golden eagle,6
vast steppe stretches,6
rich history,6
tien shan,6
dark clouds,6
whispering steppes,6
sweet scent,5
fateful day,5
traditional crafts,5
endless sky,5
soft glow,5
steep cliffs,5
babushka aisulu,5
vast sky,5
intricate carvings,5
golden light,5
future generations,5
soft breeze,5
young man,5
golden grasslands,5
whispering steppe,5
profound connection,5
restore balance,5
golden feather,5
spirit tree,5
old ways,4
fresh bread,4
vast expanses,4
small yurt,4
golden grasses,4
shiver run,4
true treasure,4
ancient heroes,4
long shadows,4
curious soul,4
raven-black hair,4
nomadic lifestyle,4
insatiable curiosity,4
fierce storms,4
skilled horseman,4
old yurt,4
own experiences,4
# # #,4
curious eyes,4
wise shamans,4
newfound knowledge,4
fierce storm,4
wild animals,4
golden sun,4
magnificent creature,4
ancient tales,4
khan nurtai,4
snow leopard,4
young boy,4
silent steppe,3
heavy heart,3
vast landscapes,3
stark contrast,3
new life,3
familiar landscape,3
long black hair,3
panoramic view,3
small pouch,3
unquenchable thirst,3
water skin,3
sudden storm,3
ancient drawings,3
narrow path,3
vibrant flowers,3
newfound wisdom,3
soft voice,3
old woman,3
majestic creature,3
own right,3
young age,3
ancient stone formation,3
strange energy,3
serene glade,3
vibrant wildflowers,3
majestic mountains,3
delicate flower,3
journey home,3
traditional yurts,3
legendary hero,3
vibrant energy,3
modern world,3
ancient burial mound,3
ancient trees,3
vast fields,3
wide eyes,3
long forgotten,3
crisp autumn evening,3
deep bond,3
grassy plains,3
lay awake,3
ancient knowledge,3
ancient stories,3
hearts swelling,3
new stories,3
intricate designs,3
young traveler,3
inquisitive eyes,3
distant call,3
recount tales,3
colorful yurts,3
legacy continues,3
newfound understanding,3
small satchel,3
whisper secrets,3
newfound sense,3
full moon,3
starlit sky,3
traditional songs,3
large bonfire,3
warmth envelop,3
ancient stone altar,3
eagle pendant,3
vibrant celebration,3
powerful gust,3
newfound determination,3
fierce spirit,2
vivid pictures,2
own dreams,2
steep hills,2
new experiences,2
old friend,2
humble home,2
cultural exchange,2
golden sea,2
harsh winter,2
food supplies,2
community hall,2
different cultures,2
own youth,2
ancient carvings,2
legendary heroes,2
