Noun Phrase,Count
small village,30
young girl,30
# # # # chapter,26
banyan tree,24
journey begins,18
vibrant colors,17
heart swelling,15
deep breath,14
warm glow,13
young man,13
adventurous spirit,13
young woman,12
insatiable curiosity,12
deep connection,12
golden hue,12
mama kela,11
mr. atem,11
damp earth,10
old man,10
gentle breeze,10
world war,9
sweet potatoes,9
sago palms,9
deep sense,8
golden rays,8
kapa dance,8
golden glow,7
# # #,7
old woman,7
own journey,6
vibrant flowers,6
rich traditions,6
human spirit,6
unbreakable bond,6
traditional attire,6
delicate balance,6
own stories,6
village chief,6
dense jungles,6
gathering storm,6
dark clouds,6
spirit world,6
ancestor dance,6
vibrant flora,5
dense rainforests,5
sudden chill,5
dense forests,5
profound sense,5
future generations,5
young boy,5
ancestral spirits,5
vibrant greens,5
distant calls,5
intricate carvings,5
kumul mountain,5
ancient spirits,5
village elders,5
old ways,5
night sky,5
aunty kiri,5
aunty kila,5
aunty lila,5
nana tua,5
intricate patterns,4
familiar sounds,4
fateful day,4
forest floor,4
magnificent bird,4
lush rainforests,4
newfound determination,4
setting sun,4
wise eyes,4
dark hair,4
restore harmony,4
grandfather tumu,4
steep mountains,4
ancient trees,4
lush highlands,4
voice melodic,4
aunty miri,4
rich tapestry,4
lush valleys,4
ancient traditions,4
cultural heritage,4
sea guardian,4
new trees,4
sing sing,4
woven basket,3
steep inclines,3
modern world,3
torrential rains,3
physical path,3
dense jungle,3
narrow path,3
soft light,3
verdant hills,3
gentle hand,3
wild fruits,3
entire village,3
warm light,3
sago palm,3
brown eyes,3
ancient stories,3
rhythmic beats,3
new generation,3
lush jungles,3
sweet potato,3
ancient wisdom,3
dense foliage,3
green highlands,3
natural world,3
traditional ways,3
village square,3
newfound strength,3
warm golden hue,3
nearby river,3
curious eyes,3
old stories,3
drawing attention,3
massive banyan tree,3
long black hair,3
wise woman,3
rich history,3
final day,3
golden light,3
silent prayer,3
warm embrace,3
profound connection,3
vibrant culture,3
dear child,3
wise women,3
ethereal glow,3
fiery spirit,3
steep cliffs,3
local people,3
steep incline,3
inspire others,3
sweet scent,3
rough bark,3
hearts swelling,3
rich culture,3
starlit sky,3
small bag,3
green heart,2
long shadows,2
unpredictable weather,2
deep-set eyes,2
warm smile,2
kokoda trail.,2
steep climbs,2
vantage point,2
small cave,2
cave walls,2
