Noun Phrase,Count
whispering bamboo,67
bamboo grove,63
young girl,41
small village,40
bamboo groves,35
gentle breeze,27
ban phan,23
deep breath,19
wise woman,18
luang prabang,17
adventurous spirit,15
rice paddies,15
bamboo forest,15
golden glow,14
young woman,14
mae kham,14
nam ou,13
ancient tree,13
ban xao,13
dear child,12
soft voice,12
deep connection,12
rice fields,11
heart swelling,11
tall stalks,11
pha phai,11
deep sense,10
warm glow,10
vibrant colors,10
huay nam,10
journey begins,9
emerald hills,9
mae khwan,9
ban thong,9
insatiable curiosity,8
ancient spirits,8
delicate balance,8
open arms,8
bamboo leaves,8
forest floor,8
old woman,8
night sky,7
dark clouds,7
bamboo stalks,7
newfound determination,7
gentle rustle,7
ancient bamboo tree,7
golden rays,7
bamboo shoot,7
pha ngam,7
old ways,6
golden light,6
inexplicable connection,6
curious eyes,6
soft rustle,6
long black hair,6
warm embrace,6
intricate patterns,6
vang vieng,6
guardian spirit,6
bright eyes,6
ban phakham,6
young boy,6
ban xang,6
ban phu khao,6
damp earth,5
ancient wisdom,5
rough bark,5
banyan tree,5
lush greenery,5
vibrant flowers,5
sustainable practices,5
pure heart,5
true path,5
dense forests,5
fateful day,5
mae yai,5
inexplicable pull,5
gentle smile,5
mister thong,5
dark hair,5
bamboo tree,5
sweet scent,5
ban phanom,5
great lake,5
distant lands,5
rich tapestry,5
mae khai,5
ban phou,5
mae kheng,5
great flood,4
soft breeze,4
annual festival,4
phou khai,4
soft whisper,4
lush green mountains,4
ban chao,4
verdant hills,4
newfound purpose,4
own desires,4
ban phong,4
ban phakhao,4
soft whispers,4
warm breeze,4
lush green hills,4
restore balance,4
ancient temples,4
fateful afternoon,4
golden hue,4
soft glow,4
deep understanding,4
future generations,4
mr. thong,4
ban sabaidee,4
quaint village,4
sunny afternoon,4
own right,4
silver ribbon,4
temple bells,4
vibrant culture,4
ban phavieng,4
whispering woods,4
elderly man,3
soft melody,3
sun dip,3
nearby forest,3
bright morning,3
ancient banyan tree,3
distant call,3
