Word,Frequency
village,138
discover,120
learn,104
name,98
friendship,96
embark,88
magical,87
garden,80
hidden,74
courage,74
importance,73
young,70
spirit,66
friend,66
hana,58
way,55
magic,53
fox,53
adventure,50
restore,48
girl,46
mischievous,45
quest,44
tree,43
help,43
world,43
wise,42
save,42
dream,42
old,41
threaten,40
blossom,40
flower,39
creature,37
power,36
forest,36
quaint,35
believe,35
kaito,34
animal,33
hanamori,33
wish,33
talk,32
grove,32
enchanted,32
ancient,31
nature,31
true,30
face,30
whimsical,30
uncover,30
challenge,30
cherry,30
nestle,29
bravery,27
secret,26
fill,26
small,26
reveal,25
meet,25
vibrant,25
bloom,25
journey,23
oneself,23
bring,23
lead,23
mountain,22
realm,22
grandmother,22
shy,22
story,21
bamboo,21
find,21
life,21
protect,21
villager,21
hold,20
come,20
playful,20
steal,19
whispering,19
heart,19
befriend,19
taro,19
kindness,19
teach,19
grant,18
guide,18
curious,18
darkness,17
title,17
harmony,17
akira,17
home,16
day,16
turtle,16
forever,16
lose,16
joy,16
shadow,15
door,15
newfound,15
mysterious,15
brave,15
forget,15
lie,15
balance,14
unique,14
begin,14
haru,14
gather,14
fade,14
color,14
kiko,14
riddle,14
new,13
enchanting,13
solve,13
light,13
rally,13
realize,12
fear,12
attic,12
speak,12
past,12
unite,12
timid,11
encounter,11
kitsu,11
night,11
year,11
create,10
sakura,10
rabbit,10
memory,10
ultimately,10
hide,10
cat,10
kiki,10
land,10
ability,10
strength,10
creativity,10
hope,10
dark,10
whisper,10
share,9
wisdom,9
time,9
loom,9
overcome,9
lesson,9
enchant,9
imagination,9
lantern,9
spirited,9
beloved,9
season,9
team,9
change,8
quirky,8
confront,8
test,8
laughter,7
community,7
greedy,7
paintbrush,7
wind,7
owl,7
chaos,7
prove,7
moon,7
family,7
town,7
landscape,7
river,7
responsibility,7
teamwork,7
spring,7
shadowy,7
curse,7
child,7
drawing,7
boy,6
transport,6
kenji,6
preserve,6
adventurous,6
big,6
hoshi,6
surround,6
ancestor,6
kumo,6
cause,6
voice,6
legendary,6
care,6
late,6
lush,6
unlock,6
inspire,5
value,5
