Word,Frequency
island,441
story,430
feel,390
heart,378
amélie,327
spirit,315
guadeloupe,298
share,231
sea,201
voice,191
village,187
grandmother,187
life,184
eye,180
sun,176
begin,171
like,166
vibrant,163
find,160
day,156
wave,156
fill,155
whisper,153
love,150
community,137
stand,137
water,137
come,136
echo,134
know,131
dance,131
connection,128
air,126
sense,124
home,123
laughter,121
ancestor,119
journey,119
beach,115
family,115
ocean,112
people,111
child,110
storm,109
dream,107
local,106
festival,104
mangrove,103
tale,103
embrace,103
horizon,97
return,96
culture,96
past,96
sound,95
land,94
villager,94
smile,91
history,91
say,91
heritage,90
place,89
shore,89
beauty,89
wind,87
root,87
sky,86
listen,86
tree,85
set,84
turn,84
moment,84
legacy,84
face,83
evening,83
year,83
guide,82
woman,81
deep,80
leave,80
old,78
small,78
resilience,77
warm,77
paint,76
tell,76
gather,75
excitement,74
adventure,74
take,74
time,72
generation,72
weave,71
music,71
pass,71
learn,70
understand,70
hand,70
young,69
world,67
speak,67
honor,67
rhythm,67
watch,66
word,66
new,66
carry,65
race,65
ask,65
live,64
seek,64
step,64
continue,64
close,64
cast,63
night,63
caribbean,62
explore,62
help,61
work,61
hold,61
want,61
call,60
approach,59
hear,57
inspire,57
create,57
lush,57
art,56
reply,56
color,56
look,56
week,56
spend,56
light,55
golden,55
scent,55
celebrate,55
memory,53
secret,53
way,53
boat,53
protect,52
struggle,52
future,52
bond,51
sit,51
hue,51
realize,51
grow,51
follow,50
treasure,50
alive,50
hope,50
passion,49
tapestry,49
beneath,49
dip,49
title,49
sirène,48
purpose,48
friend,47
resonate,46
adorn,46
anaïs,46
glow,46
house,45
decide,45
open,45
rich,45
artist,45
discover,45
sand,44
long,44
sparkle,43
bring,43
landscape,42
envelop,42
draw,41
change,41
pride,41
away,41
street,41
walk,40
strength,40
celebration,40
magic,40
intertwine,40
kiss,40
visit,40
forest,40
gentle,39
ignite,39
song,39
melody,39
hide,39
breeze,39
nod,39
experience,39
drum,38
surround,38
shell,38
belong,38
energy,38
warmth,38
pull,38
meet,38
need,38
organize,38
let,37
promise,37
join,37
path,37
nature,37
think,37
mango,37
later,36
capture,36
reach,36
name,36
joy,36
afternoon,35
fear,35
forever,35
fade,35
edge,35
guardian,35
colorful,35
crash,35
figure,35
breath,35
play,34
tear,34
swell,34
weight,34
power,34
hair,33
piece,33
traditional,33
orange,33
wait,33
thick,33
mind,33
morning,32
welcome,32
star,32
reminder,32
center,32
arrive,32
market,32
sing,32
cove,32
flow,32
echoes,32
childhood,32
curiosity,32
elder,32
gaze,31
deeply,31
rise,31
crowd,31
stumble,31
tradition,31
gathering,31
wash,31
chest,31
connect,31
see,31
palm,31
skin,30
lose,30
unity,30
form,30
maëva,30
reflect,30
anticipation,30
familiar,29
importance,29
man,29
tide,29
clémentine,29
fisherman,29
uncover,29
foot,29
shape,29
month,29
transform,29
deshaies,29
dark,28
true,28
fabric,28
fish,28
teach,28
remember,28
essence,28
illuminate,28
léa,28
émile,28
anse,28
lullaby,27
flower,27
catch,27
paris,27
venture,27
mamie,27
surface,27
arm,27
mémé,27
wisdom,27
father,27
reveal,27
soft,27
ancient,26
write,26
believe,26
surge,26
pointe,26
pitre,26
à,26
testament,26
mural,26
prepare,26
spice,26
beautiful,26
heartbeat,26
finally,26
cultural,26
presence,26
invite,26
distant,26
determination,26
hour,26
fire,25
beat,25
unfold,25
wall,25
forward,25
emerge,25
shimmer,25
notice,25
gently,25
soul,25
break,25
run,25
grande,24
dish,24
weather,24
pulse,24
respect,24
vision,24
preserve,24
lead,24
pink,24
river,24
urge,24
girl,24
conch,23
epilogue,23
map,23
legend,23
strong,23
mountain,23
distance,23
rush,23
mingle,23
turquoise,23
mother,22
far,22
storyteller,22
thought,22
tremble,22
pound,22
bright,22
gallery,22
wonder,22
beginning,22
cloud,22
support,22
rhythmic,22
identity,22
mean,22
wish,22
hidden,22
deepen,22
wander,22
earth,22
depth,22
newfound,22
fishing,21
twinkle,21
rustle,21
symbol,21
lap,21
stay,21
exhibition,21
craft,21
thrive,21
ti,21
bridge,21
painting,21
green,20
nestle,20
