Noun Phrase,Count
olive tree,34
childhood friend,19
olive grove,10
family 's,10
ancient olive tree,9
father 's death,6
olive tree chronicles,5
olive groves,5
family 's history,4
olive trees,4
ancestral village,4
family 's olive farm,4
harvest festival,3
childhood village,3
family 's legacy,3
family 's grove,3
deep connection,3
ancient olive groves,2
future generations,2
ancient olive grove,2
family 's olive grove,2
grandmother 's death,2
historic olive tree,2
sustainable future,2
local stories,2
rich history,2
community 's,2
tensions rise,2
family legacy,2
grandmother 's,2
olive oil,2
childhood home,2
art exhibition,2
whispering stones,2
transformative journey,2
family 's land,2
political tensions,2
family ’ s history,2
family 's ancestral olive grove,2
father 's legacy,2
ancestral roots,2
late grandmother 's journal,1
family history,1
rivka,1
's past,1
grandmother ’ s legacy,1
nahalal,1
community 's support,1
heritage endures,1
miriam bakar,1
david levi,1
mother 's death,1
childhood friends,1
new bonds,1
city 's vibrant culture,1
rich tapestry,1
fatima,1
young woman,1
cousin 's activism,1
olive tree 's symbolism,1
nurture hope amidst conflict,1
moshav tirosh,1
identity amidst,1
grandfather 's ancestral land,1
family secrets,1
foster community unity amidst,1
painful decision,1
olive grove amidst,1
familial ties,1
new connections,1
urban development,1
organizes protests,1
temporary victory,1
’ s song,1
cultural festival,1
ignite hope,1
harmonious future,1
father ’ s illness,1
vibrant community space,1
peki,1
urban life,1
shai,1
summer reawakens,1
's identity,1
young farmer,1
mysterious map,1
humble artist,1
unexpected invitation,1
alon,1
glamorous world,1
leah alon,1
own voice,1
collaborative mural,1
symbolizes unity,1
urban ambitions,1
architectural dreams,1
strengthens bonds,1
city ’ s,1
diverse cultures,1
cultural divides,1
olive tree whisperers,1
late grandfather amidst,1
village herbalist,1
family 's stories,1
olive-farmer roots,1
vibrant festival,1
community march,1
ada cohen,1
treasure map,1
grandfather 's book,1
treasure hunters,1
ada,1
true treasure,1
tzuriel,1
leah ben-ami,1
ancestral olive tree,1
government expansion,1
weight,1
ariella,1
grandmother ’ s village,1
shadi,1
family 's struggles,1
agricultural heritage,1
ein harod,1
olive harvest,1
development threats,1
economic struggles,1
determined,1
community revival project,1
coastal hometown,1
akko,1
grandmother ’ s apartment,1
uncovers family secrets,1
’ s fate,1
family 's silence,1
emotional ties,1
hard-won victory,1
young man,1
samaria,1
encouraged,1
passionate activist,1
embraces community efforts,1
olive oil business,1
silence,1
us,1
mother collapses,1
open communication,1
's passion,1
maya,1
grandfather 's olive grove,1
digging,1
merchant 's,1
rich past,1
alongside,1
modernize operations,1
newfound opportunities,1
culinary aspirations,1
past,1
shira cohen,1
significant dig,1
temple mount,1
uncover artifacts,1
cultural unity,1
community dialogue,1
fosters understanding,1
eilat,1
alzheimer,1
yair,1
passionate artist,1
mysterious disappearances,1
ancient legends,1
city 's past,1
inspire unity,1
's history,1
family history amidst,1
ari,1
grandmother 's olive grove,1
solace amidst,1
land rights,1
rally villagers,1
family ceremony,1
grandmother 's legacy,1
family members,1
share stories,1
newfound purpose,1
ancient hills,1
pivotal choice,1
family 's olive harvest concludes,1
new horizons,1
europe,1
cultural exploration,1
new experiences,1
baka,1
ancient map,1
powerful community movement,1
family ’ s legacy,1
revives traditions,1
fosters community spirit,1
avraham,1
grandfather 's letters,1
passionate advocate,1
peace amidst conflict,1
's dreams,1
community movement,1
grandmother 's home,1
heartfelt book,1
rina levi,1
navigates grief,1
family ’ s olive grove amidst,1
land dispute,1
tides,1
heart,1
lights,1
tumultuous histories,1
kfar tavor,1
yara cohen,1
twenty-fifth birthday,1
art residency,1
paris,1
grandmother 's wisdom,1
yara,1
ein zivan,1
ancient olive tree amidst,1
art fosters dialogue,1
ancestral olive grove,1
fierce storm disrupts,1
idyllic life,1
community unites,1
future adventures,1
meir levi,1
agricultural methods,1
successful festival,1
fosters unity,1
passionate biology student,1
graduation approaches,1
environmental conference,1
unexpected reunion,1
across,1
divide,1
transformative summer,1
kiryat shmona,1
peaceful life,1
conflict unfolds,1
olive farmer,1
developers eye,1
community passion,1
stone beneath,1
mira,1
ancient tree,1
unearthing,1
community ties,1
heritage thrives,1
struggling,1
explore organic,1
young artist,1
gathering,1
foster dialogue,1
tensions erupt,1
's plea,1
future amidst,1
family 's ancestral land,1
community engagement,1
new dreams,1
forgotten community 's legacy,1
olive vow—a,1
adversity—she inspires,1
community strength,1
grandmother 's poignant,1
family 's past,1
quaint village,1
kfar shalom,1
art student,1
village ’ s history,1
yossi,1
family 's olive oil business,1
ancestral land,1
corporation 's,1
avigail cohen,1
battles developers,1
ancient grove,1
passionate community members,1
rally support,1
stone,1
navigates life,1
father 's,1
school trip,1
negev,1
lior,1
embrace resilience,1
new family tradition amidst memories,1
's forgotten garden,1
foster community,1
stories intertwine,1
family 's century-old olive grove,1
real estate company,1
yoav,1
ein,1
amira almasri,1
greedy developers,1
eliana ben-ami,1
family stories,1
modernity 's erasure,1
motivated,1
zfat,1
michal cohen,1
returns home,1
father ’ s death,1
historic synagogue,1
michal,1
own path,1
ariella cohen,1
village 's stories,1
resilience amidst drought,1
love,1
inspire hope,1
threads,1
ramallah,1
assigned,1
land confiscation,1
powerful narrative,1
kfar saba,1
father 's illness,1
city pursuits,1
online sales,1
culinary collaborations,1
balancing,1
nurtures hope,1
tiberias,1
rekindles relationships,1
childhood sweetheart,1
yusuf,1
cultural tensions,1
foster understanding,1
kfar tzohar,1
vibrant paintings,1
