Noun Phrase,Count
conch shell,36
young girl,35
coral reefs,35
small village,28
deep breath,27
viti levu,27
whispering waves,23
deep connection,22
tui moana,21
vibrant coral reefs,21
young woman,20
ratu kele,19
heart swelling,18
moana tavu,17
dark clouds,14
adventurous spirit,14
delicate balance,13
palm trees,12
journey begins,12
dark hair,11
tui viti,11
marine life,10
wise woman,10
full moon,10
garden island,10
ratu tui,10
palm tree,10
salty breeze,9
vibrant colors,9
golden glow,8
golden hue,8
# # # # chapter,8
colorful fish,8
aunty miri,8
vibrant culture,7
manta ray,7
newfound determination,7
true treasure,7
gentle breeze,7
vibrant flowers,7
warm embrace,7
turquoise waters,7
azure waters,7
deep sense,7
gentle waves,7
golden rays,6
vibrant hues,6
banyan tree,6
future generations,6
wooden fish,6
storm approaches,6
warm glow,6
tui lani,6
vanua levu,6
nana lita,6
fateful day,5
ocean speaks,5
emerald hills,5
village elders,5
marine conservation,5
night sky,5
small island,5
underwater world,5
sunny afternoon,5
lush green mountains,5
young man,5
# # # chapter,5
woven basket,5
palm fronds,5
massive wave,5
lush greenery,5
open arms,5
warm sand,5
ocean waves,5
sustainable practices,5
soft glow,5
restore balance,5
hope amidst,4
vibrant life,4
# # #,4
insatiable curiosity,4
great storm,4
vibrant marine life,4
vibrant fish,4
warm breeze,4
village chief,4
intricate carvings,4
powerful force,4
soft sand,4
ancient spirits,4
great responsibility,4
profound connection,4
fish populations,4
village matriarch,4
pure heart,4
gentle voice,4
lush landscapes,4
beach clean-ups,4
sea breeze,4
fateful afternoon,4
vibrant flora,4
woven mat,4
coconut palms,4
bare feet,4
rocky cliffs,4
intricate patterns,4
marine biologist,4
vibrant corals,4
lush rainforests,4
warm smile,4
village storyteller,4
small canoe,4
coral gardens,4
guardian spirit,4
village children,4
silver glow,4
familiar pull,4
restore harmony,4
inexplicable pull,4
underwater realm,4
ocean breeze,4
dark tide,4
tui koli,4
azure waves,3
ocean king,3
storm clouds,3
white sandy beaches,3
chill run,3
newfound purpose,3
young ones,3
traditional dance,3
golden hues,3
elderly woman,3
ocean wrap,3
mythical creatures,3
small boat,3
quest begins,3
underwater cave,3
magical glow,3
material wealth,3
true guardian,3
salty air,3
true essence,3
sweet scent,3
true strength,3
waves lap,3
vast expanse,3
bountiful catches,3
notice changes,3
profound sense,3
ocean floor,3
newfound respect,3
natural beauty,3
island home,3
skilled fisherman,3
black hair,3
unbreakable bond,3
inexplicable connection,3
ocean spirits,3
infectious laughter,3
peculiar object,3
gathering storm,3
own children,3
sandy shores,3
voice melodic,3
hard work,3
healing waters,3
wise eyes,3
newfound sense,3
own dreams,3
community hall,3
beautiful woman,3
moon cast,3
dense jungles,3
ancient legends,3
story unfolds,3
inspire generations,3
cool embrace,3
brilliant light,3
wise leader,3
brave girl,3
pristine beaches,3
waves crash,3
own story,3
old woman,3
playful dolphin,3
ocean home,3
shell necklaces,3
great power,3
turtle figure,3
green islands,2
deep understanding,2
rocky shores,2
sea creatures,2
melodic whisper,2
great king,2
old ways,2
ancient ways,2
brave child,2
natural world,2
azure sea,2
silver hair,2
great spirit,2
beautiful spirit,2
community center,2
beautiful conch shell,2
small shrine,2
warm smiles,2
tui lomalagi,2
ancestral spirits,2
annual festival,2
bula vinaka,2
bright light,2
warmth envelop,2
sudden storm,2
young boy,2
rich traditions,2
fierce storms,2
playful dolphins,2
electric energy,2
majestic creature,2
dense jungle,2
own right,2
endless horizon,2
communal hall,2
great guardians,2
voice firm,2
sunny morning,2
small knife,2
forest floor,2
ripe mangoes,2
great spirits,2
inspire others,2
strange pull,2
new understanding,2
smile radiant,2
vibrant village,2
gentle smile,2
vibrant schools,2
powerful teacher,2
third-largest island,2
mischievous grin,2
colorful crafts,2
old man,2
giant turtle,2
ancient banyan tree,2
faint glow,2
ancient carvings,2
woven mats,2
own stories,2
golden sands,2
ancient gods,2
face pale,2
new boat,2
sunset paint,2
lost treasure,2
tide pools,2
sandy shore,2
thick foliage,2
newfound understanding,2
such story,2
melodic voice,2
ordinary shell,2
soft breeze,2
close-knit community,2
special bond,2
wooden figure,2
once-familiar landscape,2
deep respect,2
new trees,2
newfound connection,2
new way,2
cerulean sea,2
rich tapestry,2
tumultuous expanse,2
traditional dances,2
palm leaves,2
thread woven,2
fateful evening,2
pride evident,2
lush island,2
small plane,2
tropical flowers,2
cool water,2
weave baskets,2
sea turtles,2
own path,2
tranquil waters,2
deep brown eyes,2
special connection,2
friends swam,2
powerful stroke,2
newfound strength,2
gentle rhythm,2
sun cast,2
new life,2
bright brown eyes,2
mystical creatures,2
vast ocean,2
gentle caresses,2
eerie silence,2
entire life,2
city life,2
traditional sulu,2
powerful wave,2
familiar voice,2
new coral,2
sun dip,2
sudden chill,2
proud smile,2
salty spray,2
elderly fisherman,2
curious girl,2
true treasures,2
cerulean waters,2
local fisherman,2
strange connection,2
final surge,2
deep azure,2
curious child,2
journey beneath,2
gentle pull,2
vibrant tapestry,2
ancient melodies,2
sun setting,2
golden sand,2
countless hours,2
gentle wave,2
full moon festival,2
urgent need,2
profound silence,2
moonlit night,2
emerald mountains,2
lush forests,2
dark force,2
crystal-clear waters,2
young age,2
starlit skies,2
turning point,2
such tale,2
adventurous heart,2
narrow path,2
rocky outcrop,2
natural resources,2
fateful night,2
rich heritage,2
pacific ocean,2
iridescent glow,2
determination filling,2
great courage,2
colorful banners,2
fellow villagers,2
bioluminescent creatures,2
beach clean-up,2
marine biologists,2
sea turtle,2
eternal embrace,2
silent prayer,2
lush green hills,2
warmth radiate,2
silvery glow,2
old turtle,2
shallow waters,2
ancient stories,2
powerful storm,2
spirit protector,2
damp earth,2
gathering supplies,2
development project,2
environmental groups,2
development company,2
ancient altar,2
white sandy shores,1
tender age,1
gentle murmur,1
unusual connection,1
cool water lap,1
ocean—the tales,1
ancient creatures—that,1
environment—the coral reefs,1
inexplicable urge,1
distant lullaby,1
lani… lani…,1
pristine water,1
magnificent creature—a,1
luminescent fish,1
ocean suffers,1
once-vibrant colors,1
dull hues,1
ancient knowledge,1
community efforts,1
new corals,1
vibrant coral,1
familiar shimmer,1
magnificent sight,1
ocean sings,1
timeless song,1
blue waters,1
vibrant cultures intertwine,1
ancient traditions,1
waves dance,1
golden sun,1
plentiful catches,1
community wall,1
natural pigments,1
spare moment,1
school painting,1
coastal home,1
traditional ways,1
village gathering,1
community clean-up,1
regular clean-up days,1
village embrace,1
conch shell high,1
gathering place,1
verdant hills,1
sapphire sea,1
drawing wisdom,1
thatched-roof bures,1
spiritual realm,1
ratu tevita,1
brave chief,1
new lands,1
earth absorbs rain,1
fresh tropical fruits,1
silver path,1
gentle hands,1
wooden hull,1
nocturnal symphony,1
beauty—vibrant flora,1
unique wildlife,1
tranquil presence,1
ancestors smile,1
familiar embrace,1
vital part,1
spirit canoe,1
azure lagoon,1
skilled fishermen,1
far-off lands,1
mystical gem,1
colorful festivals,1
lively dances,1
night planning,1
ancient maps,1
giant manta ray,1
small wooden boat,1
treacherous currents,1
turquoise depths,1
radiant gem,1
massive figure,1
pure intentions,1
separate realm,1
tempestuous sea,1
dark abyss,1
individual strength,1
homeward bound,1
gem high,1
laughter rang,1
picturesque village,1
boundless curiosity,1
coral lagoon,1
blue water,1
delicate sea anemones,1
ornate shell,1
energy flow,1
strange markings,1
ancient guardians,1
such power,1
lay wide awake,1
majestic manta ray,1
great peril,1
reef thrive,1
easy task,1
heavy net,1
beach cleanups,1
sustainable village,1
magical shell,1
sapphire-blue ocean,1
family treasure,1
mystical place,1
belongings—a woven basket,1
handmade tapa cloth,1
bid farewell,1
her—the calls,1
distant crash,1
ancient giants,1
dense canopy,1
place—the whispers,1
massive banyan tree,1
natural archways,1
small stone altar,1
offerings—a woven mat,1
delicate seashell—before,1
her—the laughter,1
childhood friends,1
warm blanket,1
inner strength,1
island needs,1
heartfelt thanks,1
emerald green islands,1
stories woven,1
gentle chimes,1
morning breeze,1
spiritual world,1
beautiful goddess,1
mortal man,1
unseen force drawing,1
deep ocean,1
precious ocean,1
delicate marine ecosystem,1
right path,1
harvest festival,1
night breeze,1
joyous faces,1
familiar presence,1
moonlit nights,1
crystal-clear turquoise waters,1
messy bun,1
fabled treasure,1
sandy path,1
distant calls,1
daily life,1
liquid crystal,1
colorful treasures,1
unusual—a glimmer,1
ornate conch shell,1
smooth texture,1
bright spirits,1
silvery patterns,1
faintest sound—a whisper,1
time hearing whispers,1
new discoveries—hidden caves,1
ancient rock formations,1
deep part,1
wild beast,1
transformed—a reminder,1
true selves,1
local heroes,1
special spot,1
own strength—a bond,1
lush green islands,1
rich earth,1
fabled bounty,1
cheerful voice,1
treasure exists,1
vibrant marketplace,1
large bonfire,1
share tales,1
legendary chief,1
large rock formation,1
stone tablet,1
various landmarks,1
beautiful rainbow,1
smooth stones,1
peculiar pattern,1
ancestors lani,1
roots embrace,1
hollow opening,1
small pouch,1
final showdown,1
dense forest,1
beautiful artifacts,1
intricate jewelry,1
wooden figurines,1
final message,1
true riches,1
material items,1
rich history,1
particular day,1
fierce wind,1
tumultuous embrace,1
restless beast,1
small home,1
taro cooking,1
open fire,1
powerful forces,1
tiny feet,1
heavy silence,1
distance—a figure,1
old blueprints,1
dream takes shape,1
women wove ropes,1
coconut fibers,1
drawing sketches,1
new methods,1
faces alight,1
ominous clouds,1
storm roll,1
furious beast,1
tumultuous waters,1
regain control,1
new future,1
newfound boat,1
storms life,1
turquoise waves,1
legends woven,1
out—the tale,1
magnificent treasure—golden necklaces,1
precious stones,1
unimaginable value,1
secret location,1
waves whisper,1
brown eyes,1
teenage years,1
infectious laugh,1
peculiar shape,1
waist-deep water,1
ornate box,1
loud creak,1
old maps,1
various islands,1
kitchen table,1
strange energy,1
fragile piece,1
leaves filling,1
massive stone statue,1
stone slab,1
ancient markings,1
dark chamber,1
cool darkness,1
large chest—the treasure,1
artifacts—wooden masks,1
woven baskets,1
delicate necklace,1
valuable items,1
culture—the importance,1
legacy continues,1
cultural heritage,1
people—a treasure,1
lush tropical paradise,1
azure seas,1
occasional storm,1
wild mane,1
black curls,1
island breeze,1
magical place,1
favorite spot,1
melodic whispers,1
beach cleanup,1
great ocean spirits,1
it—the melodic whispers,1
reef beats,1
ocean kiss,1
sunset woven stories,1
long black hair,1
ancient tales,1
warm sensation course,1
ominous signs –,1
unusual tides,1
sudden illness,1
orange glow,1
village sprang,1
relentless sheets,1
gentle mist,1
mind—their struggles,1
wooden fish deepen,1
traditional songs,1
tiny lanterns,1
gentle reminder,1
movements fluid,1
wooden fish high,1
renewal—a story,1
constant reminder,1
transcend generations,1
emerald-green mountains,1
traditional thatched-roof bures,1
fateful encounter,1
countless tales,1
regular visitor,1
tropical storm,1
wild animal,1
salty air filling,1
silhouette stark,1
furious waves,1
angry percussion,1
dark waves,1
people shone,1
difficult days,1
drawing inspiration,1
community events,1
art exhibitions,1
starlit sky,1
sun rise,1
resilient spirit,1
rocky shoreline,1
17-year-old girl,1
curious eyes,1
traditional bures,1
vivid colors,1
tumultuous waves,1
fish stocks,1
darkness approaches,1
malevolent force,1
legendary beast,1
dare summon,1
balance restored,1
tense silence,1
deep rumble,1
gentle presence,1
vibrant green hills,1
painful breakup,1
humid air wrapping,1
tiny airport,1
contagious laughter,1
bumpy roads,1
quaint beachside bungalow,1
constant lullaby,1
warm waters,1
national park,1
bouma waterfalls,1
gentle whisper,1
story—the heartache,1
embrace life,1
tropical fruits,1
colorful skirts,1
long time,1
own ancestors,1
local school,1
tidal pools,1
life—a vibrant coral reef,1
pure bliss,1
beauty life,1
journey continues,1
community projects,1
special place,1
small apartment,1
gentle tide,1
book—a memoir,1
final words,1
ever-present spirit,1
gentle rustle,1
evening breeze,1
communal fire,1
sixteen-year-old girl,1
great ocean,1
tremendous wave,1
instinctive pull,1
relentless days,1
torrential rain,1
lay awake,1
eyes —,1
cold waves,1
generations past,1
ancient secrets,1
ocean woven,1
timeless tales,1
weave stories,1
great sea gods,1
brave navigator,1
new islands,1
tide —,1
bountiful island,1
tiny dot,1
entire region,1
local gardens,1
small bag,1
essentials —,1
small talisman,1
sea gods,1
venerable tree,1
familiar shores,1
forgotten dream,1
barren land,1
woman — ethereal,1
show gratitude,1
different —,1
renowned navigator,1
new adventures,1
centuries past,1
lush palms,1
white sands,1
27-year-old marine biologist,1
remote island,1
research station,1
immediate sense,1
muscular man,1
new friend,1
mythical creature,1
coral reefs—a guardian,1
large fish,1
pure hearts,1
intricate tapestry,1
ground shook,1
chaotic mix,1
natural disaster,1
fish catch,1
fiery blaze,1
different kind,1
fragile ecosystem,1
sustainable tourism,1
drawing attention,1
natural habitats,1
resort project,1
eco-conscious visitors,1
brighter future—a,1
whispering breeze,1
southeastern coast,1
thatched-roof homes,1
magnificent palm tree,1
trunk thick,1
vast pacific ocean,1
soft voice,1
rising tide,1
small skiff,1
small vessel,1
choppy waters,1
sun shone,1
great navigators,1
vast distances,1
canoe approach,1
master navigator,1
beautiful ocean,1
emerald peaks,1
exceptional skills,1
young friends,1
mystical island,1
ocean reveals,1
deepest secrets,1
vivid dream,1
gentle calms,1
strange mist,1
low rumble,1
exotic fruits,1
lush foliage,1
turquoise hue,1
strange symbols,1
warm energy,1
vibrant wildlife,1
colossal stone archway,1
navigate treacherous currents,1
final challenge,1
massive stone door,1
own experiences,1
wildest dreams—golden shells,1
luminous pearls,1
ancient artifacts,1
simple conch shell,1
material riches,1
new legends,1
proud amidst,1
small coastal village,1
18-year-old girl,1
nana lani,1
ocean currents,1
large rock,1
small legs,1
youthful enthusiasm,1
coconut tree,1
ripe fruits,1
silly names,1
small structure,1
life—a sustainer,1
whisper secrets,1
salty scent,1
