Noun Phrase,Count
mami wata,34
young girl,32
baobab tree,32
small village,31
young woman,25
mama adjoa,21
deep breath,19
warm glow,19
golden hue,18
gentle breeze,17
whispering baobab,17
heart swelling,14
mama tavi,14
colorful fabrics,13
lush green hills,12
baobab trees,12
vibrant colors,12
mama zuri,12
deep connection,11
nana yawa,11
mama asha,11
journey begins,10
ancient baobab tree,10
rough bark,10
lush greenery,10
insatiable curiosity,10
warm embrace,9
annual festival,9
# # # # chapter,9
village square,9
golden glow,9
guardian spirit,8
vibrant culture,8
village chief,8
massive trunk,8
golden rays,8
distant lands,8
profound connection,7
ancient tree,7
mama titi,7
vibrant markets,7
rich tapestry,7
vibrant tapestry,7
mama yawa,7
great baobab tree,7
own stories,7
mama kofi,7
deep sense,6
old woman,6
ancestral spirits,6
warm light,6
new day,6
vibrant fabrics,6
open arms,6
palm trees,6
togbe kossi,6
nana kwame,6
wise woman,5
newfound determination,5
rich traditions,5
mama esi,5
ancient wisdom,5
sweet scent,5
colorful threads,5
lush hills,5
profound sense,5
maame esi,5
fateful evening,5
watchful gaze,5
small town,5
rich history,5
future generations,5
gathering storm,5
sustainable practices,5
weave tales,5
village elders,5
true treasure,5
mama afi,5
mama abena,5
mama amina,5
intricate patterns,4
narrow paths,4
large baobab tree,4
wide eyes,4
silvery glow,4
colorful kente cloth,4
handmade crafts,4
rhythmic beats,4
grand baobab tree,4
rich culture,4
kente cloth,4
mama awa,4
soft breeze,4
intricate carvings,4
vivid pictures,4
small satchel,4
elderly woman,4
wise leader,4
inspire others,4
soft glow,4
new generation,4
village life,4
community gathering,4
sun setting,4
colorful banners,4
cool water,4
stone tablet,4
community center,4
mama togo,4
mama aisha,4
cool breeze,3
annual tradition,3
great responsibility,3
dense forests,3
heart race,3
people—a legacy,3
village storyteller,3
woven mat,3
vast expanse,3
steep hills,3
# # #,3
town square,3
grand celebration,3
palm oil,3
heavy heart,3
vibrant cloth,3
deep appreciation,3
weave stories,3
warm smile,3
lush landscapes,3
delicate balance,3
rich cultural heritage,3
curious eyes,3
insatiable thirst,3
young man,3
village children,3
wooden box,3
watchful branches,3
vibrant village,3
mama kande,3
small hut,3
stories woven,3
sunny afternoon,3
vibrant textiles,3
bon goût,3
bon goût.,3
traditional music,3
rich heritage,3
own voice,3
quaint village,3
small bag,3
dark skin,3
sustainable agriculture,3
local farmers,3
soft voice,3
maami esi,3
diverse cultures,3
traditional attire,3
morning dew,3
bright eyes,3
entire village,3
chill run,3
sweet aroma,3
night sky,3
unbreakable bond,3
fellow villagers,3
own tales,3
environmental science,3
own dreams,3
papa djembe,3
grandfather kofi,3
golden hues,2
herbal medicine,2
great fish,2
fateful morning,2
hard work,2
large bonfire,2
evening breeze,2
small pouch,2
wooden staff,2
delicate silver necklace,2
ancestors—their struggles,2
proud smile,2
newfound strength,2
familiar sounds,2
hearts swelling,2
generations past,2
wild imagination,2
palm wine,2
traditional masks,2
brave warrior,2
rivers dry,2
relentless sun,2
daily routines,2
serene pond,2
cool earth,2
irrigation systems,2
own children,2
human spirit,2
djembe drums,2
fateful night,2
moon cast,2
eyes alight,2
restore harmony,2
everyday lives,2
vibrant traditions,2
ordinary girl,2
young age,2
young storyteller,2
countless hours,2
distant memory,2
true power,2
collective journey,2
thread woven,2
vibrant town,2
mama koffi,2
electric energy,2
nana togo,2
voice firm,2
tense moment,2
nearby forests,2
ancestors dwell,2
small woven basket,2
massive baobab tree,2
expansive branches,2
dear child,2
vibrant celebration,2
gentle breeze caress,2
inexplicable connection,2
bittersweet pang,2
great hunter,2
safe haven,2
ancient roots,2
fateful day,2
constant reminder,2
familiar sights,2
woven basket,2
forest floor,2
endless possibilities,2
ancient sentinels,2
herbal tea,2
woven mats,2
tapestry woven,2
water spirit,2
small lantern,2
gentle reminder,2
young artist,2
evening air,2
powerful tool,2
curious spirit,2
faint whisper,2
baobab speaks,2
old tales,2
deep-set eyes,2
gathering place,2
melodious sounds,2
daily life,2
pure hearts,2
