Word,Frequency
feel,404
heart,393
story,356
forest,290
eliška,241
whisper,218
eye,215
voice,207
life,190
echo,185
spirit,182
klára,171
begin,169
share,166
find,164
stand,157
like,154
prague,148
fill,148
time,146
past,146
tree,145
city,145
say,145
know,138
light,132
leave,128
day,128
journey,128
air,124
love,118
old,117
village,116
river,115
place,108
connection,105
sense,102
woman,101
magic,100
dream,100
step,99
history,97
seek,96
tale,96
turn,96
ancient,95
small,95
moment,95
art,93
come,92
grandmother,91
return,90
secret,89
hand,87
smile,86
lose,82
close,80
sun,80
anička,80
approach,80
street,78
face,77
laughter,76
world,75
evening,75
reply,75
deep,75
night,74
wind,73
young,73
listen,73
glow,73
work,73
fear,72
long,72
take,71
water,71
weave,70
way,69
hold,69
embrace,69
dance,69
ask,68
vibrant,68
race,68
speak,67
stone,67
hope,67
grow,66
hear,66
create,66
wood,65
sound,65
guide,64
guardian,63
memory,63
villager,62
tell,62
beauty,62
man,62
alive,61
legend,61
adventure,60
realize,59
word,59
path,59
excitement,59
follow,59
vltava,59
reach,58
shadow,58
remember,58
name,58
whispering,57
draw,57
live,56
paint,55
people,55
continue,55
tapestry,54
new,54
look,54
vyšehrad,54
town,53
cast,53
soft,53
home,53
understand,53
walk,53
pass,52
hide,52
reveal,52
surround,52
train,52
explore,52
year,52
lead,51
treasure,50
land,50
open,50
nod,50
sky,49
artist,49
flow,49
wander,49
carry,48
warm,48
see,48
child,48
beneath,48
gaze,48
inspire,47
clock,47
call,47
deeply,47
czech,46
away,46
mind,46
title,46
curiosity,46
hair,46
want,45
power,45
thought,45
color,45
gentle,45
spend,45
watch,45
set,45
legacy,44
envelop,44
learn,44
pull,44
grove,44
scent,44
piece,43
sparkle,43
true,43
gather,43
weight,43
figure,43
sit,43
capture,42
creature,42
fade,42
girl,42
intertwine,42
uncover,42
breath,42
book,42
change,41
energy,41
resonate,41
shimmer,40
bring,40
autumn,40
antonín,40
flower,40
courage,40
week,40
joy,40
warmth,40
painting,39
cobblestone,39
decide,39
hill,39
tear,39
transform,39
determination,38
suddenly,38
wisdom,38
golden,37
local,37
wait,37
discover,37
family,37
purpose,37
festival,37
branch,37
inspiration,37
venture,37
nature,37
horizon,37
forever,37
dip,36
familiar,36
bridge,36
soul,36
essence,36
finally,36
stumble,36
clearing,35
fairy,35
believe,35
star,35
forget,35
ignite,35
hidden,35
think,35
friend,35
petr,34
future,34
let,34
generation,34
remind,34
visit,34
morning,33
valley,33
experience,33
great,33
balance,33
meet,33
symbol,32
pine,32
melody,32
dark,32
present,31
intrigue,31
pines,31
wash,31
challenge,31
exhibition,31
crisp,31
wall,31
emerge,31
ground,31
center,30
surge,30
rustle,30
catch,30
oak,30
glass,30
break,30
afternoon,30
notice,30
shape,30
reminder,30
search,30
rich,30
bond,30
breeze,29
expression,29
celebrate,29
darkness,29
arm,29
tremble,29
nestle,28
hue,28
beautiful,28
canvas,28
trial,28
mean,28
loss,28
honor,28
century,28
bright,28
distant,27
struggle,27
encounter,27
tower,27
welcome,27
inside,27
echoes,27
pour,27
truth,27
help,27
protect,27
root,27
urge,27
earth,27
gallery,27
form,26
sunlight,26
swirl,26
café,26
emotion,26
ready,26
roll,26
rush,26
arrive,26
key,25
run,25
forward,25
wave,25
hour,25
connect,25
pound,25
page,25
finger,25
illuminate,25
promise,25
play,25
heavy,24
reflect,24
lantern,24
ethereal,24
brave,24
ančka,24
reflection,24
newfound,24
presence,24
passion,24
edge,24
steady,24
mother,24
childhood,23
belong,23
golem,23
delicate,23
linger,23
ancestor,23
tall,23
wonder,23
že,22
window,22
barely,22
settle,22
need,22
softly,22
workshop,22
remain,22
community,22
feather,22
manuscript,22
adorn,22
creativity,22
beginning,22
join,21
vision,21
beckon,21
research,21
depth,21
sea,21
mix,21
understanding,21
twinkle,21
quest,21
nové,21
anticipation,21
rise,21
music,21
thread,21
fall,21
thick,21
sorrow,20
door,20
bird,20
gently,20
try,20
realm,20
swell,20
mysterious,20
bloom,20
creation,20
historian,20
inexplicable,20
corner,20
restore,20
invite,20
month,20
preserve,20
quaint,20
lean,20
captivate,20
brush,19
surface,19
green,19
different,19
bind,19
near,19
press,19
spark,19
mystery,19
craft,19
station,19
truly,19
racing,19
shimmering,19
journal,19
square,19
strong,19
later,19
castle,19
když,19
dear,19
crystal,19
age,18
