Noun Phrase,Count
small village,38
young girl,34
heart swelling,25
golden hue,24
mama nia,23
young woman,21
old man,19
mama juma,18
deep breath,15
warm glow,15
village square,14
mama nuru,12
old woman,12
# # # # chapter,12
journey begins,11
vibrant colors,11
cool water,10
lush greenery,9
own stories,9
mzee kazi,9
young man,8
colorful fabrics,8
wise woman,7
annual festival,7
ancient tree,7
gentle breeze,7
gathering storm,7
rich tapestry,7
gentle waves,7
bright eyes,7
political unrest,7
mama amani,7
fig tree,7
sweet potatoes,6
ancient trees,6
golden glow,6
lush hills,6
deep connection,6
tranquil waters,6
ancient spirits,6
distant calls,6
sacred shell,6
vibrant culture,5
rich traditions,5
ancient fig tree,5
golden rays,5
distant laughter,5
sweet scent,5
elderly woman,5
long shadows,5
community gatherings,5
profound sense,5
mama asha,5
soft glow,5
village elders,5
distant lands,5
# # #,5
newfound knowledge,5
cool breeze,5
indomitable spirit,5
baba juma,5
young boy,5
human spirit,5
new leader,5
hard work,4
acacia tree,4
open arms,4
fellow villagers,4
young men,4
past conflicts,4
fateful night,4
unbreakable bonds,4
lush landscapes,4
grand tree,4
vibrant fabrics,4
fateful evening,4
bishop nkurunziza,4
future generations,4
intricate patterns,4
warm smile,4
annual tradition,4
adventurous spirit,4
soft voice,4
delicate balance,4
new ideas,4
mzee kamara,4
old wounds,4
true treasure,4
true strength,4
morning sun,3
capital city,3
different backgrounds,3
small town,3
warm embrace,3
new stories,3
own children,3
wide eyes,3
strange sensation,3
tea plantations,3
green hills,3
bare feet,3
dark clouds,3
small satchel,3
small pool,3
soft melody,3
newfound clarity,3
lush green hills,3
young people,3
stark reminder,3
favorite spot,3
deep-set eyes,3
infectious laughter,3
rough bark,3
strange connection,3
faint melody,3
vibrant tapestry,3
own story,3
fateful afternoon,3
insatiable thirst,3
pride swelling,3
elderly man,3
drawing visitors,3
inspire generations,3
vibrant wildflowers,3
silver ribbon,3
large rock,3
center stage,3
small bag,3
long day,3
baobab tree,3
voice gentle,3
darkest times,3
gentle rustle,3
old grievances,3
sunny afternoon,3
curious eyes,3
whispering waters,3
crisp morning,3
brilliant light,3
final stone,3
beautiful voice,2
traditional songs,2
colorful decorations,2
traditional attire,2
vibrant flowers,2
soft murmur,2
unbreakable bond,2
heart swell,2
beautiful tapestry,2
golden sun,2
bright smile,2
curious spirit,2
own image,2
wise man,2
powerful artifact,2
young adults,2
new story,2
entire village,2
deep sense,2
tapestry woven,2
share stories,2
small hands,2
modest home,2
cool earth,2
weave stories,2
gathering firewood,2
land boundaries,2
collective spirit,2
traditional crafts,2
lake sings,2
doubts crept,2
fish population,2
ancient tales,2
dense foliage,2
sudden storm,2
ancient carvings,2
torrential downpour,2
timeless reminder,2
golden hues,2
political strife,2
fateful day,2
diverse backgrounds,2
vibrant community,2
quiet hills,2
inviting villagers,2
collective voices,2
central square,2
inviting people,2
storm breaks,2
foster understanding,2
dense forests,2
political climate,2
coffee plantations,2
distant call,2
gentle whisper,2
deep indigo,2
drawing people,2
festival day,2
heart race,2
small drum,2
new generation,2
gentle smile,2
weave tales,2
radiant smile,2
annual harvest festival,2
mama mukazi,2
old baobab tree,2
harvest festival,2
silvery glow,2
distant sounds,2
own dreams,2
rhythmic beats,2
large bonfire,2
rocky outcrop,2
newfound determination,2
powerful force,2
mist clung,2
infectious smile,2
wild mane,2
chill run,2
dark cloud,2
mama grace,2
small vegetable garden,2
lush forests,2
distant mountains,2
faint glow,2
sudden gust,2
small nation,2
small shop,2
harsh realities,2
local artisans,2
local leaders,2
ripe bananas,2
rich mahogany,2
silver hair,2
generations past,2
river spirit,2
familiar paths,2
opposite bank,2
constant reminder,2
insatiable curiosity,2
small farm,2
gentle flow,2
speaks truth,2
harmonious existence,2
evening breeze,2
fishermen cast,2
newfound purpose,2
uneasy glances,2
ripple effect,2
vibrant landscape,2
lush green valleys,2
small boat,2
fresh earth,2
recount tales,2
vibrant sounds,2
old mango tree,2
community fund,2
faces lit,2
sustainable practices,2
thatched-roof huts,2
woven baskets,2
integral part,2
mysterious encounter,2
newfound connections,2
deepest wounds,2
cultural heritage,2
tea leaves,2
lush green landscape,2
mama tatu,2
small basket,2
small wooden boat,2
modest hut,2
deep bond,2
sandy shore,2
hills embrace,2
palpable energy,2
wise eyes,2
shiver run,2
colorful murals,2
serene lake,2
old ways,2
own right,2
echoes continue,2
young age,2
small garden,2
makeshift stage,2
common ground,2
vibrant fields,2
mzee ngabo,2
rapt attention,2
community projects,2
eager students,2
village chief,2
water flow,2
fateful morning,2
smooth stones,2
voice firm,2
nearby village,2
night sky,2
pure heart,2
tree spirit,2
ornate box,2
life—a chorus,1
small plot,1
village life,1
music festival,1
drawing performers,1
bright lights,1
long journey,1
small bundle,1
traditional drum,1
picturesque landscapes,1
own journeys,1
world needs,1
new flame,1
street food,1
modest place,1
grand affair,1
food stalls,1
people—the struggles,1
local broadcast,1
music workshops,1
acacia tree sings,1
life—a reminder,1
personal achievement,1
hills whisper tales,1
melodious song,1
lit oil lamps,1
ceremonial fire,1
joyous atmosphere,1
tall man,1
blue eyes,1
distant land,1
far-off places,1
silver threads,1
gaze attentive,1
voice thick,1
beautiful thing,1
people doubt,1
far-off lands,1
generational gaps,1
sweet words,1
tender glances,1
unbroken village,1
new ways,1
green landscape,1
bright colors,1
vivid sounds,1
dirt paths,1
rhythmic harmony,1
vibrant setting,1
gentle farmer,1
skilled weaver,1
ornate mirror,1
past—her ancestors,1
fierce woman,1
dark times,1
deep understanding,1
warning—a reminder,1
unshakeable bond,1
drawing strength,1
own family,1
beautiful images,1
reflective surface,1
different path,1
rebuilt bonds,1
stories—a reminder,1
true power,1
surge—of hope,1
azure sky,1
lush valleys,1
undeniable spirit,1
great drum,1
magnificent instrument,1
vibrations resonate,1
rainy season,1
special significance,1
petty disputes,1
vibrant decorations,1
local flowers,1
small piece,1
neat handwriting,1
drum echo,1
others cast skeptical glances,1
fierce matriarch,1
differences forgotten,1
warmth envelop,1
long forgotten,1
weekly gatherings,1
young leader,1
wild jasmine,1
unexplainable connection,1
grand old tree,1
radiate wisdom,1
whispers again—soft,1
melodic voices,1
ancient stories,1
forgotten dreams,1
great tree,1
colorful woven basket,1
gentle hand,1
economic hardships,1
land ownership,1
disagreements tear,1
vibrant oranges,1
path forward,1
own tales—stories,1
individual struggles,1
repair roads,1
clear fields,1
small community center,1
familiar presence,1
deep orange hues,1
rocky beach,1
bountiful year,1
new song,1
silver light,1
vibrant attire,1
movements fluid,1
cool evening air,1
ancient song,1
troubling wind,1
strong voice,1
legendary song,1
thorny path,1
faint light,1
beautiful harmony,1
gentle drizzle,1
spirit unbroken,1
hearts swelling,1
timid girl,1
powerful voice,1
great mountains,1
small land,1
fresh rain,1
ever-changing tides,1
world twist,1
umuvumu tree,1
looming shadows,1
overheard whispers,1
youth conference,1
different regions,1
gentle hills,1
eager faces,1
diverse cultures,1
tidal wave,1
peaceful gathering,1
peaceful assembly,1
anxious faces,1
hope surge,1
amidst uncertainty,1
unexpected places,1
quiet smile,1
story encapsulates,1
resilient people,1
hope amidst adversity,1
ancient culture,1
powerful beats,1
vibrant atmosphere,1
colorful stalls,1
magnetic pull,1
passionate activist,1
foster dialogue,1
fine line,1
outsiders dictate,1
hope amidst despair,1
audience—a tapestry,1
important session,1
ominous warning,1
low platform,1
new meaning,1
collective pulse,1
tumultuous night,1
action—a reminder,1
ignite hope,1
story—a tale,1
triumphant rhythm,1
unbreakable spirit,1
western border,1
majestic lake,1
vital lifeline,1
story unfolds—a tale woven,1
young fisherman,1
cool morning air,1
wooden boat,1
childhood sweetheart,1
wealthy merchant,1
unusual gathering,1
political tensions,1
fragile peace,1
together—a life,1
different paths,1
bridal attire,1
tradition versus,1
stern man,1
prioritize happiness,1
silent reminder,1
arduous discussion,1
wedding preparations,1
immediate wedding,1
people shouting,1
distant fires,1
journey forward,1
temporary camp,1
serious look,1
life together—one,1
encouraging open discussions,1
watchful eyes,1
new path—a legacy,1
gentle echoes,1
banana trees,1
resilient spirit,1
wildlife echo,1
17-year-old girl,1
natural affinity,1
colorful tales,1
village priest,1
favorite time,1
thick reeds,1
wild grin,1
new world,1
brave girl,1
evening—women cooking,1
distant drumbeats,1
faraway lands,1
