story_id,sentiment,confidence,model,date
BY_1,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_2,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_3,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_4,fear,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_5,fear,0.8,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_6,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_7,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_8,fear,0.59,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_9,anger,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_10,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_11,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_12,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_13,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_14,fear,0.87,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_15,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_16,joy,0.61,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_17,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_18,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_19,surprise,0.9,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_20,joy,0.57,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_21,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_22,surprise,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_23,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_24,anger,0.85,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_25,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_26,joy,0.8,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_27,sadness,0.63,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_28,joy,0.85,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_29,fear,0.51,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_30,love,0.66,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_31,joy,0.58,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_32,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_33,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_34,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_35,joy,0.46,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_36,joy,0.58,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_37,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_38,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_39,fear,0.85,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_40,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_41,fear,0.59,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_42,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_43,surprise,0.56,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_44,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_45,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_46,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_47,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_48,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_49,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
BY_50,joy,0.91,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
