Noun Phrase,Count
» «,25
jours passèrent,22
cœur battant,21
jeune femme,17
échos du,15
alors que,14
mais aussi,13
sa famille,13
madame gabrielle,13
» demanda-t-elle,12
comme si,12
jeune fille,12
sa grand-mère,11
ferma les yeux,11
à cet instant,11
comprit que,11
elle aperçut,10
cœur léger,10
» demanda,10
se dirigea vers,10
monsieur beaumont,9
jeune femme nommée,9
elle trouva,9
tandis que,9
» murmura-t-elle,9
son amour,9
elle découvrit,9
plusieurs heures,9
un lieu,9
forêt enchantée,9
» # # # #,9
vieille dame,8
mois passèrent,8
» répondit,8
ils décidèrent,8
# # # #,8
devint un lieu,7
» dit,7
voix tremblante,7
elle sentit,7
pleine lune,7
les larmes aux yeux,7
les ombres,7
livres anciens,6
se leva,6
savait que,6
dernier voyage,6
leurs espoirs,6
fil des jours,6
retour au village,6
était devenue,6
motifs délicats,6
mais quelque,6
son voyage,6
à rêver,6
vieille horloge,6
chant des oiseaux,6
ses amis,6
se regardèrent,6
son village,6
puis-je faire,6
son cœur battait,6
vieille maison,5
un petit village niché au cœur,5
lendemain matin,5
elle ressentit,5
son histoire,5
rouvrit les yeux,5
un petit village,5
fil des semaines,5
quant à lui,5
leurs rêves,5
se retourna,5
bien que surprise,5
« éléonore,5
à toi,5
» dit-elle,5
elle décida,5
profonde inspiration,5
bibliothèque du village,5
des échos,5
quelques heures,5
fais-tu ici,5
leur passé,5
quant à elle,5
à mesure que,5
voix douce,5
monsieur dupont,5
larmes aux yeux,5
un éclat,5
» élodie,5
son grand-père,5
se sentait,4
à petit,4
sa passion,4
lui prit,4
à ses côtés,4
ciel étoilé,4
les yeux brillants,4
il y,4
forêt voisine,4
années passèrent,4
robe blanche,4
son carnet,4
entra dans,4
se mit,4
lumière dorée,4
jeune femme nommée élodie,4
cuir usé,4
leur histoire,4
leur amour,4
main dans,4
des rêves,4
nouvelle détermination,4
lui parla,4
les rêves,4
cœur lourd,4
sa vie,4
son enfance,4
à peine,4
sa curiosité,4
pierres précieuses,4
retour à,4
se pencha,4
sortit son carnet,4
jeune fille nommée,4
réfléchit un instant,4
un jour,4
des secrets,4
jeune homme,4
au fur,4
sa maison,4
il découvrit,4
suis ici,4
# # #,4
à sa grande surprise,4
semaines passèrent,4
se tourna vers,4
était connue,4
un jeune homme,4
entrant dans,4
elle atteignit,4
réalisa que,4
murs étaient ornés,4
se trouvait,3
son appareil photo,3
étrange sensation,3
jours suivants,3
fermant les yeux,3
leurs peurs,3
vingt-cinq ans,3
chaque matin,3
confia à,3
nouvelle aventure,3
elle se mit,3
prit dans ses mains,3
mais cette fois,3
chaque année,3
bois sculpté,3
vieille boîte,3
comprit alors que,3
des rires,3
sachant que,3
rappelant à tous que,3
les champs,3
qui avait vécu dans,3
colline surplombant,3
pierre plate,3
un bruit,3
apprit que,3
les villageois,3
commença à ressentir,3
village était,3
se souvenir,3
celui qui,3
bois ornée,3
ses ancêtres,3
table près,3
travail acharné,3
un petit village niché entre les collines verdoyantes,3
où se tenait,3
il était,3
lui expliqua,3
les souvenirs,3
avait appris que,3
trésors cachés,3
son cœur battant,3
symboles anciens,3
cette montagne,3
es ici,3
» avoua-t-elle,3
long moment,3
» dit-il,3
ouvrit les yeux,3
ses rêves,3
à son arrivée,3
petit village,3
ce monde,3
lui sourit,3
un petit village niché au cœur des collines verdoyantes,3
avait décidé,3
un moment,3
des souvenirs,3
sa mère,3
leur parla,3
écrite par,3
son cou,3
chercha des indices dans,3
elle remarqua,3
retourna au village,3
prit son courage à deux mains,3
soleil se couchait,3
vieux moulin,3
rentra chez elle,3
des espoirs,3
devint un symbole,3
mais désormais,3
douce mélodie,3
se redressa,3
unis par cette aventure,3
continuèrent à explorer,3
ville lumière,3
soleil se couchait sur,3
» demanda-t-il,3
clé dans,3
lampe torche,3
des bijoux scintillants,3
son trésor,3
ses yeux pétillants,3
lune brillait intensément dans,3
» répondit-il,3
les secrets,3
vieil homme,3
mais dans,3
au milieu,3
tout cela,3
ne jamais revenir,3
» élise,3
sentit un frisson parcourir son échine,3
leurs craintes,3
lui dit,3
monsieur léon,3
ses habitants,3
jeune aristocrate,3
son amante,3
claire duval,3
village prospéra,3
fil des années,3
prit son sac à dos,3
ils trouvèrent,3
un jeune homme nommé,3
à peu,3
madame rousseau,3
campagne française,2
les mystères,2
les yeux pleins,2
cela ne,2
elle se dirigea vers,2
chemin était étroit,2
poussière recouvrait tout,2
sortit son appareil photo,2
bibliothèque remplie,2
prendre des,2
un frisson parcourut son échine,2
un souffle,2
un homme,2
qui se présenta comme,2
lui promit,2
partager son histoire avec,2
exposition au village,2
profonde gratitude,2
retourna à,2
cette apparition,2
dois-je faire,2
était émerveillée,2
» expliqua-t-elle,2
sa propre vie,2
son passé,2
commença à explorer,2
temps ensemble,2
se remémora,2
comprenait maintenant que,2
ses mystères,2
son cœur,2
ses parents,2
silhouette familière au loin,2
avait toujours rêvé,2
idée audacieuse,2
à apprendre,2
quelques jours,2
découvrir les secrets,2
nouvelle page,2
émerveillés par,2
un symbole,2
partageaient leurs rêves,2
se rapprocha,2
beauté du monde qui les entourait,2
était entouré,2
silence régnait,2
touchée par,2
plusieurs jours,2
espérant trouver des indices,2
nuit tomba,2
retourna au château,2
médaillon serré dans sa,2
disparaître dans un éclat,2
son enfance dans,2
des meubles,2
ses espoirs,2
ses peurs,2
découvrit que,2
avait disparu mystérieusement,2
se rapprochèrent,2
malgré les ombres du passé,2
son marin,2
leçon sur,2
nouvelle aube,2
à chaque retour,2
elle se souvenait,2
motifs dorés,2
particulier attira son attention,2
lune baignait,2
sa bien-aimée,2
chaleur envahir son cœur,2
vous aider,2
les esprits,2
invoquant les esprits,2
lumière douce enveloppa,2
se tenaient,2
leurs visages illuminés par,2
un nouvel,2
maison familiale,2
tomba sur,2
se souvint alors des histoires,2
plonger dans les souvenirs,2
un tourbillon,2
ses rencontres,2
ses doutes,2
ses craintes,2
important encore,2
peu importe où,2
jeune fille nommée émilie,2
dix-sept ans,2
émilie décida,2
projetant des ombres dansantes sur,2
était ornée,2
profonde tristesse,2
lumière éclatante,2
elle rouvrit les yeux,2
émilie découvrit,2
leurs peines,2
soleil sur,2
lui répondit,2
se passe-t-il,2
visage blême,2
sa voix tremblante,2
elle sentit un tiraillement dans son cœur,2
retour dans,2
se mit à écrire,2
un petit village niché au cœur des,2
passionnée par les légendes locales,2
beauté du paysage,2
clairière baignée,2
vérité sur,2
se tenait là,2
ils atteignirent,2
grotte cachée derrière,2
lorsque camille,2
poursuivre ses rêves,2
partagea son histoire avec les habitants,2
les habitants du village,2
vivre pleinement,2
un petit village niché au cœur des montagnes françaises,2
ruelles pavées,2
elle ouvrit,2
parois étaient humides,2
éclairant son chemin avec,2
ce lieu,2
lumière se dissipa,2
elle se retrouva dans,2
elle se retrouva,2
nouveau dans,2
leçon précieuse sur,2
avec son,2
aux cheveux argentés,2
noter ses découvertes,2
déterminée à percer,2
elle suivit,2
chemin vers,2
à mesure,2
au lieu,2
connexion avec,2
elle se retourna,2
dernière fois,2
doux murmure,2
nuances dorées,2
beauté intemporelle,2
avaient passé,2
à écouter les histoires des anciens,2
ils arrivèrent à,2
clairière où se dressait un vieux chêne majestueux,2
leur identité,2
ils découvrirent,2
cristaux scintillants,2
leur existence,2
» murmura,2
importe où,2
vie nous mène,2
avaient découvert que,2
entendu parler,2
un instant,2
elle se retrouva dans un monde complètement différent,2
à rêver ensemble,2
se mêla à,2
fête battait son plein,2
se réveilla dans sa chambre,2
se levant,2
ses voyages,2
son amour perdu,2
leva les yeux,2
mais pas,2
interrogeant les anciens,2
jardin du château,2
suis désolée,2
» à ce moment-là,2
cœur rempli,2
elle devint,2
figure emblématique du village,2
cœur des gens,2
un jeune garçon nommé,2
avait grandi,2
mais avec,2
arriva au village,2
« élodie,2
leur exploration,2
sentit son cœur battre,2
leurs regards se croisèrent,2
dit élodie,2
douze ans,2
aux yeux pétillants,2
qui se présenta sous,2
» émilie,2
chaque instant,2
retourner chez elle,2
quitta jamais,2
leur parlant,2
fouillant dans,2
elle trouva des lettres jaunies,2
époque révolue,2
pages étaient remplies,2
avec son mystère,2
nombreux secrets,2
il aperçut,2
cette forêt enchantée,2
elle réussit,2
il ferma les yeux,2
dans un petit village français nommé,2
réaliser un vœu,2
un peu inquiet,2
son côté,2
son désir,2
ce trésor,2
les fleurs,2
les générations à venir,2
ce jardin,2
souvenirs affluèrent,2
voix profonde,2
chaque souvenir,2
leur rencontre,2
son rêve,2
nouveaux souvenirs,2
lettres jaunies,2
un médaillon,2
se rendit chez,2
son objectif,2
représentant des scènes,2
notre histoire,2
légende du,2
continuèrent à explorer ensemble,2
se tenait,2
des photos,2
un journal intime,2
avec un sourire,2
un soir,2
sentit son cœur se serrer,2
des promesses,2
devint un sanctuaire,2
perdu dans,2
commencèrent à discuter,2
continuait à peindre,2
passèrent des heures à discuter,2
nouveaux horizons,2
réalisèrent que,2
son cœur se mit à battre,2
nuit avançait,2
jeune femme prénommée élodie,2
élodie commença à comprendre que,2
cœur empli,2
ses mots,2
non seulement,2
un sourire,2
était entourée,2
il y avait,2
bien sûr,2
elle quitta,2
laissant derrière elle,2
faire demi-tour,2
à partir,2
ce jour,2
des rituels,2
vie parisienne,2
brise légère,2
se réveilla avec,2
