Noun Phrase,Count
true treasure,20
mysterious map,16
mysterious treasure map,14
outback adventure,12
treasure map,9
thrilling quest,7
grandmother 's attic,7
aussie adventure,7
australian outback,7
small town,6
rainbow reef,5
ancient treasure map,5
ancient map,5
treasure hunt,4
adventurous journey,4
wildlife conservation,4
new friends,3
adventurous friend,3
thrilling adventure,3
thrilling journey,3
quaint town,3
whispering woods,3
true value,3
mysterious invitation,3
adventurous quest,3
sunlit town,3
kangaroo friend,3
mischievous dingo,2
grandfather 's,2
newfound appreciation,2
magical stone,2
bush adventure,2
mysterious cave,2
rainbow serpent,2
new friendships,2
magical gumnut,2
bilby adventure,2
ancient cave,2
charming town,2
magical crystals,2
australian adventure,2
loyal dog,2
darkness threatens,2
barrier reef,2
colorful stones,2
true meaning,2
rainbow rock,2
old treasure map,2
magical stones,2
secret grove,2
summer vacation,1
willow spirits,1
spirits ’ whispers echo,1
magical conch,1
grants wishes,1
underwater paradise,1
ocean awareness,1
dream stone,1
bravery restores life,1
unforgettable friendship,1
true essence,1
whispering lagoon,1
daisy,1
silver key,1
willow tree,1
ollie,1
whimsical creature,1
rally friends,1
wombat creek,1
millie,1
aboriginal,1
land ’ s,1
rich stories,1
curious brother,1
ancient boomerang,1
koala adventure,1
magical quest,1
dandenong ranges,1
baby koala,1
friendly animals,1
poppy,1
wishing tree,1
dreamland,1
shadow mist,1
heartstone,1
valuable lessons,1
clever bilby friend,1
mountain,1
legends,1
school excursion,1
following,1
colorful gems,1
ancient gum tree,1
adventurous spirits,1
uncover dream stones,1
vital warning,1
rallying,1
bushfire whisperer,1
molly,1
clever wallaby friend,1
golden wattle tree,1
uncovering,1
golden key,1
true treasures,1
billabong,1
's treasure,1
friendly creatures,1
nature 's,1
kookaburra creek,1
treasure,1
vibrant gemstones,1
magical portal,1
gumbo,1
forest sprite,1
great star,1
magical door,1
land,1
puddles,1
rainbows,1
rainbow crystals,1
mischievous mistral,1
restore joy,1
curious 10-year-old boy,1
granddad 's,1
friendly koala,1
