Noun Phrase,Count
russian village,33
curious boy,14
whispering woods,13
quaint village,12
forest 's,11
birch tree,11
small village,8
grants wishes,8
small russian village,7
magical birch tree,7
enchanted birch tree,6
wise owl,5
magical items,4
forest ’ s,4
magical matryoshka doll,4
snowy village,4
clever fox,4
mischievous fox,3
true treasure,3
snow maiden,3
great forest,3
magical realm,3
evil sorcerer,3
mysterious map,3
magical stones,2
russian forest,2
silver birch tree,2
future generations,2
magical flower,2
village 's happiness,2
magical key,2
true power,2
forest 's protector,2
snowy owl,2
curious girl,2
wise fox,2
whispering pines,2
winter 's,2
tree 's,2
magical forest,2
snowy forest,2
frost giant,2
's bravery,2
magical crystal,2
magical artifacts,2
trickster spirit,2
magical journey,2
true meaning,2
magical village,2
magical creatures,2
heart tree,2
adventurous boy,1
local warnings,1
forest guardian,1
reveals magical wonders,1
tree,1
uses bravery,1
special bond,1
mystical forest,1
forest ’ s life,1
wise water nymph,1
berest,1
dark spirit threatens,1
wise creatures,1
courageous journey,1
sova,1
solves riddles,1
zolotaya,1
grandmother ’ s warnings,1
magical woods,1
mischievous squirrel,1
discovers wonders,1
magical land,1
sour sorceress,1
natasha,1
heartfelt secrets,1
magical map,1
lichtenberg,1
aleksandr,1
true happiness,1
magical,1
charming village,1
fyodor,1
uncover secrets,1
protective spirit,1
magic thrives,1
ancient tree,1
unforgettable adventure,1
’ s future adventures,1
brave,1
clever rabbit friend,1
dark shadow,1
forest ’ s joy,1
kindness hold,1
thrilling quest,1
snegovik,1
magical stardust,1
solving,1
selfless actions,1
dark creature,1
ice bear,1
adventure,1
curious ice,1
arctic fox,1
curious fox,1
magical gems,1
joyful festival,1
fairy guardian,1
shadow beast,1
harness friendship 's power,1
restore harmony,1
magical silver feather,1
mitya,1
moonlight bear,1
starbird,1
kind fairy,1
dlya,1
shadow sorcerer,1
vibrant village,1
silver birch,1
newfound friendships,1
snowy elves,1
forest 's river,1
thawing,1
giant,1
's heart,1
tree reveals,1
magical crystals,1
matryoshka,1
lumin,1
baba yaga anna,1
learns bravery,1
grandmother 's words,1
babushka zima,1
snowflakes ’ stories,1
charming russian village,1
embarking,1
inspire others,1
zelenka,1
magical tree,1
quiet russian village,1
treasure map,1
determined,1
cave,1
adventurous journey,1
playful frogs,1
felik,1
magical fountain,1
true treasures lie,1
magical silver birch tree,1
unbreakable bond,1
biryusa,1
heartstone,1
hidden realm,1
curious village,1
grandmother 's warnings,1
guardian creature,1
magical adventure,1
zimovka,1
grumpy troll,1
thrilling quests,1
forest animals,1
silver feather,1
ruby,1
true bravery,1
magical snowy owl,1
masha,1
ice,1
guardian tree,1
borovik,1
zhenya,1
joy drops,1
grandmother 's,1
starry blanket,1
own acts,1
nyusha,1
animals cross,1
swollen river,1
olya,1
wise snowy owl,1
glade,1
mischievous bird,1
true value,1
berezka,1
bumbleroo,1
magic endures,1
kiki,1
brightest star,1
magical lantern,1
finn,1
sorceress threatens,1
powerful crystals,1
marisol,1
’ s plans,1
velikiy les,1
mysterious invitation,1
magical owl,1
baikal,1
snowy,1
darkness threatens,1
forest ’ s legacy,1
adventurous siblings,1
magical day,1
silver key,1
lyra,1
night sky,1
sick sister,1
village suffers,1
realizing,1
restore balance,1
vibrant forest,1
golden flowers,1
colorful seeds,1
magical sanctuary,1
curious,1
misunderstood wolf,1
volchik,1
deepest divides,1
perilous journey,1
friendships empower,1
restore magic,1
magical snowflake,1
winter spirit,1
mystical fox,1
pure heart,1
colorful snowflake,1
zephyr,1
starry,1
luma,1
sea witch,1
underwater kingdom,1
aqualis,1
legendary silver birch tree,1
accompanied,1
true adventure,1
newfound magic,1
queen 's,1
snow sprites,1
magical crystal star,1
winter magic,1
brave snowdrop,1
galya,1
zina,1
boris,1
magic matryoshka doll,1
enchanted woods,1
serebrya,1
forest 's creatures,1
fierce storm threatens,1
shadows,1
winter ’ s,1
snowflake guardian,1
shadow guardian,1
’ s test,1
restores joy,1
felix,1
crystal flower,1
ancient map,1
brave friend,1
ancient willow tree,1
alongside,1
witty squirrel,1
courageous tasks,1
newfound courage,1
chooses adventure,1
realm,1
delightful creatures,1
shadow,1
sadness,1
magical items—each,1
bravery—anya restores,1
forest 's spirit,1
lifelong guardian,1
's riddle,1
lifelong friendships,1
brave children,1
forest 's protection,1
magic lives,1
magical sky,1
small star,1
earth,1
share adventures,1
deep bonds,1
zelenogorsk,1
mirosha,1
mischievous spirit,1
koldun,1
triumphing,1
restore joy,1
woods ’ guardian,1
mysterious forest,1
animals return,1
's kindness,1
eldar,1
oak tree,1
magical gem,1
newfound wisdom,1
magical tokens,1
vyshegorod,1
magical necklace,1
mokosh,1
newfound abilities,1
’ s journey transforms,1
starina,1
children 's dreams,1
river 's reflection,1
grant wishes,1
cold night,1
friendly fox,1
explore magical landscapes,1
courage unlocks,1
thrilling adventures,1
wise choices,1
final wish,1
magical door,1
safe explorations,1
silver star,1
light conquers shadows,1
quaint town,1
zarechnoye,1
grandmother 's attic,1
unlocking,1
wonders,1
shadow spirit,1
true treasures,1
frosty glen,1
bobo,1
frosty sprite,1
ice sorceress zarya,1
magical acorn,1
golden key,1
fairies grant,1
siberian,1
magical nest,1
hatching,1
verde,1
aster—they,1
fierce storm,1
foster joy,1
marika,1
magical star,1
blossom,1
zarnak,1
