Noun Phrase,Count
vibrant village,55
magical calabash,17
magical drum,11
baobab tree,5
true power,5
magical baobab tree,5
future generations,5
magical items,4
valuable lessons,4
pure heart,3
wise grandmother,3
magical forest,3
curious girl,3
vibrant town,3
true treasure,3
magic calabash,3
kola nut,3
evil sorceress,3
true essence,3
bountiful harvest,3
new friends,2
clever friend,2
curious boy,2
legendary magical drum,2
guardian spirit,2
adventurous quest,2
ancient drum,2
magical gourd,2
clean water,2
golden calabash,2
playful monkey,2
ancestral spirits,2
community spirit,2
village 's,2
annual festival,2
starry stone,1
timi,1
tanyan,1
magical door,1
mama abena,1
fantastical realm,1
magic kente cloth,1
dark shadow,1
magic baobab tree,1
restore life,1
abuela,1
retrieve magical seeds,1
tree 's,1
test courage,1
small village,1
rainbow fish,1
accompanied,1
nimi,1
spirit stone,1
forest 's,1
shell,1
true treasures lie,1
iyanfowor,1
grand adventure,1
village 's prosperity,1
plot summary,1
calabar,1
chuka,1
iya yeye,1
magical river,1
oko,1
vibrant ocean world,1
river 's,1
dance,1
's bravery transforms,1
village legend,1
golden amulet,1
igbom,1
mischievous trickster,1
magical bead,1
laughter,1
king ’ s,1
shadow,1
sadness,1
magical kola tree,1
selfless deeds,1
fosters unity,1
heart,1
village 's wonders,1
igbokoda,1
ancient spirit,1
irewole,1
whispers secrets,1
darkness steals joy,1
golden flute,1
silver feather,1
restores laughter,1
magical key,1
embrace bravery,1
legendary treasure,1
tree 's spirit,1
magical passage,1
tree,1
moko,1
selfish monkey,1
old man 's wisdom,1
old woman,1
choosing,1
entire village,1
inspired,1
olokun,1
iroko,1
powerful artifacts,1
obinna,1
unites spirits,1
iya baobab,1
dark threat,1
powerful crystal,1
mischievous forest spirits,1
final wish fosters kindness,1
magical encounters,1
agbada,1
rhythms,1
whimsical creatures,1
community 's,1
mountain,1
shadows,1
village ’ s tales,1
summon ancestral spirits,1
grand festival,1
olumo,1
magical fruits,1
bobo,1
magical creatures,1
selflessness transforms,1
magical friends,1
restore water,1
environmental care,1
dark shadows,1
courageous adventure,1
transformed,1
village thrives,1
guardians,1
lagos,1
balogun market,1
ife,1
stories,1
aso,1
wonders,1
teaming,1
momo,1
queen 's,1
crown,1
bravery restores,1
hears whispers,1
igbo,1
forest guardian,1
inner strength,1
restores harmony,1
zainab,1
spice,1
ade,1
reflection,1
share joy,1
magical seeds,1
igbokodi,1
forgotten drum,1
ancient songs,1
drum rekindles hope,1
tenth birthday,1
magical kola nut,1
soccer ball,1
different villages,1
akamkpa,1
overcoming,1
returns triumphant,1
gogo,1
village 's crops,1
iya ife,1
magical bean,1
baba ibeji,1
forest creatures,1
village happiness transforms,1
okwuoma,1
mystical baobab tree,1
magical encounter,1
ancestral wisdom,1
boulder blocks,1
path home,1
rallying,1
baobab 's,1
protective embrace,1
destructive storm,1
respect nature,1
umudike,1
bountiful crops,1
hard work,1
great harvest festival,1
true value,1
grandfather 's magical drum,1
joyous dance,1
okwudu,1
magical bottle,1
abundant water,1
emeka,1
river ’ s balance,1
spirit friend,1
way home,1
calabash ’ s,1
ancient tree,1
evil spirit,1
ogbunigwe,1
forest 's guardian,1
nuru,1
ancient warrior,1
golden mask,1
kwara,1
shares stories,1
village festival,1
’ s kindness transforms,1
trickster ’ s mischief,1
melodies distract,1
local sage,1
new song,1
balances joy,1
mofor,1
lights,1
silence,1
powerful dance,1
dark sorceress,1
's courage,1
joyful spirit,1
learning,1
drum 's,1
magic thrives,1
abeokuta,1
olumo rock,1
whispering baobab,1
iya adunni,1
shadowy realm,1
rainbow stone,1
whispering trees,1
village 's secrets,1
deep connection,1
igbokwe,1
mysterious drum,1
music festival,1
chinedu,1
ugo,1
fertile land,1
idanre,1
hoping,1
calabash 's wisdom,1
successful harvest,1
gbogbo,1
village ’ s spirit,1
tree 's wisdom,1
nature 's balance,1
fola,1
magical ewe,1
eniola,1
colors,1
magical crystals,1
olowogbogboro,1
grateful rabbit,1
cultivate kindness,1
adventurous boy,1
foster understanding,1
uyo,1
newfound wisdom,1
magic lives,1
temitope,1
solving,1
dream gems,1
treasure,1
imagination,1
creativity 's,1
skeptical friend,1
shadow beast,1
ajao,1
baba baobab,1
lola,1
magical market,1
oka,1
forest spirits,1
dark force,1
ikenna,1
greedy crocodile,1
umueze,1
chika,1
mysterious map,1
mama nkechi,1
cave,1
beautiful ancestral beads,1
true treasures,1
yemi,1
dream thief,1
steals children 's dreams,1
drum 's power,1
wise elephant,1
rally forest creatures,1
thwart hunters,1
chaos ensues,1
nature ’ s needs,1
new adventures,1
ogbomoso,1
great power,1
eager,1
transformation isolates,1
realizing,1
mystical paintbrush,1
balance fun,1
mysterious drumbeat,1
invaluable stories,1
akinpelu,1
magical bicycle,1
dream,1
children everywhere,1
wise woman,1
true happiness,1
embracing,1
aso-ekiti,1
iya oloja,1
aisha,1
kola,1
’ s,1
dream snatcher,1
steals joy,1
jide,1
seeds,1
sick mother,1
clever tortoise,1
village drum,1
harvest festival,1
unexpected alliance,1
mischievous fox,1
adventurous girl,1
masks,1
new friend,1
olorun,1
powerful items,1
mama eko,1
magic 's,1
's heart,1
