Noun Phrase,Count
midnight sun,26
whispering woods,15
ancient map,11
curious girl,11
true treasure,10
mysterious map,10
quaint village,6
forest 's,5
grandmother 's attic,4
magical fox,4
perilous journey,4
fairy guardian,4
mysterious invitation,3
midnight fjord,3
magical forest,3
wise owl,3
magical items,3
future adventures,2
magical creature,2
treasure map,2
adventurous quest,2
mysterious glow,2
magical crystals,2
shadowy creature,2
nature ’ s wonders,2
magical adventure,2
magical journey,2
mystical guardian,2
fjord 's,2
northern lights,2
thrilling journey,2
magical realm,2
silver fish,2
great oak,2
sun 's,2
magical treasures,2
true power,2
dreaming fjord,2
magical tree,2
rare flower,2
dark sorcerer 's,2
golden bird,1
eldrin,1
nordsund,1
moonlit journey,1
lykkeheim,1
tove,1
bjorn,1
grom,1
magical lake,1
høytind,1
mira,1
ice spirits,1
fjord,1
flink,1
village ’ s winter magic,1
elvin,1
magical elements,1
grandmother 's legacy,1
lille frøya,1
wise troll,1
vibrant village,1
magical fjord,1
hope,1
wonders,1
quest strengthens,1
summer arrives,1
wise,1
owl,1
golden cage atop,1
frosty mountain,1
unexpected friendships,1
small village,1
midnight moon,1
true magic resides,1
cozy village,1
curious girl discovers,1
colorful gems,1
elina,1
perilous locations,1
kimo,1
signe,1
golden light,1
lysia,1
dark shadow,1
inner strength,1
gathering dreams,1
lumin,1
elderwood,1
water nymph,1
courageous wish,1
discovers friendship,1
own bravery,1
vinterdal,1
dark curse,1
fairy queen,1
mysterious glow atop mount,1
lyra,1
darkness threatens,1
echo stone,1
grandmother 's stories,1
magical woods,1
powerful crystal,1
darkness coexist,1
huldraheim,1
dark spirit threatens,1
protective barrier,1
eldergrove,1
magical fairy,1
aelwen,1
forest ’ s secrets,1
memory crystal,1
golden fox,1
wondrous creatures,1
own world,1
magical compass,1
kjersti,1
fierce dragon,1
adventurous twelve-year-old,1
forest sprite,1
magical petals,1
dark cave,1
kindness illuminate life ’ s,1
true treasures,1
sjødal,1
hearing tales,1
solvåg,1
mountain,1
's courage,1
magical lantern,1
aisling,1
newfound purpose,1
frosty hollow,1
mother 's warnings,1
magical castle,1
true essence,1
mischievous spirit,1
glimmer,1
flicker,1
heartwood tree,1
’ s bravery,1
magical adventures,1
massive maple tree,1
lost gem,1
mysa,1
shadow beast,1
restore magic,1
coastal village,1
magical sea serpent,1
selene,1
friendship reveals,1
's spirit,1
nordheim,1
aurora spirits,1
noctis,1
grønnby,1
magical creatures,1
lights fade,1
's mischief,1
mysterious box,1
lake water,1
frida,1
erik,1
adventurous ten-year-old,1
magical treasure map,1
lille,1
whimsical creatures,1
wooden toys,1
nordvik,1
lights symbolize ancestral,1
solara,1
's light,1
lofthavn,1
magical keys,1
enchanted fjord,1
overcoming,1
new adventures,1
litenheim,1
village storyteller,1
accompanied,1
whimsical creature,1
heart tree,1
vibrant world,1
litenvik,1
skugga,1
vibrant glow,1
curious boy,1
aksel,1
grandfather 's attic,1
adventurous friend,1
underground world,1
auroria,1
grandmother ’ s tales,1
whispering,1
wise stag,1
unbreakable friendships,1
woods warning,1
colors,1
faces shadows,1
fox friend,1
fritjof,1
helga,1
lysfjell,1
ancestral tales,1
dark cloud,1
bravery restores,1
thistle,1
mystical creature,1
radiant orb,1
fjellheim,1
elara,1
woodland guardian,1
shadow threatens,1
nature 's secrets,1
eager,1
's passion,1
dark collector,1
morven,1
unbreakable bond,1
woods ’,1
true strength,1
shadow thicket,1
mischievous creature,1
forest 's protector,1
mysterious island,1
legendary crystal,1
newfound courage,1
frozen,1
sigrid,1
heart—the crystal,1
winter,1
’ s,1
light—has,1
greedy snow,1
glimmerdal,1
trolldom,1
stone,1
wishes,1
ella,1
ornate key,1
liri,1
dragon 's challenge,1
realm 's,1
zephyr,1
epic quest,1
fjordland,1
guardians,1
sara,1
navigate perilous,1
unlock mystical secrets,1
encounters storms,1
mystical creatures,1
newfound friends,1
dream snatcher,1
liv,1
grandmother 's guidance,1
adventurous journey,1
sun 's eternal,1
nibbles,1
tree 's,1
lillestrand,1
hemmeligdal,1
clever squirrel,1
joy,1
mysterious painting,1
sol,1
treasure atop mount,1
clever fox,1
rask,1
ancient trees,1
mystical beings,1
water need,1
's riddle,1
fjord ’ s,1
fjordside village,1
grandmother ’ s attic,1
thrilling adventure,1
journey strengthens,1
rusty key,1
aeliana,1
lise,1
shadows,1
anya,1
luka,1
magical necklace,1
valley 's guardian,1
galdhøpiggen,1
aila,1
star sprite,1
elemental crystals,1
forest guardian,1
successfully,1
magical quest,1
guardian spirit,1
fjelldal,1
forest 's secrets,1
høydalen,1
ancient legend,1
true bravery shines,1
attending,1
magical celebration,1
woodland creatures,1
choosing,1
runa,1
magical portal,1
whimsical festival,1
unforgettable friendships,1
fagerlia,1
magical artifacts,1
forest 's creatures,1
fia,1
ancient oak,1
tilly,1
magical guardian,1
great oak ’ s,1
gem,1
misunderstood thief,1
unforgettable adventures,1
remi,1
spirit gems,1
maja,1
orb,1
skogvokter,1
darkwood,1
redd,1
voice calls,1
starlit fjord,1
wise creatures,1
dreams reveals,1
grandmother 's compass,1
fenrir,1
moonlit adventure,1
shadowy creatures,1
hjerteby,1
legendary treasure,1
faces riddles,1
magical stories,1
