Noun Phrase,Count
são tomé,380
cocoa trees,61
são joão,31
young woman,21
whispering palms,21
young girl,20
rich history,20
heart swelling,19
vibrant colors,19
future generations,16
tutu n,16
warm glow,15
cocoa plantations,15
palm trees,15
true treasure,14
gentle breeze,14
journey begins,14
ancient tree,13
sustainable practices,12
deep breath,12
vibrant culture,12
village square,11
damp earth,11
baobab tree,11
mama nola,11
golden hue,10
golden rays,10
cocoa tree,10
deep connection,10
são tomean,9
open arms,9
small village,9
vibrant flowers,8
vibrant tapestry,8
lush green hills,8
small island nation,8
ancient cocoa tree,8
deep sense,7
golden glow,7
nana ema,7
full moon,7
mãe clara,7
intricate carvings,7
lush greenery,7
colorful banners,7
small boat,7
young man,7
senhor joaquim,7
whispering wind,7
lush rainforests,6
dona ana,6
colorful houses,6
rough bark,6
rich culture,6
adventurous spirit,6
fresh fruits,6
annual festival,6
wise woman,6
azure waters,6
ocean waves,6
distant lands,6
cocoa plantation,6
whispering leaves,6
warm embrace,6
mama rosa,6
tio miguel,6
porto alegre,6
mama gilda,6
mama lúcia,6
sandy beach,5
elderly woman,5
magnetic pull,5
profound sense,5
intricate patterns,5
soft voice,5
rich tapestry,5
colonial past,5
delicate balance,5
são tomeans,5
natural beauty,5
insatiable curiosity,5
newfound purpose,5
small bag,5
# # # # chapter,5
mama elda,5
village elders,5
small satchel,5
forest floor,5
rocky shores,5
tia amara,5
ancient spirits,5
green stone,5
unique flora,4
spicy stews,4
vibrant flora,4
dense rainforest,4
sunny afternoon,4
full circle,4
storm approaches,4
profound connection,4
fateful night,4
dense foliage,4
cool water,4
coral reefs,4
guardian spirit,4
sweet scent,4
warmth envelop,4
true wealth,4
rich soil,4
waves crash,4
azure sea,4
long day,4
dense forest,4
whispering waves,4
emerald hills,4
dense rainforests,4
sustainable agriculture,4
tall man,4
golden hues,4
unbreakable bond,4
são sebastião,4
bid farewell,4
handmade crafts,4
exotic birds,4
rich cultural heritage,4
sun dip,4
whisper secrets,4
community center,4
abuela clara,4
tia clara,4
cacao guardian,4
green hills,3
pico cão grande,3
warm smiles,3
sun shone,3
integral part,3
cultural heritage,3
unique biodiversity,3
lush landscape,3
quaint village,3
rich heritage,3
vibrant celebration,3
handmade jewelry,3
dona maria,3
restless spirit,3
lush island,3
moonlit pearl,3
fresh fruit,3
brilliant light,3
lush forests,3
old woman,3
conspiratorial whisper,3
air thick,3
young botanist,3
gentle waves,3
treasure trove,3
old plantation,3
lush rainforest,3
sun rise,3
cocoa trade,3
gathering storm,3
senhor antónio,3
own stories,3
dark clouds,3
vibrant island,3
salty breeze,3
rocky cliffs,3
old man,3
restore balance,3
dense forests,3
portuguese colonists,3
pure heart,3
common purpose,3
sweet aroma,3
ancient trees,3
old compass,3
ethereal glow,3
cocoa pods,3
community meeting,3
dark chocolate,3
rich biodiversity,3
newfound sense,3
mythical creatures,3
new beginning,3
golden light,3
trunk thick,3
chill run,3
ancient altar,3
tapestry woven,3
lush landscapes,3
salty air,3
heavy heart,3
new friends,3
capital city,3
traditional festival,3
vivid pictures,3
ancient ruins,3
são tomé.,3
soft breeze,3
old ways,3
warm golden hue,3
palm tree,3
vast ocean,3
hand-drawn map,3
maré alta,3
narrow path,3
ancient stone altar,3
dear child,3
own right,3
santa rosa,3
steep hills,3
cocoa pod,3
são tomé—the,3
traditional music,3
dense jungles,3
inexplicable pull,3
gentle rustle,3
whispering breeze,3
vibrant greens,3
national park,3
delicate ecosystem,3
vibrant landscapes,2
nearby village,2
large rock,2
medicinal properties,2
traditional uses,2
native plants,2
gentle caress,2
new generations,2
azure sky,2
colorful costumes,2
traditional attire,2
warm smile,2
magical properties,2
emerald green,2
curious spirit,2
soft melody,2
greedy fisherman,2
ocean breeze,2
soft sand,2
coconut palms,2
abuela rosa,2
velvet sky,2
distant call,2
ancient giants,2
liquid crystal,2
western coast,2
famous chocolate,2
natural heritage,2
educate others,2
unique ecosystem,2
natural wonders,2
beautiful day,2
small archipelago,2
rough surface,2
local farmers,2
newfound knowledge,2
stark contrast,2
inexplicable connection,2
thrill run,2
vibrant birds,2
treasure—a treasure,2
different backgrounds,2
annual tradition,2
sustainable future,2
new story,2
tales woven,2
new territories,2
art installation,2
familiar tug,2
journey continues,2
vibrant cocoa plantations,2
stories woven,2
organic cocoa,2
share stories,2
legacy continues,2
salty tang,2
dense jungle,2
