Noun Phrase,Count
aye chan,49
small village,39
bamboo grove,39
young girl,35
whispering bamboo,28
daw mya,27
aye myat,27
aye aye,26
bamboo groves,24
aye thiri,24
u kyaw,21
ko min,19
young woman,16
ko aung,16
deep breath,14
heart swelling,14
gentle breeze,13
monsoon season,13
u min,13
ma aye,13
adventurous spirit,12
bamboo forest,12
ma mya,12
bamboo bridge,12
golden hue,11
elderly woman,11
thit hla,11
lotus blossom,11
mythical creatures,10
insatiable curiosity,10
old woman,10
lost lotus,10
warm glow,9
pure heart,9
hard work,9
maung aye,9
full moon,9
distant lands,9
u aye,9
vibrant colors,8
soft voice,8
night sky,8
intricate patterns,8
golden rays,8
warm embrace,8
lush landscapes,8
ko nanda,8
ma nanda,8
emerald hills,7
journey begins,7
delicate balance,7
spirit stones,7
old man,7
own stories,7
ancient spirits,7
moon goddess,7
soft melody,6
voice melodic,6
sweet scent,6
golden light,6
ancient bamboo tree,6
lush green fields,6
bright eyes,6
dense bamboo groves,6
guardian spirit,6
future generations,6
village children,6
banyan tree,6
old ways,6
sustainable practices,6
gentle rustle,6
rice paddies,6
thaw kaung,6
vibrant culture,6
kyauk myaung,6
small boat,6
maung htaw,6
maung kyaw,6
ancient temples,5
ancient tree,5
soft rustle,5
wooden box,5
wise woman,5
inexplicable pull,5
village elders,5
dark clouds,5
monsoon rains,5
daily life,5
setting sun,5
young man,5
lotus flowers,5
soft whispers,5
fateful evening,5
inspire others,5
long black hair,5
rich cultural heritage,5
ancient pagodas,5
bamboo leaves,5
htan thar,5
ancient bamboo,5
nyaung shwe,5
warm smile,4
kyaung gyi,4
dark hair,4
distant call,4
warm light,4
ancient trees,4
harvest festival,4
village square,4
emerald fields,4
outside world,4
soft glow,4
fateful night,4
fierce storm,4
htan nyein,4
damp earth,4
soft breeze,4
deep sense,4
golden hues,4
ma su,4
bamboo spirit,4
street food,4
unbreakable bond,4
true essence,4
u ba,4
young boy,4
river speaks,4
new stories,4
deep connection,4
lush green hills,4
bamboo cage,4
warm breeze,4
warmth envelop,4
forest floor,4
htaw paung,4
u maung,4
steep hills,4
kyaung taing,4
rich traditions,3
natural world,3
brave child,3
brave girl,3
inexplicable connection,3
newfound purpose,3
new trees,3
faraway lands,3
curious girl,3
own adventures,3
lush hills,3
# # #,3
ancient banyan tree,3
dear child,3
intricate designs,3
tales woven,3
vibrant tapestry,3
tall stalks,3
fateful day,3
respect nature,3
gentle flow,3
ancient prayers,3
fellow villagers,3
true strength,3
cool water,3
ancient grove,3
community gatherings,3
soft light,3
tapestry woven,3
new tales,3
distant land,3
local market,3
lotus flower,3
bountiful harvest,3
ma nwe,3
cultural heritage,3
rich tapestry,3
beautiful woman,3
faces lit,3
newfound respect,3
bright smile,3
bid farewell,3
endless possibilities,3
heart crystal,3
true path,3
rice balls,3
ethereal glow,3
brilliant light,3
gentle smile,3
thit htaung,3
fifteen-year-old girl,3
vivid pictures,3
newfound determination,3
silver hair,3
silvery glow,3
great flood,3
small basket,3
own dreams,3
rich history,3
bamboo stalks,3
lotus blooms,3
favorite spot,3
rice fields,3
quaint village,3
gokteik gorge,3
thick underbrush,3
open arms,3
pride swell,3
irrawaddy delta,3
u aung,3
simple pleasures,3
great river,3
u pandita,3
daw ma,3
vibrant life,2
small bag,2
rice cakes,2
lush foliage,2
homeward bound,2
lush bamboo forests,2
vibrant festivals,2
boundless curiosity,2
warm afternoon,2
bamboo trees,2
unseen force,2
rough bark,2
whispering orchid,2
crystal spring,2
long shadows,2
magnificent tree,2
vibrant spirit,2
golden glow,2
shiver run,2
sudden gust,2
morning dew,2
ancient kings,2
newfound courage,2
ancient city,2
small wooden house,2
mystical beings,2
forest spirit,2
energy flow,2
elderly man,2
indomitable spirit,2
dense canopy,2
ancient secrets,2
colorful flowers,2
pure hearts,2
twinkle overhead,2
them—a bond,2
distant mountains,2
late 1980s,2
political unrest,2
15-year-old girl,2
rice seedlings,2
unexpected turn,2
tense negotiation,2
golden sun,2
deep brown eyes,2
face pale,2
small hands,2
woven tapestry,2
profound silence,2
long day,2
quiet village,2
vibrant gardens,2
vibrant green,2
gentle ripple,2
environmental stewardship,2
golden sunflowers,2
fresh fruits,2
distant chime,2
temple bells,2
young couple,2
open heart,2
pure intentions,2
midday sun,2
small pond,2
final glance,2
new generation,2
kind heart,2
strange sensation,2
vibrant streets,2
weave stories,2
brave heroes,2
small island,2
dense bamboo forests,2
special bond,2
rhythmic sounds,2
new wonders,2
vibrant flowers,2
long hours,2
mystical creatures,2
newfound clarity,2
village chief,2
familiar embrace,2
storm approaches,2
nearby bamboo grove,2
ancient wisdom,2
grand festival,2
legendary heroes,2
majestic bamboo tree,2
bamboo tree,2
deep understanding,2
newfound understanding,2
familiar paths,2
true treasure,2
profound sense,2
humble beginnings,2
village school,2
annual festival,2
colorful decorations,2
evening sky,2
gathering storm,2
government officials,2
journey—the struggles,2
ancient legends,2
small satchel,2
figure emerged—a,2
watchful gaze,2
orange glow,2
monsoon clouds,2
woven basket,2
tall man,2
steady rhythm,2
stormy night,2
wild beast,2
distant village,2
humble fisherman,2
magical place,2
countless stories,2
slender stalks,2
soft whisper,2
whisper secrets,2
different cultures,2
own story,2
strange sense,2
azure sky,2
new beginning,2
story captures,2
village storyteller,2
distant laughter,2
golden bird,2
hearts swelling,2
spin tales,2
bamboo bends,2
vibrant green fields,2
rice farmer,2
modest means,2
oil lamp,2
ancient stories,2
bare feet,2
water flow,2
community hall,2
lay awake,2
human chain,2
new seeds,2
river flow,2
lush greenery,2
lush fields,2
climb trees,2
gentle whispers,2
unbreakable connection,2
spirit world,2
vibrant cultures,2
share tales,2
opposite bank,2
community meetings,2
new beginnings,2
familiar shores,2
profound connection,2
evening air,2
melodic whisper,2
expressive eyes,2
wild imagination,2
deep lines,2
small wooden boat,2
weave tales,2
wet earth,2
ma yi,2
local community,2
own right,2
morning mist,2
share laughter,2
wide eyes,2
old tales,2
urgent need,2
true adventures,1
colorful paper,1
spirits home,1
traditional dishes—moat htin,1
savory rice noodle dish,1
sweet coconut dumplings,1
fragrant spices,1
joy infectious,1
pull—the whisper,1
her—the vibrant orchids,1
majestic teak trees,1
gentle hum,1
ancient temple,1
cool shadow,1
elderly monk,1
past linger,1
v. tales,1
river spirit,1
spiritual realm,1
expression turning,1
spirits demand respect,1
dense fog,1
ethereal figures,1
own insecurities,1
own hesitations,1
new sense,1
golden land,1
great green hills,1
age-old traditions,1
narrow paths,1
occasional festival,1
ancient tales,1
small creatures,1
distant echo,1
time clearer,1
greedy man,1
rocky terrain,1
magnificent bird,1
tense moment,1
deep purple petals,1
delicate blossom,1
pure spring,1
cool rush,1
small circle,1
magnificent dance,1
radiant figure emerged—a woman,1
golden dust,1
forest beats,1
modest bamboo house,1
rich culture,1
vibrant dances,1
nearby bamboo groves,1
special allure,1
gentle conversation,1
delicate designs,1
different animals,1
warm sensation radiate,1
strange occurrences,1
sweeter melodies,1
ethereal figure,1
mere objects,1
unique powers,1
summon strength,1
grant wisdom,1
fanciful tales,1
real threat,1
shadows—the lumberjacks,1
vibrant spectacle,1
tiger figurine,1
childhood adventures,1
luminous vision,1
forest thrive,1
own community,1
everlasting—a testament,1
nature woven,1
majestic hills,1
golden paddy stretches,1
iconic bamboo groves,1
quiet place,1
tender age,1
grandmother wove stories,1
green leaves,1
playful shadows,1
extraordinary sight,1
ethereal creature,1
mythical spirit,1
good fortune,1
delicate wings,1
restore balance,1
newfound responsibility,1
great banyan tree,1
skeptical glances,1
own problems,1
delicate form,1
gratitude evident,1
strange creatures,1
insurmountable odds,1
traditional songs,1
spirit stone,1
powerful chorus,1
radiant shield,1
protective barrier,1
whispering shadows,1
lone monk,1
ornate temples,1
unique stories,1
serpentine water spirit,1
mere folklore,1
indigo sky,1
strange pull,1
nearby forest,1
silvery moon,1
purpose bloom,1
different tale—of,1
forgotten battles,1
fierce warrior,1
centuries past,1
young scholar,1
sun shone,1
deep contemplation,1
brave warrior,1
front row,1
new path opening,1
own ancestors,1
rekindling connections,1
journey—her fingers,1
emerald leaves,1
narrow path woven,1
small shrine,1
strange energy envelop,1
translucent form,1
new lessons,1
deep interconnections,1
life—the importance,1
majestic elephant,1
wasteful practices,1
utilize resources,1
community efforts,1
plant trees,1
village flourish,1
powerful landowner,1
new practices,1
true progress,1
gentle murmurs,1
embodies resilience,1
wise man,1
vibrant green rice paddies,1
toil day,1
muddy field,1
wet soil,1
mud everywhere,1
daily struggles,1
large tamarind tree,1
tone turning,1
young ones,1
past harvests,1
bountiful yields,1
entire families,1
noble wish,1
young lady,1
true wealth,1
early morning sun,1
nearby town,1
dinner table,1
great harvests,1
distant drums,1
passionate speeches,1
once-vibrant fields,1
voice rang,1
fragile truce,1
golden rice fields,1
eager children,1
harvest season,1
ayeyarwady delta,1
golden sheaves,1
heavy rains,1
dark silk,1
old banyan tree,1
vivid imagination,1
mythical beasts,1
bountiful harvests,1
safe passage,1
greedy merchant,1
own gain,1
massive trap,1
sweet fruits,1
humble farmer—his heart,1
water crept,1
heavy basket,1
heirloom –,1
old wooden structure,1
wild animal,1
past story,1
mind—the river,1
cold air,1
maung aye.,1
human experience,1
future—a reminder,1
community resilience,1
remote village,1
past meld,1
wooden stilt houses,1
gentle curves,1
twelve-year-old girl,1
mere fables,1
brass latch,1
blue stone,1
strange connection,1
lush rice fields,1
early sun,1
soft murmur,1
true meaning,1
new path,1
corporate entity,1
uncertainty crept,1
environmental organizations,1
drawing attention,1
collective voice,1
story reflects,1
emerald rice paddies,1
thatched-roof homes,1
dark eyes,1
sandy banks,1
various shapes,1
endless exploration,1
humid afternoon,1
strange warmth radiate,1
beautiful treasure,1
gentle pulse,1
bedside table,1
restless slumber,1
magnificent figure,1
unusual energy,1
soft melodies,1
sound envelop,1
brilliant colors,1
old runes,1
lesson —,1
water level,1
fanciful dreams,1
peaceful protests,1
heavy machinery,1
local media,1
new initiative,1
educate communities,1
natural resources,1
wise leader,1
constant reminder,1
warm pulse,1
rickety bus,1
market town,1
colorful longyis,1
intricate lacquerware,1
small stall,1
delicate bamboo crafts,1
inexplicable urge,1
sunlit waters,1
gentle murmur,1
beautiful maiden,1
tone turning somber,1
expression cryptic,1
river upstream,1
serene fields,1
water buffalo,1
brave ancestors,1
dense thicket,1
slender figure,1
bamboo—a girl,1
throat dry,1
true understanding,1
natural hall,1
own truths,1
form—a montage,1
childhood memories,1
romantic connection,1
profound interconnectedness,1
life—a life,1
mud-brick houses,1
vibrant bougainvillea,1
golden rice,1
simple people,1
gentle spirit,1
fragrant curries,1
