story_id,sentiment,confidence,model,date
MM_1,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_2,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_3,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_4,fear,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_5,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_6,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_7,joy,0.85,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_8,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_9,fear,0.84,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_10,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_11,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_12,love,0.86,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_13,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_14,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_15,fear,0.55,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_16,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_17,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_18,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_19,fear,0.59,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_20,joy,0.86,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_21,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_22,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_23,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_24,fear,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_25,surprise,0.6,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_26,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_27,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_28,joy,0.49,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_29,joy,0.5,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_30,joy,0.93,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_31,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_32,joy,0.88,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_33,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_34,joy,0.93,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_35,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_36,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_37,joy,0.95,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_38,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_39,surprise,0.82,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_40,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_41,joy,0.89,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_42,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_43,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_44,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_45,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_46,sadness,0.91,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_47,fear,0.63,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_48,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_49,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
MM_50,love,0.56,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
