Word,Frequency
story,411
heart,403
hope,399
olive,393
tree,386
share,288
family,287
aleppo,281
feel,275
day,265
voice,265
child,260
life,242
home,240
stand,232
find,232
laughter,230
fill,219
begin,215
city,211
resilience,211
dream,209
eye,209
village,197
war,196
like,186
face,168
echo,168
fear,165
community,164
whisper,159
air,159
future,154
turn,154
love,153
gather,148
world,148
spirit,146
people,143
small,142
know,132
sun,131
sound,130
new,128
leave,127
camp,123
come,119
evening,118
say,116
time,112
street,109
night,105
journey,105
hand,103
return,102
old,102
lose,102
tear,101
week,101
tapestry,98
vibrant,98
reminder,96
chaos,95
pass,94
take,93
grow,92
mother,92
sense,91
father,91
weave,91
grove,90
moment,90
create,89
memory,89
past,87
hold,87
change,87
light,86
young,86
sit,86
long,85
strength,84
help,83
thread,83
shadow,82
mural,81
year,80
look,80
smile,80
work,80
place,80
beneath,79
distant,78
tale,78
weight,78
speak,77
friend,75
wall,75
paint,73
ask,72
continue,72
heavy,72
reply,71
amidst,71
despair,71
testament,71
tell,70
joy,70
symbol,69
rebuild,68
close,68
play,68
rise,67
way,67
woman,66
determination,66
storm,66
word,65
cast,65
horizon,65
grandmother,64
need,63
remain,63
month,63
group,63
set,63
sky,62
watch,61
uncertainty,61
villager,61
gathering,60
fade,59
away,59
race,59
ruin,59
peace,57
land,57
break,56
loss,56
want,56
carry,56
approach,56
color,55
generation,55
silence,55
man,54
reach,54
promise,53
ancient,53
outside,53
swell,53
organize,53
conflict,52
remnant,52
branch,52
history,51
beauty,51
stay,51
hear,51
let,50
fight,50
title,50
dark,50
bring,49
root,49
step,49
endure,49
dip,48
flicker,48
reality,47
makeshift,47
listen,47
sorrow,47
warmth,47
witness,47
al,46
tremble,46
violence,46
scent,46
search,46
nod,46
plant,46
inspire,45
ignite,45
join,45
dawn,44
letter,44
flourish,44
fabric,44
art,44
bright,44
strong,43
embrace,43
syria,43
remember,43
alive,43
thought,43
call,42
solace,42
realize,41
warm,41
safe,41
scar,41
spice,41
despite,39
surround,39
transform,39
star,39
struggle,38
navigate,38
crumble,38
flee,38
news,38
seed,37
live,37
meet,37
experience,37
wind,37
refugee,37
neighbor,37
pride,37
childhood,36
food,36
name,36
seek,36
nurture,36
see,36
learn,36
survival,35
remind,35
think,35
rubble,35
destruction,35
replace,35
silent,35
hue,35
cry,35
power,35
girl,34
gaze,34
familiar,34
ache,34
walk,34
ground,34
bread,34
gunfire,34
safety,34
steady,33
run,33
far,33
believe,33
support,33
center,33
