story_id,sentiment,confidence,model,date
GH_1,fear,0.52,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_2,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_3,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_4,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_5,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_6,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_7,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_8,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_9,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_10,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_11,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_12,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_13,anger,0.36,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_14,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_15,joy,0.94,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_16,anger,0.8,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_17,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_18,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_19,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_20,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_21,joy,0.9,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_22,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_23,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_24,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_25,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_26,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_27,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_28,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_29,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_30,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_31,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_32,sadness,0.93,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_33,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_34,fear,0.93,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_35,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_36,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_37,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_38,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_39,anger,0.78,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_40,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_41,surprise,0.81,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_42,joy,0.89,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_43,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_44,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_45,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_46,fear,0.68,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_47,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_48,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_49,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
GH_50,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,11-02-2025
