story_id,sentiment,confidence,model,date
UG_1,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_2,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_3,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_4,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_5,joy,0.93,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_6,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_7,joy,0.9,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_8,joy,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_9,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_10,anger,0.49,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_11,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_12,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_13,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_14,anger,0.63,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_15,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_16,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_17,fear,0.57,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_18,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_19,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_20,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_21,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_22,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_23,joy,0.86,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_24,anger,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_25,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_26,fear,0.96,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_27,sadness,0.7,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_28,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_29,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_30,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_31,joy,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_32,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_33,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_34,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_35,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_36,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_37,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_38,anger,0.84,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_39,joy,0.64,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_40,fear,0.99,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_41,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_42,joy,0.69,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_43,joy,0.97,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_44,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_45,joy,0.98,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_46,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_47,joy,0.64,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_48,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_49,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
UG_50,joy,1.0,bhadresh-savani/distilbert-base-uncased-emotion,26-02-2025
