Story_ID,Summaries,Prompt,Model,Date
PH_1,"In ""The Last Mango of Summer,"" Maria returns to her hometown, San Isidro, to care for her ill grandmother and reconnect with childhood friend Tomas. As they prepare for the annual Mango Festival, a storm disrupts their plans, revealing their deepening feelings. Together, they salvage the festival, igniting their love.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_2,"In a small coastal village in the Philippines, 12-year-old Lino dreams of winning a sipa tournament to help his ill father. Despite his mother's concerns, he trains hard and earns his father's blessing. Lino triumphs, uniting the community through the game, learning that joy and family come first in life.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_3,"In a quiet town in Northern Luzon, Aling Rosa shares enchanting stories, including one about Lira, a girl burdened by family responsibilities yet filled with dreams. With the encouragement of her friend Andoy, she learns to pursue her aspirations. Together, they face challenges, showcasing the power of love, hope, and community.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_4,"In a small coastal village in the Philippines, spirited Lila and hardworking fisherman Andres unite to preserve their culture against Mayor Ramos's resort plans. As tensions rise, they rally the community to protect their traditions and the sea. Together, they triumph, ensuring that the heart of Malaya beats strong for generations.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_5,"In the coastal town of San Isidro, Maria, a young woman devoted to her family’s rice fields, falls in love with Mateo, a wandering musician. Their bond faces opposition from her traditional father. As Maria chooses love over duty, she embarks on a transformative journey, discovering a land of endless possibilities together.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_6,"In the quaint town of San Isidro, an ancient mango tree symbolizes community and heritage. As the 50th Mango Festival approaches, Lola Rosa and her grandson Miguel rally the townsfolk to save the cherished tree from commercial development. Together, they celebrate their unity, preserving their history and traditions for future generations.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_7,"In the coastal town of the Philippines, aspiring poet Maya discovers inspiration in the sea and local stories. Her friendship with photographer Rico and mysterious drifter Alon deepens through shared creativity and art. As they collaborate on an exhibit, they confront their pasts, learning that healing lies in connection and storytelling.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_8,"In a village at the foot of Mayon Volcano, a curious girl named Amaya discovers an ancient stone linked to the mountain's spirit. Guided by her grandmother and village elder, she embarks on a challenging journey to uncover the stone’s wisdom, ultimately teaching her community about balance and respect for nature.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_9,"In the seaside town of San Isidro, Elena uncovers the legend of the ""Bituin ng Kabilang Buhay,"" a star believed to carry messages from the deceased. As she revives this tradition during Christmas, the community finds hope and connection through shared memories, transforming their grief into a celebration of love and remembrance.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_10,"In ""A Song for the Islands,"" sixteen-year-old Elena from the fishing village of San Isidro dreams of sharing her music beyond her home. After a successful performance at the Festival of Lights, she moves to Manila, where she faces the challenges of staying true to her roots while pursuing her passion, ultimately inspiring her village and creating a legacy through her songs.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_11,"In a small coastal Philippine village, a beloved mango tree symbolizes history and resilience. Twelve-year-old Maria, fearing its destruction due to development, rallies the villagers with her grandmother's stories. United, they advocate for their heritage, ultimately convincing officials to preserve the tree, ensuring their traditions endure amidst change.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_12,"In the rural barangay of Santong Bituin, ten-year-old Mariang discovers a mystical feather from the revered Balete tree. Igniting ancient magic, she and her friends awaken the spirit guardian Katalin, who tasks them with restoring balance by retrieving three sacred items. Their adventure teaches respect for nature and deepens their connection to the spirit world.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_13,"In the coastal town of San Rafael, artist Maria meets photographer Alex, igniting a romance filled with dreams and creativity. As they navigate the expectations of her traditional grandmother, Maria learns to embrace her passion for art while honoring her roots. Together, they create a legacy, inspiring future generations.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_14,"In ""The Last Letter from Bataan,"" Liza, a teacher in Manila, uncovers her grandfather Mang Juan's wartime letters while he battles illness. With the help of historian Miguel, she preserves the stories of Bataan's heroes, igniting a community's passion for remembrance and honoring sacrifices, ensuring history lives on for future generations.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_15,"In San Isidro, a small barangay, a young artist named Maria befriends Jake, a visiting photographer. As they bond over their love for storytelling, they organize a festival to celebrate their culture and share local tales. Their efforts unite the community, honoring traditions while embracing change, creating a lasting legacy.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_16,"In the coastal town of San Vicente, a legend speaks of a mystical pearl granting wisdom and power. Young Alona embarks on a quest to find it, guided by a mysterious man named Taga. Facing trials from a mermaid guardian, she proves her pure heart, ultimately choosing to protect her community's heritage over personal gain.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_17,"In a small Philippine village, skilled weaver Laya creates a tapestry that embodies her community's stories. As the ocean grows restless, threatening their livelihood, Laya unites the villagers to honor their traditions. Through collaboration and resilience, they face their challenges, finding strength in their shared history and cultural identity.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_18,"In a seaside town, Maria, a compassionate young woman, discovers her late father's unfinished letter filled with dreams for her future. Inspired, she pursues marine biology and finds love with Marco. Together, they face community challenges after a devastating storm, ultimately uniting their town and honoring their fathers' legacies through environmental advocacy.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_19,"In the fishing village of San Isidro, marine biologist Elena arrives to study coral reefs and bonds with local fishermen and storyteller Lolo Mateo. Together, they face environmental challenges, implement sustainable practices, and weather a devastating storm, ultimately strengthening their connection to the sea and each other, preserving their community’s spirit.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_20,"In the enchanting town of San Isidro, young Lila discovers the magic of fireflies, believing they hold the stories of her ancestors. Guided by Liwanag, the firefly guardian, Lila witnesses her family's joys and sorrows. Inspired, she embraces her own artistic journey, celebrating the legacy of love and resilience.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_21,"In a small Philippine town, college student Maria fears losing the beloved jeepneys due to new regulations. Inspired by local drivers, she joins a protest and documents their stories, spotlighting their importance to the community. United, they push back against change, igniting hope and resilience in their fight to preserve their culture.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_22,"In a small village, Marco, an aspiring musician, dreams of studying in Manila despite his family's financial struggles. After being discovered by Mr. Johnson, he participates in a competition, winning a scholarship. Faced with family hardships, he returns home to organize a concert, realizing true wealth lies in community and love.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_23,"In a seaside town, sixteen-year-old Maria dreams of becoming a doctor despite her family's struggles. Inspired by her supportive teacher, Mr. Alonzo, she perseveres through a devastating storm. Rising to help her community, Maria becomes a symbol of hope and resilience. Years later, she returns as a doctor, fulfilling her dreams.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_24,"In the coastal town of Lakanbayan, seventeen-year-old Althea discovers an enchanted lantern that connects her to her ancestors. As her father's illness burdens her family, she learns the importance of unity and community. Inspired by her lineage, Althea creates a beautiful lantern for the annual festival, igniting hope and resilience.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_25,"In ""Sa Likod ng Mga Ulap,"" Lila, a determined young woman from a small village, dreams of becoming a teacher despite her challenging circumstances. After her grandmother's passing, she overcomes adversity and pursues a scholarship in Manila. Ultimately, she graduates and inspires her community, embodying hope and resilience.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_26,"In the coastal village of Bagong Liwanag, 15-year-old Maya discovers her role as a guardian of the mangroves, threatened by urban expansion. With the spirit Lila’s guidance, she unites her community through a festival, raising awareness about the mangroves' importance. Together, they protect their home, ensuring a sustainable future.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_27,"In San Isidro, the last mango tree stands as a symbol of lost heritage and forgotten joy. Young Mara discovers a hidden box of memories and recipes, inspiring the villagers to gather and share their stories. Together, they plant new mango trees, reviving their community's spirit and ensuring a hopeful future.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_28,"In a quiet northern Luzon town, sixteen-year-old Maria dreams of becoming a teacher despite her family's struggles. When floods threaten their farm, her education is jeopardized. With the help of her friend Andres, she applies for a scholarship, eventually overcoming obstacles to fulfill her dreams, inspiring her community.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_29,"In the picturesque village of Bayang, Lola Rosa shares cherished stories with her grandchildren, celebrating family and tradition. As modernity threatens their cultural heritage, she organizes ""Kultura Night"" to revive community spirit. Through laughter, games, and shared memories, Lola ensures that the echoes of their ancestors live on, uniting generations.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_30,"In the village of San Miguel, the last mango tree symbolizes community and heritage. Young Maya, inspired by her grandfather, organizes a festival to celebrate the tree and its stories, rekindling villagers' connections. The event renews their bond with the past, ensuring the tree’s legacy thrives for future generations.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
PH_31,"**Title: Sa Likod ng Dahon**

In a quiet northern Luzon village, 18-year-old Maria helps her farmer parents while uncovering hidden stories of love and sacrifice from the village elder, Mang Tomas. Through their bond, she learns valuable life lessons. Faced with challenges, Maria's determination leads her to success, inspiring her community with hope and resilience.","In English, write a 50 word plot summary of this story: [STORY]",gpt-4o-mini,25-02-2025
