Noun Phrase,Count
mama jali,63
mama juma,36
small village,32
young woman,29
young girl,27
heart swelling,25
vibrant colors,23
village square,20
golden hue,19
# # # # chapter,14
own stories,13
profound sense,12
elderly woman,12
warm glow,11
acacia tree,11
deep sense,10
cultural heritage,10
sweet potatoes,10
old woman,10
art center,10
community center,9
golden glow,9
deep breath,9
hard work,9
young women,8
ancient trees,8
lush green hills,8
deep connection,8
inspire others,8
own experiences,8
rich tapestry,8
sustainable practices,7
warm embrace,7
open arms,7
human spirit,7
sunny afternoon,7
full circle,6
ancient tree,6
woven basket,6
modest home,6
young people,6
bright eyes,6
traditional dances,6
future generations,6
entire village,6
fig tree,6
traditional attire,6
vibrant culture,6
young artists,6
warm smile,5
vibrant flowers,5
gentle breeze,5
colorful fabrics,5
community meetings,5
vibrant tapestry,5
young man,5
stories woven,5
lush greenery,5
plant seeds,5
community gathering,5
mama jalia,5
clothing line,5
vibrant spirit,4
community project,4
journey begins,4
newfound determination,4
fashion show,4
vibrant life,4
morning sun,4
own tales,4
endless possibilities,4
warm golden hue,4
harvest festival,4
true essence,4
new chapter,4
annual festival,4
sun shone,4
wise woman,4
mama nia,4
rich history,4
vibrant fabrics,4
guardian spirit,4
golden monkeys,4
natural beauty,4
foreign company,4
mama uwera,4
art program,4
inspire generations,4
stark contrast,4
mr. ngabo,4
national park,3
sunny morning,3
young girls,3
profound connection,3
village children,3
soft whispers,3
gentle soul,3
colorful banners,3
collective strength,3
gentle rustle,3
traditional foods,3
turning tide,3
ancient fig tree,3
mama janine,3
ripple effect,3
safe space,3
pride swelling,3
new generation,3
family history,3
darkest times,3
tall man,3
handmade crafts,3
rhythmic beats,3
drawing people,3
different backgrounds,3
village elders,3
unbreakable bond,3
fateful day,3
resilience woven,3
# # #,3
rhythmic sounds,3
lush green landscape,3
village center,3
golden light,3
mama nyiramana,3
cultural events,3
unbreakable bonds,3
verdant hills,3
elderly man,3
old man,3
vibrant green fields,3
story unfolds,3
vibrant hues,3
intricate tapestry,3
hearts swelling,3
natural heritage,3
mango tree,3
own journey,3
small community,3
outside world,3
vibrant community,3
mzee kagame,3
mama nyira,3
harvest season,3
mama amani,3
sustainable future,3
scholarship program,2
doubts crept,2
local school,2
diverse backgrounds,2
urban life,2
nearby village,2
fateful morning,2
inexplicable pull,2
small monkey,2
wooden bird,2
natural world,2
bountiful harvest,2
ancient wisdom,2
vibrant streets,2
exquisite craftsmanship,2
small shop,2
young age,2
childhood friend,2
community development,2
small community center,2
local markets,2
personal stories,2
vibrant dress,2
whole village,2
community members,2
story reflects,2
damp earth,2
movements fluid,2
fateful evening,2
small mud-brick house,2
banana leaves,2
different tribes,2
bright smile,2
invisible thread,2
annual tradition,2
community centers,2
small workshop,2
collective spirit,2
lush green landscapes,2
vibrant wildflowers,2
warm golden glow,2
village council,2
community garden,2
new family,2
traditional music,2
lush landscapes,2
vibrant greens,2
small villages,2
narrow paths,2
brave warriors,2
own story,2
bare feet,2
ancient spirits,2
her—a desire,2
old ways,2
giant fig tree,2
unique bond,2
humble home,2
young men,2
constant reminder,2
watchful gaze,2
sun rises,2
vibrant green,2
small plot,2
giant avocado tree,2
spirit shone,2
dark days,2
intricate baskets,2
transformative power,2
story matters,2
family members,2
familiar presence,2
cultural preservation,2
unbreakable spirit,2
lush hills,2
young boy,2
distant memory,2
front row,2
new seeds,2
monsieur kamali,2
capital city,2
different world,2
mental health,2
pride evident,2
tragic events,2
rwandan genocide,2
deep understanding,2
share tales,2
collective history,2
traditional songs,2
cathartic moment,2
painful past,2
tapestry woven,2
skilled weaver,2
intricate tapestries,2
colorful threads,2
makeshift stage,2
soft sounds,2
vibrant piece,2
traditional dress,2
intricate patterns,2
entire family,2
share stories,2
rapt attention,2
close friend,2
infectious smile,2
adventurous spirit,2
familiar sounds,2
vibrant greenery,2
legacy years,2
vivid picture,2
tense atmosphere,2
own grandchildren,2
complex narrative,2
countless individuals,2
kigali genocide,2
community hall,2
boundless curiosity,2
insatiable thirst,2
brainstorm ideas,2
distant echo,2
cassava leaves,2
peanut sauce,2
traditional dance,2
vibrant celebration,2
distant lands,2
serene shores,2
rich traditions,2
traditional crafts,2
turning point,2
heavy heart,2
personal success,2
festival day,2
voice gentle,2
voice matters,2
hope amidst,2
own struggles,2
papa gaspard,2
handmade decorations,2
center stage,2
vital part,2
daily lives,2
indomitable spirit,2
familiar scent,2
earthy perfume,2
local market,2
community meeting,2
nearby towns,2
cultural festival,2
newfound confidence,2
warm sun,2
dark chapter,2
village youth,2
collective identity,2
great storyteller,2
newfound energy,2
art fairs,2
old mango tree,2
journey forward,2
